time,humidity_mean,humidity_median,humidity_max,humidity_p75,tcc_mean,tcc_median,tcc_max,tcc_p75,temp_mean,temp_median,temp_max,temp_p75,tp_mm_mean_aw,tp_mm_median,tp_mm_max,tp_mm_p75,tp_frac_gt_0.1,Kp,ap,keogram_mean,keogram_median,keogram_max
2015-12-17 16:00:00,86.65296936035156,85.62193298339844,96.44224548339844,95.80455017089844,1.0,1.0,1.0,1.0,-18.87750625610352,-17.006256103515625,-14.388336181640623,-16.229400634765625,0.004936348366358,0.0011632218956947,0.01932168379426,0.0075600109994411,0.0,2.0,7.0,32.1,29.49,74.07
2015-12-17 17:00:00,86.48533630371094,84.9476318359375,95.8958740234375,95.6654052734375,0.999537229537964,1.0,1.0,1.0,-19.09979248046875,-17.12445068359375,-14.56610107421875,-17.02630615234375,0.0050446104857101,0.0015497207641601,0.0183372758328914,0.0089970417320728,0.0,2.0,7.0,27.99,27.5,58.39
2015-12-19 10:00:00,87.97845458984375,88.14837646484375,97.84857177734376,95.24993896484376,0.9708120822906494,0.9889254570007324,0.9989962577819824,0.9925246238708496,-15.43716049194336,-15.1480712890625,-8.7010498046875,-12.2598876953125,0.0017014491624766,0.000727130100131,0.0057748984545469,0.0034226104617118,0.0,0.667,3.0,17.85,15.14,61.04
2015-12-19 11:00:00,88.59822845458984,89.48977661132812,97.58352661132812,96.02981567382812,0.9766766428947448,0.9716497659683228,0.9999996423721312,0.9899898767471312,-15.7333984375,-15.378173828125,-9.5556640625,-12.676025390625,0.001015939455368,0.0005803303793072,0.0042431056499481,0.0015485566109418,0.0,0.667,3.0,23.23,21.24,54.27
2015-12-19 16:00:00,86.21878814697266,84.63307189941406,95.72731018066406,94.59303283691406,0.9984477162361144,1.0,1.0,1.0,-13.73953628540039,-13.297637939453123,-7.903350830078125,-10.556427001953123,0.0036258775954464,0.0009536743164062,0.0271443277597427,0.0011632218956947,0.0,3.333,18.0,27.24,22.04,156.63
2015-12-19 17:00:00,86.76235961914062,85.48886108398438,96.53036499023438,96.04159545898438,0.987710416316986,0.9940527677536012,0.9999998807907104,0.9999998807907104,-13.63698959350586,-13.545928955078123,-8.041778564453125,-9.937042236328123,0.0028277263977401,0.001454260200262,0.0164574012160301,0.0027250498533248,0.0,3.333,18.0,27.86,26.16,106.6
2015-12-20 04:00:00,92.95259857177734,94.40853881835938,98.56747436523438,98.13046264648438,0.5151954889297485,0.5616924166679382,0.8821422457695007,0.7005931735038757,-16.149507522583008,-16.069244384765625,-11.599761962890623,-13.347564697265623,5.7230492474396325e-05,0.0,0.0003870300133712,7.261405698955059e-06,0.0,6.0,80.0,27.42,15.43,247.36
2015-12-20 05:00:00,93.21775817871094,95.20767211914062,99.87173461914062,98.58560180664062,0.532299280166626,0.4461821019649505,0.9446714520454408,0.8629911541938782,-16.969797134399414,-16.606781005859375,-12.854827880859377,-14.088958740234377,6.68328301160938e-05,0.0,0.0003870300133712,7.261405698955059e-06,0.0,6.0,80.0,152.87,173.75,249.07
2015-12-20 06:00:00,92.8808822631836,95.24237060546876,99.90643310546876,98.61151123046876,0.517031192779541,0.4023529291152954,0.9316803216934204,0.8439575433731079,-17.077171325683594,-16.654205322265625,-12.242095947265623,-13.828033447265623,6.68328301160938e-05,0.0,0.0003870300133712,7.261405698955059e-06,0.0,5.667,67.0,152.85,165.3,249.07
2015-12-20 07:00:00,92.27887725830078,94.41006469726562,99.28067016601562,98.09951782226562,0.4647525250911712,0.3961167931556701,0.8622727990150452,0.7225938439369202,-16.5614013671875,-16.2821044921875,-10.2059326171875,-13.3616943359375,0.0001981679780284,0.0,0.0009536743164062,0.0003870227374136,0.0,5.667,67.0,151.98,176.44,247.7
2015-12-20 08:00:00,92.05531311035156,94.11965942382812,99.25442504882812,98.10745239257812,0.5227870345115662,0.4822562932968139,0.9075645208358764,0.802660346031189,-16.195547103881836,-15.985260009765623,-9.776519775390623,-13.343658447265623,0.0002132385836182,0.0,0.0010946241673082,0.0003870227374136,0.0,5.667,67.0,164.19,179.11,249.07
2015-12-20 11:00:00,89.45735931396484,92.18592834472656,97.62147521972656,94.41639709472656,0.6075660586357117,0.6043718457221985,0.824022114276886,0.797288715839386,-17.434030532836914,-17.273712158203125,-11.159454345703123,-14.985137939453123,0.0002041517818953,0.0,0.0012356031220406,0.0,0.0,4.333,32.0,171.53,189.53,249.07
2015-12-20 12:00:00,89.76260375976562,92.36312866210938,97.68734741210938,94.59896850585938,0.6468517780303955,0.7475123405456543,0.8576807975769043,0.8391108512878418,-17.220829010009766,-17.136688232421875,-10.487762451171877,-14.581756591796877,0.0002567728722367,0.0,0.0017277488950639,0.0,0.0,5.333,56.0,196.77,229.14,249.07
2015-12-20 13:00:00,89.67153930664062,92.27777099609376,97.00384521484376,94.51019287109376,0.6851832866668701,0.7611533999443054,0.8846732974052429,0.8393852114677429,-16.460289001464844,-16.401153564453125,-9.740509033203123,-13.866241455078123,0.0001655277148747,0.0,0.001548120053485,0.0,0.0,5.333,56.0,158.01,170.62,249.07
2015-12-20 14:00:00,89.79446411132812,92.62562561035156,97.10365295410156,94.78822326660156,0.6807126998901367,0.8164684772491455,0.972733736038208,0.9223034381866456,-16.52837371826172,-16.286163330078125,-10.101104736328123,-13.826446533203123,0.0001655277148747,0.0,0.001548120053485,0.0,0.0,5.333,56.0,86.66,77.72,244.97
2015-12-20 15:00:00,90.28152465820312,93.53668212890624,97.19049072265624,95.23736572265624,0.684816300868988,0.7144946455955505,0.9905871748924256,0.9337939620018004,-16.516765594482422,-15.669403076171877,-10.334197998046877,-13.530487060546877,0.0002348124091771,0.0,0.0009536743164062,0.0001944717951118,0.0,6.333,94.0,146.85,175.94,249.07
2015-12-20 16:00:00,90.74549102783205,93.7993621826172,97.1738739013672,95.4429168701172,0.7011240124702454,0.7122833132743835,0.990588366985321,0.9392730593681335,-16.450380325317383,-15.760894775390623,-10.603912353515623,-13.319976806640623,0.0002123919147885,0.0,0.0009536743164062,0.0001793960109353,0.0,6.333,94.0,182.26,202.79,249.07
2015-12-20 17:00:00,91.27426147460938,94.01373291015624,97.29229736328124,95.83770751953124,0.7228309512138367,0.789659321308136,0.971757709980011,0.954057514667511,-16.451032638549805,-15.555389404296877,-10.778289794921877,-13.262176513671877,0.0002280879987437,0.0,0.0014152028597891,0.0003587920218706,0.0,6.333,94.0,155.1,181.54,242.66
2015-12-21 05:00:00,91.04151916503906,93.6456298828125,96.4229736328125,95.1092529296875,0.7251200675964355,0.8533244729042053,1.000007152557373,0.9920268654823304,-18.55962181091309,-17.020294189453125,-14.024932861328123,-15.246368408203123,0.0016928812798543,0.0,0.0076510477811098,0.0024461187422275,0.0,6.0,80.0,171.44,202.91,249.07
2015-12-21 08:00:00,90.67860412597656,92.38674926757812,95.15750122070312,94.41091918945312,0.790530264377594,0.7642741203308105,0.9999995231628418,0.984076976776123,-19.56749153137207,-18.078201293945312,-15.420501708984377,-16.376556396484375,0.0018378234764596,0.0,0.0087707303464412,0.0030908267945051,0.0,5.0,48.0,131.02,137.65,249.07
2015-12-21 10:00:00,87.01002502441406,88.44351196289062,95.02944946289062,92.53384399414062,0.9095950722694396,0.8881882429122925,0.9918755292892456,0.9818886518478394,-18.54049491882324,-17.951431274414062,-13.315948486328123,-15.088409423828123,0.0016658511561385,0.0,0.0076205469667911,0.0032202806323766,0.0,3.667,22.0,138.37,149.2,249.07
2015-12-21 11:00:00,88.78939056396484,90.40809631347656,96.55165100097656,93.97254943847656,0.9065365195274352,0.8999925851821899,0.9948335886001588,0.9777551889419556,-18.387744903564453,-17.363296508789062,-13.709014892578123,-15.775665283203123,0.0015654136450882,0.0,0.0074409181252121,0.0032202806323766,0.0,3.667,22.0,144.02,145.47,249.07
2015-12-21 12:00:00,89.22762298583984,90.68394470214844,96.68199157714844,94.44468688964844,0.890345573425293,0.92096745967865,1.0000003576278689,0.98407781124115,-18.31108665466309,-17.123504638671875,-14.128143310546877,-16.167449951171875,0.0015946722511766,0.0,0.0084026250988245,0.0027434434741735,0.0,3.0,15.0,49.32,51.5,95.36
2015-12-21 13:00:00,89.97777557373047,91.71112060546876,97.39324951171876,95.24627685546876,0.9169793725013732,0.9401260614395142,1.0000015497207642,0.984826683998108,-17.764404296875,-16.63330078125,-13.67822265625,-15.66650390625,0.001643139036658,0.0,0.0091847032308578,0.0024461187422275,0.0,3.0,15.0,49.42,51.25,125.61
2015-12-21 14:00:00,90.28302764892578,92.22323608398438,96.98617553710938,95.24960327148438,0.8655322194099426,0.9440861940383912,0.9981175661087036,0.9706822633743286,-17.781415939331055,-16.915130615234375,-13.335784912109377,-15.849212646484377,0.0018384707376536,0.0,0.0109125394374132,0.0024673063308,0.0,3.0,15.0,47.01,49.11,87.33
2015-12-21 15:00:00,90.63538360595705,92.3643035888672,96.7769012451172,95.5762176513672,0.8868046402931213,0.9401307106018066,0.9999985694885254,0.9848237037658693,-17.740882873535156,-17.024200439453125,-13.754669189453123,-15.966583251953123,0.0023738553237603,0.0,0.012880889698863,0.0024673063308,0.0,2.333,9.0,57.68,58.53,118.57
2015-12-21 16:00:00,90.70797729492188,91.77752685546876,96.41693115234376,95.34100341796876,0.8092753887176514,0.9485796689987184,1.0000017881393433,0.9929217100143432,-18.05802345275879,-17.2890625,-13.683349609375,-15.877685546875,0.0026302454405795,0.0,0.0133425928652286,0.0041949097067117,0.0,2.333,9.0,32.14,31.11,74.0
2015-12-21 17:00:00,90.89295959472656,91.53407287597656,96.30604553222656,94.76576232910156,0.758403480052948,0.9297969341278076,1.00000262260437,1.00000262260437,-18.135276794433597,-17.475357055664062,-14.361602783203123,-16.158966064453125,0.0025426909167565,0.0,0.0122091732919216,0.0046889763325452,0.0,2.333,9.0,19.19,20.43,34.73
2015-12-22 13:00:00,92.65750885009766,93.63217163085938,95.27938842773438,94.14120483398438,0.9915105104446412,0.9928780794143676,1.0000001192092896,0.9960399866104126,-19.82870483398437,-20.33822631835937,-17.981475830078125,-18.522491455078125,0.0097033600273783,0.0108923548832535,0.0210949946194887,0.0118530141189694,0.0,2.333,9.0,20.22,20.59,45.35
2015-12-23 02:00:00,97.82501220703124,96.45304870605467,103.51603698730467,97.69084167480467,0.2865617573261261,0.1844329833984375,0.7757720947265625,0.454681396484375,-21.118724822998047,-21.355636596679688,-17.744796752929688,-20.828170776367188,0.0009013333193579,0.0003206077963113,0.0055209966376423,0.0003871973603963,0.0,2.0,7.0,16.19,18.51,30.57
2015-12-23 14:00:00,98.2696304321289,97.79217529296876,103.67816162109376,101.15496826171876,0.9587268829345704,0.9846176505088806,0.9974655508995056,0.9899887442588806,-22.468820571899418,-22.096832275390625,-17.909088134765625,-21.697174072265625,0.0024924270380023,0.0009855721145868,0.0101928599178791,0.0034559052437543,0.0,2.333,9.0,84.03,83.22,222.38
2015-12-23 15:00:00,96.76179504394533,97.3152313232422,102.2117156982422,99.8394012451172,0.9931885600090028,0.9982153177261353,1.0000001192092896,1.0000001192092896,-22.50432014465332,-22.14532470703125,-18.08233642578125,-21.89288330078125,0.0035928613558787,0.0025529880076646,0.0140075571835041,0.0046442728489637,0.0,2.0,7.0,56.93,51.04,147.05
2015-12-23 16:00:00,95.54708099365234,96.5677490234375,101.2779541015625,98.7930908203125,0.993259847164154,1.0000001192092896,1.0000001192092896,1.0000001192092896,-21.878149032592773,-21.71083068847656,-17.246475219726562,-21.30555725097656,0.0056512637685723,0.0067060948349535,0.0178223606199026,0.0080462675541639,0.0,2.0,7.0,23.03,22.63,53.4
2015-12-23 17:00:00,94.9051513671875,96.39622497558594,100.42918395996094,98.60960388183594,0.9973351955413818,0.9999998807907104,1.0000001192092896,1.0000001192092896,-21.331830978393555,-21.544586181640625,-15.902496337890623,-20.876373291015625,0.0086507084212009,0.009393136948347,0.0202896110713481,0.01187464594841,0.0,2.0,7.0,30.03,30.56,56.62
2015-12-24 02:00:00,96.52335357666016,97.5205078125,99.30322265625,98.639404296875,0.9822714328765868,0.9981147050857544,0.9999991655349731,0.9989959001541138,-20.495386123657227,-18.849929809570312,-15.290374755859377,-18.212722778320312,0.0374516784700065,0.0299043636769056,0.0641165003180503,0.0571883916854858,0.0,2.333,9.0,15.89,17.62,28.36
2015-12-24 14:00:00,105.91949462890624,105.86602783203124,110.27581787109376,106.90240478515624,0.4409044086933136,0.4664306640625,0.99493408203125,0.7006988525390625,-25.629375457763672,-27.27607727050781,-18.42524719238281,-19.10249328613281,0.0045698384535682,0.0004251487553119,0.0221678055822849,0.0049467198550701,0.0,2.667,12.0,62.35,67.48,147.07
2015-12-24 15:00:00,105.40940856933594,105.44493103027344,108.15586853027344,105.93382263183594,0.3988240659236908,0.4575958251953125,0.967071533203125,0.47003173828125,-26.22492790222168,-27.95111083984375,-19.05194091796875,-19.29510498046875,0.0032620084688037,0.0001825392246246,0.0162748619914054,0.0045690685510635,0.0,2.0,7.0,35.1,26.63,125.76
2015-12-24 17:00:00,104.10013580322266,104.31202697753906,105.35670471191406,104.77473449707033,0.3327212929725647,0.3983306884765625,0.95147705078125,0.4231719970703125,-26.676403045654297,-27.13169860839844,-19.25547790527344,-21.89976501464844,0.0020508490528214,0.0,0.0076135620474815,0.0041285529732704,0.0,2.0,7.0,17.58,15.3,58.93
2015-12-25 02:00:00,99.75009155273438,101.90005493164062,103.38076782226562,102.22769165039062,0.1732432097196579,0.090911865234375,0.526336669921875,0.271148681640625,-30.88330841064453,-30.96881103515625,-23.51177978515625,-27.20220947265625,0.000273504634159,0.0,0.001127686118707,0.0006630143616348,0.0,2.333,9.0,17.14,16.75,86.99
2015-12-25 03:00:00,98.98912048339844,101.430908203125,103.374755859375,102.170654296875,0.1597747802734375,0.0516357421875,0.579437255859375,0.257415771484375,-31.06866455078125,-30.94941711425781,-23.74092102050781,-27.14106750488281,0.0001976233203318,0.0,0.0008457718649879,0.0002662709448486,0.0,2.0,7.0,16.38,16.5,30.99
2015-12-25 04:00:00,98.04402923583984,101.17762756347656,103.25917053222656,102.22596740722656,0.311215341091156,0.3481874167919159,0.690976083278656,0.4140748679637909,-30.67966651916504,-30.39459228515625,-23.78643798828125,-26.58526611328125,0.0002053111724467,0.0,0.0008457718649879,0.0001796142896637,0.0,2.0,7.0,18.23,18.77,33.51
2015-12-25 05:00:00,96.62744140625,100.16213989257812,101.91897583007812,101.44754028320312,0.2003902792930603,0.1199493408203125,0.66717529296875,0.3057861328125,-30.681596755981445,-29.99179077148437,-23.91000366210937,-26.22372436523437,9.867310193002828e-05,0.0,0.0005638430593535,0.0001793960109353,0.0,2.0,7.0,20.19,21.01,33.39
2015-12-25 06:00:00,94.662841796875,97.73643493652344,100.08555603027344,98.82994079589844,0.1426544189453125,0.02783203125,0.59490966796875,0.24310302734375,-30.41348648071289,-29.629470825195312,-24.252761840820312,-25.495925903320312,3.838601182181286e-05,0.0,0.0001796142896637,0.0,0.0,2.333,9.0,23.11,24.63,89.68
2015-12-25 12:00:00,92.35964965820312,93.62335205078124,100.12823486328124,95.54669189453124,0.2034946084022522,0.01116943359375,0.7831573486328125,0.400726318359375,-28.97947120666504,-26.33027648925781,-23.19917297363281,-23.90229797363281,0.0001655510536197,0.0,0.0007742783054709,0.0,0.0,1.667,6.0,103.68,103.79,227.15
2015-12-25 13:00:00,90.47318267822266,91.67869567871094,98.98728942871094,93.75535583496094,0.2393459677696228,0.012664794921875,0.8878021240234375,0.4593353271484375,-27.93005752563477,-25.148834228515625,-21.760162353515625,-23.027740478515625,0.0,0.0,0.0,0.0,0.0,1.667,6.0,89.82,95.83,214.03
2015-12-25 14:00:00,88.73126983642578,89.93043518066406,99.47389221191406,92.95484924316406,0.27557373046875,0.09002685546875,0.825408935546875,0.5760040283203125,-28.12425422668457,-25.1563720703125,-21.7056884765625,-22.9405517578125,0.0,0.0,0.0,0.0,0.0,1.667,6.0,62.11,59.66,135.15
2015-12-25 15:00:00,86.21768951416016,86.65676879882812,98.77786254882812,93.17581176757812,0.2629801332950592,0.0083770751953125,0.81707763671875,0.6446075439453125,-26.357948303222656,-23.18270874023437,-19.39852905273437,-21.30966186523437,0.0,0.0,0.0,0.0,0.0,1.667,6.0,37.67,25.68,172.29
2015-12-25 16:00:00,84.17276763916016,83.37611389160156,97.51771545410156,93.74134826660156,0.3306647539138794,0.065765380859375,1.0,0.86474609375,-26.098350524902344,-22.665786743164062,-18.812271118164062,-21.314712524414062,7.677202364362572e-05,0.0,0.0003592285793274,0.0,0.0,1.667,6.0,24.26,16.97,145.83
2015-12-25 17:00:00,82.59339141845703,81.53680419921875,97.39373779296876,93.77850341796876,0.657477080821991,0.8191015720367432,0.9849493503570556,0.9708197116851808,-25.891616821289062,-22.466812133789062,-18.455581665039062,-21.245132446289062,0.0003059055981623,0.0,0.0009536743164062,0.0009536743164062,0.0,1.667,6.0,20.55,20.12,89.73
2015-12-26 02:00:00,70.77335357666016,73.51988220214844,89.58628845214844,83.64976501464844,0.9382141828536988,1.000002145767212,1.000002145767212,1.000002145767212,-24.48185920715332,-21.06134033203125,-16.52813720703125,-18.35089111328125,0.0002999122084522,0.0,0.0013129028957337,0.0001795997377485,0.0,2.667,12.0,17.88,18.95,28.58
2015-12-26 13:00:00,73.07392883300781,74.33634948730469,83.27580261230469,77.12443542480469,1.0,1.0,1.0,1.0,-21.75222396850586,-21.2822265625,-12.50732421875,-14.541015625,0.0097429899135265,0.0,0.0345977023243904,0.0213431194424629,0.0,3.333,18.0,92.63,98.08,208.51
2015-12-26 14:00:00,73.50150299072266,74.48794555664062,82.63589477539062,76.68325805664062,1.0,1.0,1.0,1.0,-21.67060661315918,-21.40069580078125,-12.43096923828125,-14.57403564453125,0.0057152195657106,0.0,0.020321924239397,0.0135572627186775,0.0,3.333,18.0,158.7,164.62,249.07
2015-12-26 15:00:00,73.75035095214844,74.74899291992188,81.76852416992188,76.19186401367188,1.0,1.0,1.0,1.0,-20.890092849731445,-20.60824584960937,-11.854339599609377,-14.119964599609377,0.0028258815285992,0.0,0.0099821481853723,0.0070631504058837,0.0,3.0,15.0,117.21,125.67,216.4
2015-12-27 06:00:00,80.26929473876953,80.22822570800781,85.00068664550781,80.93379211425781,0.3166447281837463,0.2006897926330566,0.6885285377502441,0.6260285377502441,-23.440824508666992,-23.126266479492188,-15.909454345703123,-18.020309448242188,0.0,0.0,0.0,0.0,0.0,2.333,9.0,41.74,29.76,230.28
2015-12-27 07:00:00,80.58712768554688,80.59378051757812,84.72415161132812,81.55813598632812,0.2236374765634536,0.1380170285701751,0.5285046696662903,0.4270947873592376,-23.211132049560547,-23.01527404785156,-15.435211181640623,-17.239883422851562,0.0,0.0,0.0,0.0,0.0,2.333,9.0,69.24,53.55,239.47
2015-12-27 08:00:00,81.70130920410156,81.47509765625,85.778564453125,82.571044921875,0.138311356306076,0.1322290450334549,0.2986413836479187,0.2134897261857986,-23.161088943481445,-23.08041381835937,-15.484710693359377,-17.075042724609375,0.0,0.0,0.0,0.0,0.0,2.333,9.0,53.62,43.4,235.27
2015-12-27 09:00:00,82.65914154052734,82.48365783691406,86.70216369628906,83.17262268066406,0.1162066981196403,0.1252708435058593,0.2451248168945312,0.1426773071289062,-23.380929946899418,-22.978317260742188,-15.400665283203123,-17.582321166992188,0.0,0.0,0.0,0.0,0.0,2.333,9.0,106.08,96.14,239.45
2015-12-27 10:00:00,91.25950622558594,91.23460388183594,96.82371520996094,93.10569763183594,0.3093530237674713,0.0877699553966522,0.8603529930114746,0.5375075340270996,-24.06829071044922,-23.70039367675781,-16.594940185546875,-18.54023742675781,0.0,0.0,0.0,0.0,0.0,2.333,9.0,107.35,107.85,229.61
2015-12-27 11:00:00,89.43223571777344,89.334228515625,94.5029296875,90.39990234375,0.3085091710090637,0.1345894783735275,0.7345955967903137,0.5862191319465637,-24.27603530883789,-23.59466552734375,-16.51751708984375,-18.75238037109375,0.0,0.0,0.0,0.0,0.0,2.333,9.0,76.47,82.1,133.48
2015-12-27 13:00:00,88.37313842773438,88.21456909179688,93.40267944335938,89.66342163085938,0.1978284567594528,0.1047074571251869,0.6687333583831787,0.2666947543621063,-24.08700561523437,-23.42060852050781,-16.132537841796875,-19.55879211425781,0.0,0.0,0.0,0.0,0.0,3.0,15.0,121.94,123.69,248.16
2015-12-27 14:00:00,88.80111694335938,88.85781860351562,94.09170532226562,90.45278930664062,0.2014227956533432,0.0663909912109375,0.66729736328125,0.355316162109375,-23.966611862182617,-23.43177795410156,-16.012359619140625,-19.16615295410156,0.0,0.0,0.0,0.0,0.0,3.0,15.0,88.95,91.19,235.96
2015-12-27 15:00:00,89.2203598022461,89.11016845703125,95.03741455078124,91.32012939453124,0.1650407612323761,0.0762481689453125,0.63665771484375,0.203887939453125,-23.13614082336425,-22.701187133789062,-15.169464111328123,-17.522476196289062,0.0,0.0,0.0,0.0,0.0,2.333,9.0,27.12,22.21,96.31
2015-12-27 17:00:00,89.94640350341797,89.27680969238281,97.7140655517578,93.4035186767578,0.1255527138710022,0.028564453125,0.56854248046875,0.1158905029296875,-21.64095687866211,-20.860580444335938,-13.328826904296877,-15.167694091796877,0.0,0.0,0.0,0.0,0.0,2.333,9.0,19.36,16.92,79.82
2015-12-28 08:00:00,81.71222686767578,84.94155883789062,92.15444946289062,85.20278930664062,0.4897846579551697,0.3682076930999756,0.8344552516937256,0.7386605739593506,-19.174205780029297,-17.959640502929688,-9.081207275390623,-10.162750244140623,0.0009178871776441,0.0005154870450496,0.0036862329579889,0.0007386552169919,0.0,1.333,5.0,22.93,15.59,201.4
2015-12-28 09:00:00,80.31108093261719,82.68792724609375,91.28753662109376,84.91644287109375,0.6388391852378845,0.6856701374053955,0.9769909381866456,0.766465425491333,-15.678205490112305,-13.890228271484377,-5.579681396484375,-6.517181396484375,0.0008150037062284,0.000359199475497,0.0035409466363489,0.0007386552169919,0.0,2.0,7.0,32.49,20.05,211.33
2015-12-28 10:00:00,81.08576202392578,83.13388061523438,93.82577514648438,86.28915405273438,0.7589125633239746,0.9259658455848694,1.0000014305114746,1.0000014305114746,-18.017723083496097,-16.701263427734375,-7.874603271484375,-9.187103271484377,0.0007625169227077,0.0003587920218706,0.002906541340053,0.0011633965186774,0.0,2.0,7.0,93.47,109.77,222.8
2015-12-28 16:00:00,73.6934585571289,72.63714599609375,88.63665771484375,85.49700927734375,0.992607355117798,1.0,1.0,1.0,-15.86587905883789,-13.59320068359375,-5.03314208984375,-7.10150146484375,0.0278340969801164,0.0013317912817001,0.089399516582489,0.0470113009214401,0.0,0.667,3.0,15.44,15.6,38.03
2015-12-29 11:00:00,87.8045654296875,86.62037658691406,96.42945861816406,91.73219299316406,0.3320272266864776,0.3398499190807342,0.9052643179893494,0.4337525069713592,-10.909905433654783,-10.65447998046875,-0.60076904296875,-5.15203857421875,0.002727126120315,0.001623760908842,0.007810303941369,0.0052719842642545,0.0,0.667,3.0,26.47,21.51,188.46
2015-12-29 12:00:00,87.74554443359375,86.24739074707031,97.05451965332033,91.93977355957033,0.5605208873748779,0.8145763278007507,0.8924114108085632,0.8787853121757507,-11.90922737121582,-12.17718505859375,-1.26409912109375,-6.07269287109375,0.0016071128519057,0.0001409789547324,0.0051870010793209,0.003395602107048,0.0,2.0,7.0,38.95,28.35,134.67
2015-12-29 13:00:00,87.15851593017578,85.3953857421875,97.2464599609375,91.4891357421875,0.6526355147361755,0.6960704922676086,0.9999950528144836,0.9999950528144836,-12.091864585876465,-12.6676025390625,-1.0230712890625,-5.9395751953125,0.0043289662813706,0.0003869645297527,0.0185067765414714,0.0055632553994655,0.0,2.0,7.0,48.62,38.11,134.52
2015-12-29 14:00:00,86.28610229492188,84.122314453125,97.417236328125,91.410400390625,0.7985379099845886,0.964407742023468,1.0000064373016355,1.0000064373016355,-12.510172843933104,-13.331298828125,-0.790771484375,-5.727783203125,0.0093664927521645,1.4901161193847656e-05,0.0382596626877784,0.0130338594317436,0.0,2.0,7.0,59.33,65.63,237.69
2015-12-29 16:00:00,83.20996856689453,79.54449462890625,94.47906494140624,91.12359619140624,0.8995227813720703,0.9999985098838806,0.9999985098838806,0.9999985098838806,-11.96639347076416,-12.067413330078123,-0.455108642578125,-4.537139892578125,0.016253554725352,1.4901161193847656e-05,0.0642482191324234,0.0210534781217575,0.0,1.667,6.0,19.15,21.57,31.36
2015-12-29 17:00:00,81.97504425048828,77.69081115722656,93.41590881347656,91.04579162597656,0.8642371296882629,0.9999979734420776,0.9999979734420776,0.9999979734420776,-11.883139610290527,-12.089080810546877,-0.597869873046875,-4.211639404296875,0.0136178549018806,0.0006733462214469,0.0512050464749336,0.0181710347533226,0.0,1.667,6.0,18.87,19.84,33.89
2015-12-30 08:00:00,78.6506576538086,76.31498718261719,92.0801239013672,89.29252624511719,1.0,1.0,1.0,1.0,-9.268269538879396,-6.8260498046875,-1.3026123046875,-2.1312255859375,0.0005385213134316,0.0,0.0022218446247279,0.0012661912478506,0.0,0.333,2.0,16.63,16.64,60.24
2015-12-30 09:00:00,76.294921875,74.72293090820312,92.57791137695312,89.70632934570312,0.9948282241821288,1.0,1.0,1.0,-7.960347652435303,-4.775726318359375,-0.508148193359375,-1.462249755859375,0.000457290033581,0.0,0.0022218446247279,0.0007888302206993,0.0,0.667,3.0,21.19,22.26,89.48
2015-12-30 10:00:00,65.3837661743164,60.68096923828125,84.31475830078125,81.98272705078125,0.9992237091064452,1.0,1.0,1.0,-6.93609619140625,-2.62750244140625,0.27484130859375,-0.17535400390625,0.0004082257679741,0.0,0.0017846759874373,0.000879168510437,0.0,0.667,3.0,17.97,19.37,29.16
2015-12-30 11:00:00,65.11161041259766,60.452545166015625,84.50527954101562,80.82363891601562,0.9989955425262452,1.0,1.0,1.0,-6.928316116333008,-2.116790771484375,0.302642822265625,-0.901458740234375,0.0004082257679741,0.0,0.0017846759874373,0.000879168510437,0.0,0.667,3.0,15.93,16.5,25.22
2015-12-30 14:00:00,62.65583038330078,53.79222106933594,85.44358825683594,80.47190856933594,0.9996610283851624,1.0,1.0,1.0,-5.97859001159668,-0.76629638671875,0.69268798828125,-0.04022216796875,0.0002516251733938,0.0,0.0007742783054709,0.0004921312211081,0.0,1.0,4.0,16.78,16.22,37.11
2015-12-30 15:00:00,61.61992645263672,52.111572265625,83.867431640625,80.386962890625,0.9985663294792176,1.0,1.0,1.0,-5.151323318481445,-0.596038818359375,1.937652587890625,0.380523681640625,0.0007779556690585,0.0004921457730233,0.0027607311494648,0.0011607189662754,0.0,0.667,3.0,22.96,26.92,37.52
2015-12-30 16:00:00,60.06913375854492,51.91038513183594,81.44163513183594,77.60081481933594,0.9926702976226808,0.9999995827674866,0.9999995827674866,0.9999995827674866,-4.118472576141357,0.012603759765625,2.931060791015625,1.097076416015625,0.0037018166602214,0.0040691811591386,0.010030809789896,0.0065783970057964,0.0,0.667,3.0,21.7,25.32,39.62
2015-12-30 17:00:00,58.36801528930664,51.87355041503906,79.93019104003906,72.76905822753906,0.9361870884895324,1.0000019073486328,1.0000019073486328,1.0000019073486328,-3.702402830123902,-0.609466552734375,3.241119384765625,1.257720947265625,0.0047354989635533,0.0059872400015592,0.0111134722828865,0.008852919563651,0.0,0.667,3.0,21.51,25.24,36.37
2015-12-31 06:00:00,77.93551635742188,76.66874694824219,84.65068054199219,80.38896179199219,0.0653076171875,0.0660057067871093,0.17120361328125,0.0908622741699218,-7.663882732391357,-7.438568115234375,-0.918304443359375,-2.584564208984375,0.0,0.0,0.0,0.0,0.0,3.667,22.0,38.13,35.86,194.23
2015-12-31 07:00:00,80.413818359375,79.86331176757812,87.20217895507812,82.85696411132812,0.1664564311504364,0.051666259765625,0.6551055908203125,0.2054595947265625,-8.191009521484375,-7.515960693359375,-1.296722412109375,-3.176361083984375,0.0,0.0,0.0,0.0,0.0,3.667,22.0,36.14,35.86,173.45
