time,humidity_mean,humidity_median,humidity_max,humidity_p75,tcc_mean,tcc_median,tcc_max,tcc_p75,temp_mean,temp_median,temp_max,temp_p75,tp_mm_mean_aw,tp_mm_median,tp_mm_max,tp_mm_p75,tp_frac_gt_0.1,Kp,ap,SN,F10.7obs,F10.7adj,keogram_mean,keogram_median,keogram_max
2014/11/25 12:00,87.37072754,88.08505249,93.0274353,89.26010132,0.941479266,0.967525601,1.000000119,0.997463346,-12.92962837,-11.24020386,-9.762176514,-10.54196167,0.097295869,0.116476603,0.169070244,0.156624049,0.666666667,1.333,5,5,117,169.4,29.09,29.31,68.21
2014/11/25 14:00,87.79607391,89.25552368,92.48989868,90.42398071,0.970235586,0.988942206,0.999520361,0.991421759,-12.77695751,-10.92425537,-9.325866699,-9.904968262,0.099103367,0.073458709,0.191315711,0.150225759,0.333333333,1.333,5,5,117,169.4,17.99,16.72,52.24
2014/11/25 15:00,88.34407043,90.14959717,92.88543701,91.1227417,0.9592731,0.962725818,0.997464359,0.974337757,-12.38797379,-10.60455322,-8.43560791,-9.788391113,0.134265524,0.116447031,0.225929588,0.194164038,0.555555556,2.0,7,5,117,169.4,16.82,16.44,57.51
2014/11/25 17:00,89.92202759,91.69250488,94.01379395,92.66052246,0.921722293,0.961366296,0.998216271,0.994920373,-12.18658638,-9.949554443,-8.462249756,-9.56137085,0.154112987,0.129613101,0.2964167,0.217433095,0.555555556,2.0,7,5,117,169.4,18.34,16.23,54.46
2014/11/26 10:00,98.16733551,98.47441101,102.5234833,101.0996552,0.794245124,0.905836046,0.972043931,0.915433824,-14.00495052,-15.28234863,-7.530639648,-8.159545898,0.04661413,0.014761145,0.166436344,0.085660867,0.222222222,1.0,4,3,139,170.9,59.31,59.57,155.78
2014/11/26 11:00,98.20223236,97.58474731,103.6723938,101.4775696,0.793255329,0.880878091,0.981708169,0.921786904,-14.26015377,-15.40505981,-7.780303955,-8.074737549,0.045084908,0.013986285,0.165922254,0.080974452,0.222222222,1.0,4,3,139,170.9,37.93,38.65,96.19
2014/11/26 12:00,97.27498627,97.58656311,102.1959381,99.79310608,0.755271018,0.845392823,0.969507813,0.932535768,-15.1309166,-16.50387573,-8.190643311,-8.335906982,0.041375432,0.010531396,0.153757632,0.072322786,0.222222222,2.0,7,3,139,170.9,61.81,62.68,176.52
2014/11/26 13:00,96.74842072,98.25506592,101.2072144,98.7802124,0.721096277,0.84840709,0.974505723,0.932467759,-16.58560181,-18.40786743,-9.583892822,-9.999908447,0.037379091,0.005360693,0.137358904,0.064712018,0.222222222,2.0,7,3,139,170.9,45.54,44.0,135.78
2014/11/26 14:00,96.05669403,97.12210083,100.4631653,98.34695435,0.61648643,0.796060324,0.977548361,0.940042257,-16.99163055,-18.59663391,-10.03048706,-10.2170105,0.032602687,0.003052875,0.122003257,0.054372475,0.111111111,2.0,7,3,139,170.9,26.73,24.75,68.93
2014/11/27 2:00,93.00463867,92.73312378,97.73068237,94.1701355,0.424019814,0.504238665,0.73225075,0.605297625,-20.7841568,-20.77102661,-13.98709106,-17.71829224,0.003190542,0.001002802,0.011611031,0.003545312,0.0,1.333,5,7,152,178.8,17.97,15.62,88.87
2014/11/27 10:00,86.75752258,90.51202393,95.25762939,93.35919189,0.385216594,0.476959229,0.933929443,0.553665161,-23.34203339,-23.35038757,-19.93754578,-21.03959656,0.00080965,0.0,0.003075227,0.001758337,0.0,1.0,4,7,152,178.8,32.16,16.59,244.28
2014/11/27 13:00,85.75241089,91.5630188,97.52542114,95.13088989,0.862086535,0.933005095,0.974425077,0.967238188,-23.98171043,-23.26434326,-20.12103271,-21.52581787,0.00055596,0.0,0.002487679,0.000984292,0.0,2.0,7,7,152,178.8,31.61,19.41,107.33
2014/11/27 14:00,85.07020569,90.90548706,97.45089722,94.51144409,0.91910243,0.9682163,0.998947501,0.981056571,-24.46702003,-23.50836182,-20.5557251,-22.29425049,0.000474729,0.0,0.001727953,0.000984262,0.0,2.0,7,7,152,178.8,38.22,35.08,99.69
2014/11/27 15:00,84.34874725,90.49674988,97.42643738,94.09635925,0.964468539,0.989990175,0.99999994,0.993904054,-23.66830826,-22.74645996,-19.0670166,-21.1751709,0.000409831,0.0,0.00171343,0.000492146,0.0,2.0,7,7,152,178.8,40.03,37.31,109.78
2014/11/27 16:00,83.85037994,89.89465332,97.66711426,94.38195801,0.960643649,0.96952045,0.999999881,0.988212466,-23.53861046,-22.65229797,-18.84223938,-20.33369446,0.000422111,0.0,0.001727953,0.000492146,0.0,2.0,7,7,152,178.8,37.5,27.62,119.24
2014/11/28 2:00,74.54439545,75.92677307,92.74806213,88.45606995,0.55997771,0.512597442,0.999993682,0.910409331,-22.22657204,-20.0712738,-16.5710144,-17.46165466,0.000234022,0.0,0.001161097,0.000246073,0.0,0.333,2,3,143,181.4,16.47,15.2,40.12
2014/11/28 13:00,75.52816772,74.3682251,93.39068604,90.24810791,0.726860166,0.803633928,0.999999285,0.924178362,-24.986166,-22.9987793,-18.58764648,-20.87963867,4.06e-05,0.0,0.000379878,0.0,0.0,2.333,9,3,143,181.4,51.01,31.22,222.78
2014/11/28 14:00,74.12177277,72.75979614,92.52932739,89.12893677,0.857524276,0.904974043,0.989996016,0.986013472,-23.93013191,-22.05941772,-18.56869507,-19.22225952,0.0,0.0,0.0,0.0,0.0,2.333,9,3,143,181.4,95.25,84.7,233.01
2014/11/28 15:00,72.88748932,71.48243713,91.5381012,88.32423401,0.960952997,0.981861711,0.991600633,0.987999558,-24.16385269,-22.39752197,-19.097229,-19.70050049,0.0,0.0,0.0,0.0,0.0,1.667,6,3,143,181.4,44.24,44.19,107.22
2014/11/28 16:00,71.90390015,70.00090027,90.76652527,87.92472839,0.982502401,0.980469227,0.999999523,0.996844769,-23.26227951,-21.20243835,-17.62968445,-18.84989929,0.0,0.0,0.0,0.0,0.0,1.667,6,3,143,181.4,24.88,21.95,75.3
2014/11/29 9:00,76.57959747,75.29644775,91.35943604,89.35357666,0.808191478,0.874454439,0.984409273,0.942295015,-18.97400665,-16.36053467,-13.63031006,-14.60296631,0.007987194,0.003468384,0.022381682,0.016342521,0.0,0.667,3,4,157,177.3,14.95,15.18,29.4
2014/11/29 13:00,85.86833191,86.09223938,95.06489563,92.22846985,0.885403037,1.000003338,1.000003338,1.000003338,-19.19467545,-15.83044434,-14.8157959,-15.61682129,0.008785876,0.010174233,0.016751233,0.015990809,0.0,1.0,4,4,157,177.3,21.08,21.03,50.73
2014/11/29 14:00,86.0327301,86.18186951,93.89524841,92.35276794,0.928492963,1.000000715,1.000000715,1.000000715,-19.08106422,-15.7227478,-14.47665405,-15.08602905,0.007955475,0.006434042,0.016830396,0.014998484,0.0,1.0,4,4,157,177.3,18.8,18.69,42.51
2014/11/29 15:00,86.62418365,86.0539856,93.62698364,92.31082153,0.950495303,1.000000358,1.000000358,1.000000358,-18.71309662,-15.27383423,-13.96865845,-14.86636353,0.007299551,0.005340669,0.019131694,0.016349833,0.0,1.333,5,4,157,177.3,15.14,15.2,29.48
2014/11/29 17:00,88.24189758,87.17814636,94.4493866,93.48478699,0.995090783,1.000000477,1.000000477,1.000000477,-18.67506981,-16.16107178,-13.13592529,-14.465271,0.009744953,0.005382663,0.024853824,0.019792551,0.0,1.333,5,4,157,177.3,20.78,24.26,52.17
2014/11/30 7:00,95.05331421,94.64874268,96.77111816,95.38348389,0.923218489,0.976402164,0.997207522,0.992927432,-14.07752514,-13.73239136,-9.641571045,-11.13937378,0.044843556,0.034110103,0.080756329,0.062316138,0.0,2.0,7,8,154,177.3,14.7,15.17,30.58
2014/11/30 17:00,94.42728424,94.20779419,97.36282349,96.34365845,0.867379487,0.941281199,0.99999702,0.99999702,-11.34104729,-11.41793823,-8.102874756,-10.31478882,0.079495726,0.071291707,0.144262701,0.12929076,0.444444444,2.667,12,8,154,177.3,16.54,19.03,43.32
2014/12/1 2:00,95.41558838,94.84883118,98.72285461,96.61994934,0.688644946,0.632638395,0.992989957,0.78226608,-10.34696102,-9.852996826,-8.733856201,-9.331878662,0.025263233,0.019372506,0.074238583,0.027545793,0.0,1.667,6,9,141,168.1,15.36,15.29,31.94
2014/12/1 3:00,96.46279907,96.12202454,100.5631866,97.15620422,0.640693128,0.62716198,0.993952751,0.764994621,-10.72504044,-10.32748413,-8.950775146,-9.681488037,0.026717797,0.023668878,0.086391591,0.031000247,0.0,2.333,9,9,141,168.1,14.8,15.18,27.51
2014/12/1 4:00,96.86343384,95.74961853,101.6009369,97.4150238,0.613626599,0.690303683,0.985591769,0.853175998,-11.11559677,-10.61898804,-9.717987061,-10.0586853,0.026946947,0.022981316,0.089136884,0.034010038,0.0,2.333,9,9,141,168.1,17.58,18.68,27.74
2014/12/1 5:00,97.05831909,95.97132874,101.5803375,97.73817444,0.665452778,0.710598469,0.992977619,0.880383015,-11.60238647,-10.93502808,-9.822967529,-10.1725769,0.027241808,0.019686297,0.082725659,0.043237582,0.0,2.333,9,9,141,168.1,17.67,18.68,29.77
2014/12/1 6:00,96.54576874,95.87957764,100.6017456,96.49066162,0.645617247,0.752762735,1.000000954,0.867386758,-11.79129696,-11.23678589,-9.504608154,-9.637176514,0.023726614,0.018071383,0.064240769,0.047881156,0.0,2.0,7,9,141,168.1,17.36,17.78,28.68
2014/12/1 7:00,96.05596161,95.77368164,99.50292969,96.49694824,0.612024248,0.749105811,0.982458472,0.869436622,-12.25406551,-11.9102478,-9.624603271,-10.1031189,0.015548537,0.015978701,0.040372834,0.019655563,0.0,2.0,7,9,141,168.1,19.76,20.13,35.03
2014/12/1 8:00,95.59213257,95.41067505,98.98416138,96.51699829,0.594336271,0.786366463,0.982457161,0.875645638,-11.8738575,-11.95346069,-9.062347412,-9.851654053,0.014081286,0.013398938,0.040423125,0.018643215,0.0,2.0,7,9,141,168.1,30.43,30.17,68.98
2014/12/1 9:00,95.7852478,95.54150391,99.046875,96.10510254,0.584740877,0.772510469,0.975421846,0.929080904,-12.87433243,-12.7605896,-9.653778076,-10.80026245,0.012400646,0.010036863,0.040034764,0.019684434,0.0,1.333,5,9,141,168.1,27.2,27.33,63.18
2014/12/1 10:00,94.917099,94.81234741,98.58602905,95.4871521,0.577669084,0.672580481,0.979617834,0.949069738,-14.47464657,-12.78048706,-11.17037964,-11.84030151,0.010155925,0.008432195,0.031619333,0.014313497,0.0,1.333,5,9,141,168.1,21.33,21.63,41.06
2014/12/1 11:00,95.21914673,94.83207703,98.33317566,96.11161804,0.552106202,0.654814839,0.969298482,0.854567647,-15.14723587,-13.59298706,-11.99911499,-12.61825562,0.008424728,0.006826594,0.025570858,0.015187543,0.0,1.333,5,9,141,168.1,18.28,16.02,43.61
2014/12/1 12:00,95.27776337,95.66531372,97.40298462,96.66226196,0.590765417,0.699296117,0.929780126,0.76591599,-16.21037102,-14.92068481,-12.44119263,-14.53250122,0.007848122,0.004894566,0.023741741,0.014353544,0.0,1.333,5,9,141,168.1,20.96,18.7,90.75
2014/12/1 13:00,96.24968719,97.75405884,100.3492737,98.18960571,0.662378073,0.689470947,0.93098706,0.803454101,-16.07732201,-15.06259155,-12.48446655,-14.3210144,0.007708367,0.002929009,0.032818876,0.012103468,0.0,1.333,5,9,141,168.1,53.08,52.13,107.94
2014/12/1 14:00,95.64195251,97.36607361,100.5704193,97.81040955,0.69741869,0.660904408,0.953194141,0.862152576,-16.08435822,-15.69000244,-12.47027588,-13.94537354,0.007724669,0.001449138,0.042688102,0.010836869,0.0,1.333,5,9,141,168.1,34.98,32.34,79.52
2014/12/1 15:00,95.29234314,97.76646423,101.5379486,98.5589447,0.674978554,0.672484636,0.990584612,0.885710955,-16.34716797,-16.95849609,-12.77819824,-15.14318848,0.00484741,0.000966247,0.025114045,0.007917173,0.0,2.333,9,9,141,168.1,18.56,15.43,57.75
2014/12/4 12:00,96.37036133,98.68508911,100.7138977,99.2036438,0.844118774,0.963806152,1.0,0.99811554,-14.87162971,-14.79473877,-10.69293213,-12.63153076,0.003459954,0.00145426,0.01440011,0.005071983,0.0,2.0,7,9,93,157.6,26.22,26.22,51.38
2014/12/4 13:00,96.14759827,97.78404236,100.9407806,99.08409119,0.852105439,0.990253448,0.998111725,0.998111725,-15.22620106,-15.20724487,-10.8132019,-12.71994019,0.003314419,0.002008863,0.013399869,0.005442183,0.0,2.0,7,9,93,157.6,34.12,23.67,227.75
2014/12/4 14:00,96.47216797,98.36216736,101.3589935,98.65733337,0.799828947,0.962445259,0.999997139,0.992459297,-15.87134838,-15.93099976,-11.67660522,-13.01327515,0.003682659,0.002617736,0.012358206,0.006181675,0.0,2.0,7,9,93,157.6,74.57,75.49,168.93
2014/12/4 15:00,96.53275299,98.41299438,100.7206116,99.04702759,0.736484647,0.674923897,0.999997139,0.998120308,-17.50035667,-16.86380005,-13.88406372,-14.80325317,0.004121875,0.003199347,0.011927237,0.006955604,0.0,2.667,12,9,93,157.6,95.41,89.3,246.45
2014/12/4 16:00,96.75399017,98.07164001,100.6622162,99.00523376,0.774234891,0.836743355,0.998120308,0.996228218,-17.79038811,-16.82522583,-13.73953247,-15.54934692,0.005297578,0.006277834,0.012090917,0.008445953,0.0,2.667,12,9,93,157.6,56.06,38.74,213.32
2014/12/4 17:00,97.01785278,97.77897644,100.8176727,99.05729675,0.788076282,0.854535103,0.999997139,0.98788166,-17.8135891,-16.81466675,-13.42184448,-15.35153198,0.008322527,0.008002855,0.027068425,0.009553041,0.0,2.667,12,9,93,157.6,24.2,24.76,117.67
2014/12/5 3:00,95.05970001,96.35028076,100.4589233,99.02972412,0.824239433,0.965257764,1.000002027,0.979143262,-18.59344101,-18.11367798,-12.65835571,-15.59268188,0.00639332,0.007980427,0.013227731,0.00998603,0.0,3.0,15,10,65,136.8,19.78,18.94,38.88
2014/12/5 5:00,94.78575134,96.57373047,99.00415039,98.52905273,0.770464063,0.855692863,0.973399162,0.90891552,-17.69551468,-17.19169617,-11.43753052,-14.52932739,0.004861554,0.002290249,0.014404661,0.008548272,0.0,3.0,15,10,65,136.8,50.28,32.03,239.38
2014/12/5 6:00,94.44880676,96.26849365,98.5692749,97.93963623,0.72545588,0.839130461,0.925907195,0.856952727,-17.92510605,-17.08181763,-11.80374146,-14.60794067,0.004851472,0.001058402,0.015559095,0.010670583,0.0,2.0,7,10,65,136.8,71.23,55.13,235.14
2014/12/5 7:00,94.51099396,96.56817627,98.00006104,97.90289307,0.796890914,0.887866318,0.936023057,0.921984971,-17.80953217,-16.98153687,-12.24740601,-14.23471069,0.003621987,0.000242377,0.012699747,0.009023584,0.0,2.0,7,10,65,136.8,64.03,72.74,207.52
2014/12/5 11:00,94.61212158,96.22892761,97.16593933,96.28178406,0.679410696,0.762501597,0.941349864,0.787129283,-18.72901535,-17.86479187,-14.18191528,-16.27835083,0.0024389,0.0,0.010066666,0.005486887,0.0,2.333,9,10,65,136.8,145.88,153.8,249.07
2014/12/5 12:00,94.33681488,95.74873352,96.61958313,96.26203918,0.680742264,0.772666276,0.943198502,0.87165004,-19.13842773,-17.99983215,-14.53427124,-16.82626343,0.002635629,0.000121305,0.011356315,0.005172333,0.0,3.333,18,10,65,136.8,99.88,99.51,213.03
2014/12/5 13:00,93.89794922,94.7565918,95.84765625,95.7043457,0.5529778,0.518281043,0.814118445,0.72395426,-19.40845108,-17.60379028,-14.68557739,-17.13552856,0.002831369,0.0,0.012825476,0.005351845,0.0,3.333,18,10,65,136.8,108.29,115.82,223.98
2014/12/5 14:00,94.14422607,94.84065247,95.6184845,95.14070129,0.694107533,0.657898426,0.910706043,0.896591663,-19.37550926,-17.85028076,-14.57318115,-17.18353271,0.003036676,0.0,0.013441546,0.006046612,0.0,3.333,18,10,65,136.8,99.9,112.79,196.71
2014/12/5 15:00,94.08045959,94.44088745,95.84494019,95.13766479,0.722042024,0.612586498,0.963759899,0.889510632,-18.7684536,-17.42332458,-13.90719604,-16.44186401,0.003029108,0.0,0.013129087,0.006081304,0.0,2.333,9,10,65,136.8,69.47,79.42,123.5
2014/12/5 16:00,93.54828644,93.73220825,95.83560181,94.58169556,0.813956559,0.82599324,0.994831741,0.945286453,-18.59010124,-17.48588562,-13.66995239,-16.55838013,0.002986812,0.0,0.015600119,0.004733913,0.0,2.333,9,10,65,136.8,40.55,32.89,101.29
2014/12/5 17:00,93.09786987,93.62019348,95.93049622,93.90193176,0.857402563,0.892633379,0.972963274,0.961336076,-18.28921318,-17.16694641,-13.54464722,-16.30758667,0.003451097,0.0,0.017819926,0.00499282,0.0,2.333,9,10,65,136.8,27.3,27.66,71.27
2014/12/6 2:00,86.4276886,86.56169128,91.67619324,90.41667175,0.818437874,0.986981392,0.997815132,0.98902607,-15.62113762,-16.06411743,-11.82693481,-14.88088989,0.02965782,0.022245571,0.073624775,0.050731003,0.0,2.0,7,11,57,128.7,17.67,19.62,31.99
2014/12/6 17:00,83.41679382,84.53959656,90.48857117,85.08525085,0.880350351,0.974085093,1.000002146,1.000002146,-18.15271378,-18.22555542,-15.95687866,-17.81344604,0.043469507,0.010676682,0.127356499,0.104628503,0.333333333,2.0,7,11,57,128.7,17.27,20.02,31.17
2014/12/7 2:00,86.4044342,87.7651062,92.97409058,90.30123901,0.471426636,0.310627848,0.998112559,0.994343638,-17.72612381,-17.70252991,-16.19595337,-16.79611206,0.013312069,0.000483356,0.051604584,0.029269606,0.0,4.667,39,25,57,131.8,21.46,21.3,112.66
2014/12/7 3:00,87.1241684,87.61662292,94.66740417,91.15226746,0.493792862,0.276867151,0.998119593,0.973766565,-18.12246704,-18.24453735,-16.54916382,-17.32772827,0.009821234,0.000241213,0.038048252,0.022607855,0.0,2.333,9,25,57,131.8,17.74,17.31,38.25
2014/12/7 4:00,87.00869751,87.63781738,95.12219238,90.17102051,0.542252481,0.376335204,0.977287352,0.959602416,-18.28578949,-18.2686615,-16.17990112,-17.53123474,0.007381638,0.000194646,0.026690774,0.019636005,0.0,2.333,9,25,57,131.8,18.88,17.44,157.2
2014/12/7 7:00,87.4408493,87.44985962,95.30825806,89.35757446,0.728419542,0.802982509,0.961017787,0.811191738,-18.98842239,-19.129776,-15.57717896,-18.83583069,0.001454942,0.001307344,0.003331748,0.002861023,0.0,2.667,12,25,57,131.8,56.84,49.89,166.21
2014/12/7 8:00,87.44773102,87.75508118,95.05464172,89.57466125,0.649095416,0.619169533,0.997206032,0.970930398,-18.92018318,-19.19876099,-14.77835083,-18.92678833,0.001313498,0.001520326,0.003159628,0.00192906,0.0,2.667,12,25,57,131.8,119.66,107.77,249.07
2014/12/7 9:00,87.48310852,87.30830383,94.76655579,89.86347961,0.659083128,0.657299578,0.986095965,0.974041522,-19.31723785,-19.64590454,-14.52957153,-19.14407349,0.001553648,0.001140288,0.005698646,0.001183478,0.0,3.333,18,25,57,131.8,144.82,167.34,243.37
2014/12/7 10:00,88.15834808,89.04034424,94.003479,89.88043213,0.720441163,0.947471619,1.000007629,1.000007629,-17.00232315,-17.40371704,-11.04922485,-15.57730103,0.001230768,0.000718399,0.004971982,0.001043431,0.0,3.333,18,25,57,131.8,191.68,218.11,249.07
2014/12/7 13:00,86.14937592,85.33863831,91.36402893,89.47340393,0.843775153,1.000001431,1.000001431,1.000001431,-16.57187271,-16.82629395,-9.658081055,-14.60510254,0.001031207,0.000656466,0.003489782,0.001017295,0.0,4.667,39,25,57,131.8,195.5,226.69,249.07
2014/12/7 15:00,85.32397461,85.40280151,90.12350464,87.94747925,0.963034749,0.999999166,0.999999166,0.999999166,-16.28247452,-16.29025269,-8.62789917,-13.40744019,0.000900103,0.000359199,0.002522022,0.001133303,0.0,4.333,32,25,57,131.8,161.66,183.84,244.85
2014/12/7 16:00,85.56878662,85.53569031,90.35966492,88.60966492,0.966329157,0.987295568,0.99999851,0.99999851,-16.39817619,-16.44839478,-8.910064697,-13.18887329,0.000724448,0.000359229,0.001892826,0.00145426,0.0,4.333,32,25,57,131.8,116.21,123.39,249.07
2014/12/7 17:00,86.05555725,85.47618103,92.08482361,89.8533783,0.931072772,0.996956825,1.000000954,1.000000954,-16.08635139,-16.07940674,-8.285949707,-12.67120361,0.000590123,0.000359229,0.001892826,0.000873581,0.0,4.333,32,25,57,131.8,114.09,136.37,191.76
2014/12/8 4:00,79.16912842,79.44584656,85.13920593,81.85600281,0.995172799,0.999520659,0.999999881,0.999999881,-13.21943283,-12.71395874,-3.871185303,-7.977630615,0.015928777,0.005828217,0.047293492,0.036967918,0.0,2.667,12,14,71,132.6,14.63,15.01,26.97
2014/12/8 5:00,78.31737518,78.5945282,84.0789032,80.70707703,1.0,1.0,1.0,1.0,-12.89667416,-12.53344727,-4.090087891,-7.989013672,0.02208098,0.012524426,0.06486848,0.038119033,0.0,2.667,12,14,71,132.6,15.85,17.72,29.03
2014/12/8 14:00,85.90982056,85.09970093,90.75106812,88.41098022,0.641997457,0.583690226,0.999995768,0.999995768,-12.31855965,-12.48104858,-6.977874756,-9.406829834,0.096811896,0.033996999,0.282019377,0.228017569,0.333333333,3.0,15,14,71,132.6,89.95,91.46,216.91
2014/12/8 15:00,86.25411224,85.21995544,90.53367615,88.5198822,0.584583879,0.546609819,0.999994218,0.999994218,-11.96290112,-12.37142944,-6.52255249,-8.861663818,0.099045647,0.007256866,0.328145921,0.254422426,0.333333333,4.0,27,14,71,132.6,58.03,38.66,241.78
2014/12/8 16:00,87.19981384,86.5300293,90.9375,88.97521973,0.565177858,0.450579286,1.000002503,0.998110414,-12.4487133,-12.97445679,-7.141204834,-9.423187256,0.102493969,0.002153218,0.324994326,0.295713544,0.333333333,4.0,27,14,71,132.6,38.37,38.16,114.09
2014/12/8 17:00,88.10906219,87.76010132,91.881073,90.16598511,0.631151736,0.53858006,0.99623692,0.980810285,-12.20346069,-12.79696655,-6.962249756,-8.822113037,0.089481984,0.000484288,0.286623836,0.263623893,0.333333333,4.0,27,14,71,132.6,72.35,85.28,120.22
2014/12/9 2:00,82.64710236,82.75959778,86.96199036,84.02986145,0.995340884,0.999999881,0.999999881,0.999999881,-12.87351799,-13.26083374,-7.46395874,-10.51791382,0.014941652,0.000483356,0.050859526,0.041242689,0.0,4.0,27,14,69,139.7,23.63,23.36,74.91
2014/12/9 5:00,80.89063263,80.67179871,84.69572449,82.23381042,0.93882972,0.992536426,0.999997973,0.999997973,-12.51859188,-13.2774353,-5.933441162,-9.9637146,0.016699559,0.002816319,0.056607649,0.035470352,0.0,2.333,9,14,69,139.7,15.2,16.07,29.9
2014/12/9 7:00,81.58654785,81.40124512,85.50109863,82.58239746,0.90432328,0.956790566,1.000003457,1.000003457,-12.80952644,-13.48251343,-6.093353271,-10.25057983,0.023823629,0.00311248,0.085607171,0.048547983,0.0,2.333,9,14,69,139.7,69.01,68.06,227.36
2014/12/9 8:00,81.71646881,81.16525269,85.72445679,82.70663452,0.942038238,0.982715666,1.0,0.997039855,-12.51381779,-13.1578064,-6.114105225,-9.986907959,0.023571225,0.001685694,0.080795959,0.05617924,0.0,2.333,9,14,69,139.7,56.81,66.37,100.7
2014/12/9 9:00,81.92069244,81.00891113,86.32556152,82.59460449,0.955535889,0.986796081,0.999998748,0.999998748,-13.34484482,-14.21615601,-6.794036865,-10.42050171,0.024264059,0.001758337,0.084441155,0.065926462,0.0,2.333,9,14,69,139.7,50.24,48.6,203.5
2014/12/9 10:00,73.47356415,73.02146912,79.61302185,73.95823669,0.921833992,0.959669054,0.999998033,0.999998033,-13.85760498,-15.17425537,-6.718933105,-11.54632568,0.027835746,0.002121553,0.0975281,0.066258013,0.0,2.333,9,14,69,139.7,78.24,70.81,235.8
2014/12/9 11:00,74.78404236,74.30172729,79.83004761,76.34152222,0.961613238,0.991874337,0.999999642,0.999999642,-13.79190922,-15.30587769,-6.780731201,-11.40255737,0.022108007,0.001832843,0.086128712,0.049585477,0.0,2.333,9,14,69,139.7,99.04,99.8,219.94
2014/12/9 12:00,75.55306244,75.69126892,81.28916931,77.24327087,0.985415578,1.000000238,1.000000238,1.000000238,-13.67247868,-15.20806885,-6.976623535,-10.95269775,0.016254035,0.005472833,0.053344678,0.03511497,0.0,3.0,15,14,69,139.7,110.54,113.31,232.8
2014/12/9 13:00,76.79409027,76.94303894,82.61296082,78.2618866,0.986035228,0.987798333,0.999999642,0.997958779,-12.97917652,-14.48373413,-6.639007568,-9.95614624,0.016023569,0.014820188,0.033758633,0.026762536,0.0,3.0,15,14,69,139.7,107.19,110.21,249.07
2014/12/9 14:00,77.53091431,77.47358704,81.87776184,78.52815247,0.956156969,0.963194668,0.997465909,0.980009854,-13.36213017,-15.03237915,-7.028961182,-9.828277588,0.016100201,0.017989477,0.037386134,0.020327097,0.0,3.0,15,14,69,139.7,104.65,107.79,219.72
2014/12/9 15:00,78.58740997,78.43693542,82.52055359,78.98368835,0.885891199,0.88827157,0.991070032,0.981113672,-12.85889721,-14.48764038,-6.6824646,-9.750579834,0.014240892,0.011323421,0.04728644,0.013350911,0.0,2.333,9,14,69,139.7,72.19,81.34,166.0
2014/12/9 16:00,79.24679565,79.36901855,83.19213867,79.76416016,0.911822438,0.972992361,0.991806448,0.977623403,-13.0508461,-14.36386108,-7.303070068,-10.39047241,0.009964405,0.005603722,0.036553431,0.011310867,0.0,2.333,9,14,69,139.7,62.61,72.41,141.55
2014/12/10 1:00,79.02812958,79.14401245,83.30099487,79.63497925,0.979434729,0.99292779,1.000000238,0.997993708,-14.23208141,-15.10336304,-9.000091553,-12.79501343,0.004755507,0.003675507,0.01390725,0.004056418,0.0,3.333,18,8,90,149.8,15.92,16.57,46.95
2014/12/10 6:00,81.69486237,82.625,84.70910645,83.49462891,0.816209316,0.864786506,0.992983222,0.934397101,-14.82764339,-15.33206177,-10.05740356,-14.23928833,0.005384359,0.003372114,0.016364764,0.005439884,0.0,2.333,9,8,90,149.8,19.15,19.12,39.47
2014/12/10 7:00,82.68613434,84.06634521,85.86199951,84.48846436,0.795834959,0.774356544,0.992984474,0.935298622,-14.86155033,-15.26882935,-10.52090454,-14.21463013,0.005250065,0.00486599,0.01365069,0.005555169,0.0,2.333,9,8,90,149.8,22.52,22.26,97.61
2014/12/10 8:00,82.62033081,83.70675659,86.12765503,84.2585144,0.841782272,0.804720342,0.999521673,0.977472723,-15.21782398,-15.66549683,-10.55502319,-14.6121521,0.006178018,0.005349264,0.011161881,0.008088517,0.0,2.333,9,8,90,149.8,109.15,96.79,235.3
2014/12/10 9:00,83.30827332,84.04620361,86.59771729,85.04937744,0.79029578,0.792369246,0.989985824,0.965129256,-17.01783943,-17.80935669,-11.9425354,-16.56814575,0.006168463,0.004947771,0.010121268,0.007227416,0.0,2.333,9,8,90,149.8,138.38,138.39,249.07
2014/12/10 15:00,84.07554626,85.09231567,87.81277466,86.59890747,0.875074148,0.901915193,0.991072297,0.972090364,-16.32002258,-16.58462524,-12.32107544,-15.22366333,0.00772005,0.005099472,0.029135045,0.00594651,0.0,0.667,3,8,90,149.8,15.77,17.61,28.55
2014/12/10 16:00,84.39344025,85.7903595,88.38923645,86.78010559,0.914883316,0.926182449,0.999996841,0.975079238,-15.81401539,-16.03060913,-12.15890503,-14.49447632,0.012948564,0.006469057,0.061162833,0.007314698,0.0,0.667,3,8,90,149.8,15.08,16.83,28.2
2014/12/10 17:00,84.52099609,86.04690552,88.96487427,86.38723755,0.945039511,0.96510905,0.997896373,0.987695873,-16.11572838,-16.31466675,-13.41867065,-14.56967163,0.019580849,0.008196103,0.091560647,0.009837094,0.0,0.667,3,8,90,149.8,16.15,17.32,31.71
2014/12/11 8:00,85.68894196,86.26519775,90.30401611,88.88653564,0.980730891,0.990141988,0.999999166,0.997994542,-14.85913277,-15.66189575,-11.34902954,-12.03189087,0.034610525,0.030965911,0.098512881,0.03721695,0.0,0.667,3,4,104,147.5,15.95,16.94,30.45
