segment,mean,median,max
2021-04-02-13,47.87,42.39,153.13
2021-04-02-14,0.19,0.00,11.31
2021-04-02-15,0.00,0.00,0.00
2021-04-02-16,0.00,0.00,0.00
2021-04-02-17,0.00,0.00,0.00
2021-04-02-18,0.00,0.00,0.00
2021-04-02-19,0.00,0.00,0.00
2021-04-02-20,0.00,0.00,0.00
2021-04-02-21,0.00,0.00,0.00
2021-04-02-22,0.00,0.00,0.00
2021-04-02-23,0.00,0.00,0.00
2021-04-03-0,0.00,0.00,0.00
2021-04-03-1,0.00,0.00,0.00
2021-04-03-2,0.00,0.00,0.00
2021-04-03-3,0.00,0.00,0.00
2021-04-03-4,0.00,0.00,0.00
2021-04-03-5,0.30,0.00,12.65
2021-04-03-6,15.42,13.13,37.19
2021-04-03-7,6.14,5.97,16.66
2021-04-03-8,6.85,6.86,14.60
2021-04-03-9,3.45,3.38,8.83
2021-04-03-10,2.76,2.67,7.27
2021-04-03-11,4.37,4.37,12.20
2021-04-03-12,2.45,2.54,6.15
2021-04-03-13,12.65,9.45,45.93
2021-04-03-14,0.00,0.00,0.00
2021-04-03-15,0.00,0.00,0.00
2021-04-03-16,0.00,0.00,0.00
2021-04-03-17,0.00,0.00,0.00
2021-04-03-18,0.00,0.00,0.00
2021-04-03-19,0.00,0.00,0.00
2021-04-03-20,0.00,0.00,0.00
2021-04-03-21,0.00,0.00,0.00
2021-04-03-22,0.00,0.00,0.00
2021-04-03-23,0.00,0.00,0.00
2021-04-04-0,0.00,0.00,0.00
2021-04-04-1,0.00,0.00,0.00
2021-04-04-2,0.00,0.00,0.00
2021-04-04-3,0.00,0.00,0.00
2021-04-04-4,0.00,0.00,0.00
2021-04-04-5,1.46,0.00,35.37
2021-04-04-6,14.16,8.50,50.97
2021-04-04-7,1.84,1.90,5.15
2021-04-04-8,1.96,2.01,4.98
2021-04-04-9,1.96,1.90,4.57
2021-04-04-10,1.75,1.78,4.38
2021-04-04-11,2.10,2.30,4.78
2021-04-04-12,4.20,4.00,9.85
2021-04-04-13,31.92,16.33,143.74
2021-04-04-14,0.00,0.00,0.00
2021-04-04-15,0.00,0.00,0.00
2021-04-04-16,0.00,0.00,0.00
2021-04-04-17,0.00,0.00,0.00
2021-04-04-18,0.00,0.00,0.00
2021-04-04-19,0.00,0.00,0.00
2021-04-04-20,0.00,0.00,0.00
2021-04-04-21,0.00,0.00,0.00
2021-04-04-22,0.00,0.00,0.00
2021-04-04-23,0.00,0.00,0.00
2021-04-05-0,0.00,0.00,0.00
2021-04-05-1,0.00,0.00,0.00
2021-04-05-2,0.00,0.00,0.00
2021-04-05-3,0.00,0.00,0.00
2021-04-05-4,0.00,0.00,0.00
2021-04-05-5,0.00,0.00,0.00
2021-04-05-6,24.14,18.08,124.34
2021-04-05-7,3.47,3.62,7.98
2021-04-05-8,3.31,3.50,6.59
2021-04-05-9,2.84,2.91,5.76
2021-04-05-10,3.07,3.21,6.29
2021-04-05-11,2.85,2.61,10.51
2021-04-05-12,48.07,29.76,210.16
2021-04-05-13,57.75,70.20,111.51
2021-04-05-14,0.00,0.00,0.00
2021-04-05-15,0.00,0.00,0.00
2021-04-05-16,0.00,0.00,0.00
2021-04-05-17,0.00,0.00,0.00
2021-04-05-18,0.00,0.00,0.00
2021-04-05-19,0.00,0.00,0.00
2021-04-05-20,0.00,0.00,0.00
2021-04-05-21,0.00,0.00,0.00
2021-04-05-22,0.00,0.00,0.00
2021-04-05-23,0.00,0.00,0.00
2021-04-06-0,0.00,0.00,0.00
2021-04-06-1,0.00,0.00,0.00
2021-04-06-2,0.00,0.00,0.00
2021-04-06-3,0.00,0.00,0.00
2021-04-06-4,0.00,0.00,0.00
2021-04-06-5,0.00,0.00,0.00
2021-04-06-6,20.23,16.91,219.19
2021-04-06-7,4.00,3.33,27.38
2021-04-06-8,2.06,2.02,18.18
2021-04-06-9,1.64,1.61,7.76
2021-04-06-10,1.54,1.61,11.36
2021-04-06-11,1.68,1.72,15.96
2021-04-06-12,4.13,3.14,22.51
2021-04-06-13,26.59,22.09,126.41
2021-04-06-14,0.00,0.00,0.00
2021-04-06-15,0.00,0.00,0.00
2021-04-06-16,0.00,0.00,0.00
2021-04-06-17,0.00,0.00,0.00
2021-04-06-18,0.00,0.00,0.00
2021-04-06-19,0.00,0.00,0.00
2021-04-06-20,0.00,0.00,0.00
2021-04-06-21,0.00,0.00,0.00
2021-04-06-22,0.00,0.00,0.00
2021-04-06-23,0.00,0.00,0.00
2021-04-07-0,0.00,0.00,0.00
2021-04-07-1,0.00,0.00,0.00
2021-04-07-2,0.00,0.00,0.00
2021-04-07-3,0.00,0.00,0.00
2021-04-07-4,0.00,0.00,0.00
2021-04-07-5,0.00,0.00,0.00
2021-04-07-6,22.69,18.77,223.89
2021-04-07-7,21.43,12.14,175.55
2021-04-07-8,40.01,39.63,86.22
2021-04-07-9,133.56,134.86,239.45
2021-04-07-10,72.04,69.03,218.13
2021-04-07-11,61.00,64.38,220.66
2021-04-07-12,40.25,38.55,96.18
2021-04-07-13,42.31,49.84,145.61
2021-04-07-14,0.00,0.00,0.00
2021-04-07-15,0.00,0.00,0.00
2021-04-07-16,0.00,0.00,0.00
2021-04-07-17,0.00,0.00,0.00
2021-04-07-18,0.00,0.00,0.00
2021-04-07-19,0.00,0.00,0.00
2021-04-07-20,0.00,0.00,0.00
2021-04-07-21,0.00,0.00,0.00
2021-04-07-22,0.00,0.00,0.00
2021-04-07-23,0.00,0.00,0.00
2021-04-08-0,0.00,0.00,0.00
2021-04-08-1,0.00,0.00,0.00
2021-04-08-2,0.00,0.00,0.00
2021-04-08-3,0.00,0.00,0.00
2021-04-08-4,0.00,0.00,0.00
2021-04-08-5,0.00,0.00,0.00
2021-04-08-6,16.88,16.76,66.12
2021-04-08-7,4.45,3.96,13.20
2021-04-08-8,2.47,2.79,6.90
2021-04-08-9,2.93,3.02,8.87
2021-04-08-10,4.80,4.98,11.87
2021-04-08-11,21.84,20.02,63.44
2021-04-08-12,16.87,17.72,32.12
2021-04-08-13,26.49,26.90,80.47
2021-04-08-14,0.00,0.00,0.00
2021-04-08-15,0.00,0.00,0.00
2021-04-08-16,0.00,0.00,0.00
2021-04-08-17,0.00,0.00,0.00
2021-04-08-18,0.00,0.00,0.00
2021-04-08-19,0.00,0.00,0.00
2021-04-08-20,0.00,0.00,0.00
2021-04-08-21,0.00,0.00,0.00
2021-04-08-22,0.00,0.00,0.00
2021-04-08-23,0.00,0.00,0.00
2021-04-09-0,0.00,0.00,0.00
2021-04-09-1,0.00,0.00,0.00
2021-04-09-2,0.00,0.00,0.00
2021-04-09-3,0.00,0.00,0.00
2021-04-09-4,0.00,0.00,0.00
2021-04-09-5,0.00,0.00,0.00
2021-04-09-6,21.15,18.35,129.65
2021-04-09-7,4.71,3.44,42.62
2021-04-09-8,1.85,2.01,8.98
2021-04-09-9,2.87,2.38,11.12
2021-04-09-10,5.40,5.39,13.72
2021-04-09-11,11.63,12.64,19.98
2021-04-09-12,12.33,11.14,41.48
2021-04-09-13,25.17,14.73,81.97
2021-04-09-14,0.00,0.00,0.00
2021-04-09-15,0.00,0.00,0.00
2021-04-09-16,0.00,0.00,0.00
2021-04-09-17,0.00,0.00,0.00
2021-04-09-18,0.00,0.00,0.00
2021-04-09-19,0.00,0.00,0.00
2021-04-09-20,0.00,0.00,0.00
2021-04-09-21,0.00,0.00,0.00
2021-04-09-22,0.00,0.00,0.00
2021-04-09-23,0.00,0.00,0.00
2021-04-10-0,0.00,0.00,0.00
2021-04-10-1,0.00,0.00,0.00
2021-04-10-2,0.00,0.00,0.00
2021-04-10-3,0.00,0.00,0.00
2021-04-10-4,0.00,0.00,0.00
2021-04-10-5,0.00,0.00,0.00
2021-04-10-6,19.15,16.71,224.48
2021-04-10-7,6.64,4.38,115.92
2021-04-10-8,2.70,2.61,19.86
2021-04-10-9,2.81,2.91,8.28
2021-04-10-10,4.07,4.02,13.49
2021-04-10-11,10.19,9.90,34.06
2021-04-10-12,20.27,18.26,104.96
2021-04-10-13,23.05,0.00,128.17
2021-04-10-14,0.00,0.00,0.00
2021-04-10-15,0.00,0.00,0.00
2021-04-10-16,0.00,0.00,0.00
2021-04-10-17,0.00,0.00,0.00
2021-04-10-18,0.00,0.00,0.00
2021-04-10-19,0.00,0.00,0.00
2021-04-10-20,0.00,0.00,0.00
2021-04-10-21,0.00,0.00,0.00
2021-04-10-22,0.00,0.00,0.00
2021-04-10-23,0.00,0.00,0.00
2021-04-11-0,0.00,0.00,0.00
2021-04-11-1,0.00,0.00,0.00
2021-04-11-2,0.00,0.00,0.00
2021-04-11-3,0.00,0.00,0.00
2021-04-11-4,0.00,0.00,0.00
2021-04-11-5,0.00,0.00,0.00
2021-04-11-6,23.29,15.80,224.48
2021-04-11-7,20.44,18.68,125.83
2021-04-11-8,13.35,13.64,27.62
2021-04-11-9,16.90,17.70,31.13
2021-04-11-10,12.90,12.14,28.48
2021-04-11-11,6.17,6.59,21.37
2021-04-11-12,18.76,11.72,105.05
2021-04-11-13,13.28,0.00,97.78
2021-04-11-14,0.00,0.00,0.00
2021-04-11-15,0.00,0.00,0.00
2021-04-11-16,0.00,0.00,0.00
2021-04-11-17,0.00,0.00,0.00
2021-04-11-18,0.00,0.00,0.00
2021-04-11-19,0.00,0.00,0.00
2021-04-11-20,0.00,0.00,0.00
2021-04-11-21,0.00,0.00,0.00
2021-04-11-22,0.00,0.00,0.00
2021-04-11-23,0.00,0.00,0.00
2021-04-12-0,0.00,0.00,0.00
2021-04-12-1,0.00,0.00,0.00
2021-04-12-2,0.00,0.00,0.00
2021-04-12-3,0.00,0.00,0.00
2021-04-12-4,0.00,0.00,0.00
2021-04-12-5,0.00,0.00,0.00
2021-04-12-6,15.04,10.36,54.75
2021-04-12-7,9.35,9.93,21.64
2021-04-12-8,6.78,7.29,14.04
2021-04-12-9,10.87,9.26,32.73
2021-04-12-10,16.47,17.57,32.72
2021-04-12-11,13.05,13.94,24.01
2021-04-12-12,24.18,21.92,61.48
2021-04-12-13,10.12,0.00,61.30
2021-04-12-14,0.00,0.00,0.00
2021-04-12-15,0.00,0.00,0.00
2021-04-12-16,0.00,0.00,0.00
2021-04-12-17,0.00,0.00,0.00
2021-04-12-18,0.00,0.00,0.00
2021-04-12-19,0.00,0.00,0.00
2021-04-12-20,0.00,0.00,0.00
2021-04-12-21,0.00,0.00,0.00
2021-04-12-22,0.00,0.00,0.00
2021-04-12-23,0.00,0.00,0.00
2021-04-13-0,0.00,0.00,0.00
2021-04-13-1,0.00,0.00,0.00
2021-04-13-2,0.00,0.00,0.00
2021-04-13-3,0.00,0.00,0.00
2021-04-13-4,0.00,0.00,0.00
2021-04-13-5,0.00,0.00,0.00
2021-04-13-6,17.36,0.00,117.72
2021-04-13-7,17.01,15.85,94.13
2021-04-13-8,15.46,16.96,28.14
2021-04-13-9,25.44,19.56,133.34
2021-04-13-10,52.82,54.96,127.59
2021-04-13-11,60.20,66.64,109.64
2021-04-13-12,49.89,51.98,94.03
2021-04-13-13,10.15,0.00,93.78
2021-04-13-14,0.00,0.00,0.00
2021-04-13-15,0.00,0.00,0.00
2021-04-13-16,0.00,0.00,0.00
2021-04-13-17,0.00,0.00,0.00
2021-04-13-18,0.00,0.00,0.00
2021-04-13-19,0.00,0.00,0.00
2021-04-13-20,0.00,0.00,0.00
2021-04-13-21,0.00,0.00,0.00
2021-04-13-22,0.00,0.00,0.00
2021-04-13-23,0.00,0.00,0.00
2021-04-14-0,0.00,0.00,0.00
2021-04-14-1,0.00,0.00,0.00
2021-04-14-2,0.00,0.00,0.00
2021-04-14-3,0.00,0.00,0.00
2021-04-14-4,0.00,0.00,0.00
2021-04-14-5,0.00,0.00,0.00
2021-04-14-6,9.96,0.00,129.94
2021-04-14-7,16.01,11.40,127.59
2021-04-14-8,3.50,3.32,21.04
2021-04-14-9,6.17,3.73,25.09
2021-04-14-10,7.71,6.82,19.57
2021-04-14-11,5.46,5.16,22.00
2021-04-14-12,23.53,24.68,53.74
2021-04-14-13,0.33,0.00,15.20
2021-04-14-14,0.00,0.00,0.00
2021-04-14-15,0.00,0.00,0.00
2021-04-14-16,0.00,0.00,0.00
2021-04-14-17,0.00,0.00,0.00
2021-04-14-18,0.00,0.00,0.00
2021-04-14-19,0.00,0.00,0.00
2021-04-14-20,0.00,0.00,0.00
2021-04-14-21,0.00,0.00,0.00
2021-04-14-22,0.00,0.00,0.00
2021-04-14-23,0.00,0.00,0.00
2021-04-15-0,0.00,0.00,0.00
2021-04-15-1,0.00,0.00,0.00
2021-04-15-2,0.00,0.00,0.00
2021-04-15-3,0.00,0.00,0.00
2021-04-15-4,0.00,0.00,0.00
2021-04-15-5,0.00,0.00,0.00
2021-04-15-6,8.58,0.00,73.49
2021-04-15-7,36.69,32.98,73.67
2021-04-15-8,9.61,9.16,20.66
2021-04-15-9,6.63,6.99,11.46
2021-04-15-10,4.80,5.10,8.83
2021-04-15-11,5.45,5.33,16.03
2021-04-15-12,27.74,24.21,88.34
2021-04-15-13,0.87,0.00,40.43
2021-04-15-14,0.00,0.00,0.00
2021-04-15-15,0.00,0.00,0.00
2021-04-15-16,0.00,0.00,0.00
2021-04-15-17,0.00,0.00,0.00
2021-04-15-18,0.00,0.00,0.00
2021-04-15-19,0.00,0.00,0.00
2021-04-15-20,0.00,0.00,0.00
2021-04-15-21,0.00,0.00,0.00
2021-04-15-22,0.00,0.00,0.00
2021-04-15-23,0.00,0.00,0.00
2021-04-18-0,0.00,0.00,0.00
2021-04-18-1,0.00,0.00,0.00
2021-04-18-2,0.00,0.00,0.00
2021-04-18-3,0.00,0.00,0.00
2021-04-18-4,0.00,0.00,0.00
2021-04-18-5,0.00,0.00,0.00
2021-04-18-6,0.00,0.00,0.00
2021-04-18-7,81.68,71.75,241.65
2021-04-18-8,99.04,91.41,248.05
2021-04-18-9,95.77,92.20,247.31
2021-04-18-10,51.84,38.77,208.98
2021-04-18-11,58.17,56.75,176.40
2021-04-18-12,61.55,75.94,143.39
2021-04-18-13,0.00,0.00,0.00
2021-04-18-14,0.00,0.00,0.00
2021-04-18-15,0.00,0.00,0.00
2021-04-18-16,0.00,0.00,0.00
2021-04-18-17,0.00,0.00,0.00
2021-04-18-18,0.00,0.00,0.00
2021-04-18-19,0.00,0.00,0.00
2021-04-18-20,0.00,0.00,0.00
2021-04-18-21,0.00,0.00,0.00
2021-04-18-22,0.00,0.00,0.00
2021-04-18-23,0.00,0.00,0.00
2021-04-19-0,0.00,0.00,0.00
2021-04-19-1,0.00,0.00,0.00
2021-04-19-2,0.00,0.00,0.00
2021-04-19-3,0.00,0.00,0.00
2021-04-19-4,0.00,0.00,0.00
2021-04-19-5,0.00,0.00,0.00
2021-04-19-6,0.00,0.00,0.00
2021-04-19-7,44.99,48.17,138.16
2021-04-19-8,54.75,33.04,242.92
2021-04-19-9,91.69,92.00,248.96
2021-04-19-10,45.83,43.67,247.93
2021-04-19-11,34.44,34.66,74.15
2021-04-19-12,36.01,52.00,96.14
2021-04-19-13,0.00,0.00,0.00
2021-04-19-14,0.00,0.00,0.00
2021-04-19-15,0.00,0.00,0.00
2021-04-19-16,0.00,0.00,0.00
2021-04-19-17,0.00,0.00,0.00
2021-04-19-18,0.00,0.00,0.00
2021-04-19-19,0.00,0.00,0.00
2021-04-19-20,0.00,0.00,0.00
2021-04-19-21,0.00,0.00,0.00
2021-04-19-22,0.00,0.00,0.00
2021-04-19-23,0.00,0.00,0.00
2021-04-20-0,0.00,0.00,0.00
2021-04-20-1,0.00,0.00,0.00
2021-04-20-2,0.00,0.00,0.00
2021-04-20-3,0.00,0.00,0.00
2021-04-20-4,0.00,0.00,0.00
2021-04-20-5,0.00,0.00,0.00
2021-04-20-6,0.00,0.00,0.00
2021-04-20-7,59.56,65.21,178.85
2021-04-20-8,65.89,70.83,139.54
2021-04-20-9,61.45,51.06,230.48
2021-04-20-10,36.48,32.76,153.56
2021-04-20-11,45.20,47.88,247.82
2021-04-20-12,47.46,61.04,114.49
2021-04-20-13,0.00,0.00,0.00
2021-04-20-14,0.00,0.00,0.00
2021-04-20-15,0.00,0.00,0.00
2021-04-20-16,0.00,0.00,0.00
2021-04-20-17,0.00,0.00,0.00
2021-04-20-18,0.00,0.00,0.00
2021-04-20-19,0.00,0.00,0.00
2021-04-20-20,0.00,0.00,0.00
2021-04-20-21,0.00,0.00,0.00
2021-04-20-22,0.00,0.00,0.00
2021-04-20-23,0.00,0.00,0.00
2021-04-22-0,0.00,0.00,0.00
2021-04-22-1,0.00,0.00,0.00
2021-04-22-2,0.00,0.00,0.00
2021-04-22-3,0.00,0.00,0.00
2021-04-22-4,0.00,0.00,0.00
2021-04-22-5,0.00,0.00,0.00
2021-04-22-6,0.00,0.00,0.00
2021-04-22-7,26.12,35.03,129.23
2021-04-22-8,28.62,28.35,115.46
2021-04-22-9,39.03,31.99,139.95
2021-04-22-10,42.13,45.11,99.66
2021-04-22-11,44.78,38.52,140.08
2021-04-22-12,33.58,0.00,138.61
2021-04-22-13,0.00,0.00,0.00
2021-04-22-14,0.00,0.00,0.00
2021-04-22-15,0.00,0.00,0.00
2021-04-22-16,0.00,0.00,0.00
2021-04-22-17,0.00,0.00,0.00
2021-04-22-18,0.00,0.00,0.00
2021-04-22-19,0.00,0.00,0.00
2021-04-22-20,0.00,0.00,0.00
2021-04-22-21,0.00,0.00,0.00
2021-04-22-22,0.00,0.00,0.00
2021-04-22-23,0.00,0.00,0.00
2021-04-23-0,0.00,0.00,0.00
2021-04-23-1,0.00,0.00,0.00
2021-04-23-2,0.00,0.00,0.00
2021-04-23-3,0.00,0.00,0.00
2021-04-23-4,0.00,0.00,0.00
2021-04-23-5,0.00,0.00,0.00
2021-04-23-6,0.00,0.00,0.00
2021-04-23-7,25.35,22.81,136.69
2021-04-23-8,54.75,40.51,227.56
2021-04-23-9,50.23,50.13,117.93
2021-04-23-10,49.59,50.13,92.20
2021-04-23-11,43.98,42.64,78.19
2021-04-23-12,10.37,0.00,77.72
2021-04-23-13,0.00,0.00,0.00
2021-04-23-14,0.00,0.00,0.00
2021-04-23-15,0.00,0.00,0.00
2021-04-23-16,0.00,0.00,0.00
2021-04-23-17,0.00,0.00,0.00
2021-04-23-18,0.00,0.00,0.00
2021-04-23-19,0.00,0.00,0.00
2021-04-23-20,0.00,0.00,0.00
2021-04-23-21,0.00,0.00,0.00
2021-04-23-22,0.00,0.00,0.00
2021-04-23-23,0.00,0.00,0.00
2021-04-24-0,0.00,0.00,0.00
2021-04-24-1,0.00,0.00,0.00
2021-04-24-2,0.00,0.00,0.00
2021-04-24-3,0.00,0.00,0.00
2021-04-24-4,0.00,0.00,0.00
2021-04-24-5,0.00,0.00,0.00
2021-04-24-6,0.00,0.00,0.00
2021-04-24-7,23.72,0.00,140.62
2021-04-24-8,77.80,63.56,239.45
2021-04-24-9,47.86,37.12,238.85
2021-04-24-10,77.88,77.61,228.14
2021-04-24-11,68.12,66.91,133.96
2021-04-24-12,19.26,0.00,129.05
2021-04-24-13,0.00,0.00,0.00
2021-04-24-14,0.00,0.00,0.00
2021-04-24-15,0.00,0.00,0.00
2021-04-24-16,0.00,0.00,0.00
2021-04-24-17,0.00,0.00,0.00
2021-04-24-18,0.00,0.00,0.00
2021-04-24-19,0.00,0.00,0.00
2021-04-24-20,0.00,0.00,0.00
2021-04-24-21,0.00,0.00,0.00
2021-04-24-22,0.00,0.00,0.00
2021-04-24-23,0.00,0.00,0.00
2021-04-25-0,0.00,0.00,0.00
2021-04-25-1,0.00,0.00,0.00
2021-04-25-2,0.00,0.00,0.00
2021-04-25-3,0.00,0.00,0.00
2021-04-25-4,0.00,0.00,0.00
2021-04-25-5,0.00,0.00,0.00
2021-04-25-6,0.00,0.00,0.00
2021-04-25-7,50.88,0.00,236.49
2021-04-25-8,174.96,209.01,249.07
2021-04-25-9,132.52,129.28,249.07
2021-04-25-10,100.06,98.80,206.90
2021-04-25-11,83.02,67.18,233.77
2021-04-25-12,5.94,0.00,235.14
2021-04-25-13,0.00,0.00,0.00
2021-04-25-14,0.00,0.00,0.00
2021-04-25-15,0.00,0.00,0.00
2021-04-25-16,0.00,0.00,0.00
2021-04-25-17,0.00,0.00,0.00
2021-04-25-18,0.00,0.00,0.00
2021-04-25-19,0.00,0.00,0.00
2021-04-25-20,0.00,0.00,0.00
2021-04-25-21,0.00,0.00,0.00
2021-04-25-22,0.00,0.00,0.00
2021-04-25-23,0.00,0.00,0.00
