segment,mean,median,max,sunlight_contamination
2024-08-20-21,0.00,0.00,0.00,0
2024-08-21-0,0.00,0.00,0.00,0
2024-08-21-3,0.00,0.00,0.00,0
2024-08-21-6,69.98,77.68,237.96,0
2024-08-21-9,42.69,41.74,161.18,0
2024-08-21-12,10.03,0.00,133.43,0
2024-08-21-15,0.00,0.00,0.00,0
2024-08-21-18,0.00,0.00,0.00,0
2024-08-21-21,0.00,0.00,0.00,0
2024-08-22-0,0.00,0.00,0.00,0
2024-08-22-3,0.00,0.00,0.00,0
2024-08-22-6,20.82,19.97,86.82,0
2024-08-22-9,29.11,29.02,86.08,0
2024-08-22-12,12.21,0.00,95.15,0
2024-08-22-15,0.00,0.00,0.00,0
2024-08-22-18,0.00,0.00,0.00,0
2024-08-22-21,0.00,0.00,0.00,0
2024-08-23-0,0.00,0.00,0.00,0
2024-08-23-3,0.00,0.00,0.00,0
2024-08-23-6,48.82,49.73,152.23,0
2024-08-23-9,32.55,30.84,162.29,0
2024-08-23-12,11.28,0.00,99.44,0
2024-08-23-15,0.00,0.00,0.00,0
2024-08-23-18,0.00,0.00,0.00,0
2024-08-23-21,0.00,0.00,0.00,0
2024-08-24-0,0.00,0.00,0.00,0
2024-08-24-3,0.00,0.00,0.00,0
2024-08-24-6,38.99,38.09,162.60,0
2024-08-24-9,29.98,15.00,187.48,0
2024-08-24-12,0.00,0.00,0.00,0
2024-08-24-15,0.00,0.00,0.00,0
2024-08-24-18,0.00,0.00,0.00,0
2024-08-24-21,0.00,0.00,0.00,0
2024-08-25-0,0.00,0.00,0.00,0
2024-08-25-3,0.00,0.00,0.00,0
2024-08-25-6,65.76,0.00,239.45,0
2024-08-25-9,0.00,0.00,0.00,0
2024-08-25-12,0.00,0.00,0.00,0
2024-08-25-15,0.00,0.00,0.00,0
2024-08-25-18,0.00,0.00,0.00,0
2024-08-25-21,0.00,0.00,0.00,0
2024-08-27-0,0.00,0.00,0.00,0
2024-08-27-3,0.00,0.00,0.00,0
2024-08-27-6,31.33,25.17,164.91,0
2024-08-27-9,4.01,0.00,227.26,0
2024-08-27-12,0.00,0.00,0.00,0
2024-08-27-15,0.00,0.00,0.00,0
2024-08-27-18,0.00,0.00,0.00,0
2024-08-27-21,0.00,0.00,0.00,0
2024-08-28-0,0.00,0.00,0.00,0
2024-08-28-3,0.00,0.00,0.00,0
2024-08-28-6,44.72,34.10,122.38,0
2024-08-28-9,59.48,53.00,213.96,0
2024-08-28-12,13.76,0.00,82.75,0
2024-08-28-15,0.00,0.00,0.00,0
2024-08-28-18,0.00,0.00,0.00,0
2024-08-28-21,0.00,0.00,0.00,0
2024-09-05-0,0.00,0.00,0.00,0
2024-09-05-3,0.00,0.00,0.00,0
2024-09-05-6,20.78,18.88,86.68,0
2024-09-05-9,22.73,18.12,177.97,0
2024-09-05-12,18.62,2.81,114.27,0
2024-09-05-15,0.00,0.00,0.00,0
2024-09-05-18,0.00,0.00,0.00,0
2024-09-05-21,0.00,0.00,0.00,0
2024-09-06-0,0.00,0.00,0.00,0
2024-09-06-3,0.81,0.00,82.75,0
2024-09-06-6,14.52,10.21,125.41,0
2024-09-06-9,20.45,20.26,77.91,0
2024-09-06-12,64.78,19.71,248.39,0
2024-09-06-15,0.00,0.00,0.00,0
2024-09-06-18,0.00,0.00,0.00,0
2024-09-06-21,0.00,0.00,0.00,0
2024-09-07-0,0.00,0.00,0.00,0
2024-09-07-3,0.42,0.00,51.71,0
2024-09-07-6,21.38,16.70,109.65,0
2024-09-07-9,20.27,17.40,224.31,0
2024-09-07-12,25.60,12.33,139.83,0
2024-09-07-15,0.00,0.00,0.00,0
2024-09-07-18,0.00,0.00,0.00,0
2024-09-07-21,0.00,0.00,0.00,0
2024-09-08-0,0.00,0.00,0.00,0
2024-09-08-3,2.21,0.00,63.73,0
2024-09-08-6,16.56,12.53,94.08,0
2024-09-08-9,25.31,21.04,239.15,0
2024-09-08-12,12.48,0.00,154.68,0
2024-09-08-15,0.00,0.00,0.00,0
2024-09-08-18,0.00,0.00,0.00,0
2024-09-08-21,0.00,0.00,0.00,0
2024-09-09-0,0.00,0.00,0.00,0
2024-09-09-3,2.69,0.00,56.26,0
2024-09-09-6,28.59,17.80,248.96,0
2024-09-09-9,26.71,15.96,148.52,0
2024-09-09-12,17.46,16.90,88.85,0
2024-09-09-15,0.00,0.00,0.00,0
2024-09-09-18,0.00,0.00,0.00,0
2024-09-09-21,0.00,0.00,0.00,0
2024-09-10-0,0.00,0.00,0.00,0
2024-09-10-3,4.60,0.00,100.96,0
2024-09-10-6,24.46,19.74,144.39,0
2024-09-10-9,23.86,19.97,201.08,0
2024-09-10-12,22.67,21.17,202.09,0
2024-09-10-15,0.00,0.00,0.00,0
2024-09-10-18,0.00,0.00,0.00,0
2024-09-10-21,0.00,0.00,0.00,0
2024-09-11-0,0.00,0.00,0.00,0
2024-09-11-3,6.73,0.00,139.41,0
2024-09-11-6,4.36,3.94,33.22,0
2024-09-11-9,13.68,9.39,60.67,0
2024-09-11-12,27.90,21.37,149.44,0
2024-09-11-15,0.00,0.00,0.00,0
2024-09-11-18,0.00,0.00,0.00,0
2024-09-11-21,0.00,0.00,0.00,0
2024-09-12-0,0.00,0.00,0.00,0
2024-09-12-3,4.44,0.00,219.23,0
2024-09-12-6,135.23,134.42,249.07,0
2024-09-12-9,165.98,199.39,249.07,0
2024-09-12-12,1.81,0.00,63.12,0
2024-09-12-15,0.00,0.00,0.00,0
2024-09-12-18,0.00,0.00,0.00,0
2024-09-12-21,0.00,0.00,0.00,0
2024-09-13-0,0.00,0.00,0.00,0
2024-09-13-3,0.65,0.00,42.88,0
2024-09-13-6,39.07,32.07,248.77,0
2024-09-13-9,34.61,29.46,187.62,0
2024-09-13-12,43.22,40.29,120.20,0
2024-09-13-15,0.00,0.00,0.00,0
2024-09-13-18,0.00,0.00,0.00,0
2024-09-13-21,0.00,0.00,0.00,0
2024-09-14-0,0.00,0.00,0.00,0
2024-09-14-3,5.81,0.00,58.11,0
2024-09-14-6,35.11,35.18,85.26,0
2024-09-14-9,62.92,46.91,240.91,0
2024-09-14-12,40.59,31.03,229.88,0
2024-09-14-15,0.00,0.00,0.00,0
2024-09-14-18,0.00,0.00,0.00,0
2024-09-14-21,0.00,0.00,0.00,0
2024-09-15-0,0.00,0.00,0.00,0
2024-09-15-3,14.04,0.00,240.72,0
2024-09-15-6,112.02,98.05,249.07,0
2024-09-15-9,40.62,26.33,244.47,0
2024-09-15-12,26.75,26.22,120.27,0
2024-09-15-15,0.00,0.00,0.00,0
2024-09-15-18,0.00,0.00,0.00,0
2024-09-15-21,0.00,0.00,0.00,0
2024-09-16-0,0.00,0.00,0.00,0
2024-09-16-3,13.77,0.00,230.07,0
2024-09-16-6,132.76,134.35,249.07,0
2024-09-16-9,118.22,114.95,249.07,0
2024-09-16-12,26.64,10.83,212.42,0
2024-09-16-15,0.00,0.00,0.00,0
2024-09-16-18,0.00,0.00,0.00,0
2024-09-16-21,0.00,0.00,0.00,0
2024-09-17-0,0.00,0.00,0.00,0
2024-09-17-3,3.13,0.00,184.54,0
2024-09-17-6,143.67,159.52,241.89,1
2024-09-17-9,68.49,28.35,249.07,1
2024-09-17-12,11.81,0.00,115.21,0
2024-09-17-15,0.00,0.00,0.00,0
2024-09-17-18,0.00,0.00,0.00,0
2024-09-17-21,0.00,0.00,0.00,0
2024-09-18-0,0.00,0.00,0.00,0
2024-09-18-3,1.20,0.00,154.23,0
2024-09-18-6,25.18,21.20,154.91,1
2024-09-18-9,25.03,24.65,153.89,1
2024-09-18-12,95.68,122.08,238.26,0
2024-09-18-15,0.00,0.00,0.00,0
2024-09-18-18,0.00,0.00,0.00,0
2024-09-18-21,0.00,0.00,0.00,0
2024-09-19-0,0.00,0.00,0.00,0
2024-09-19-3,14.49,0.00,133.30,0
2024-09-19-6,28.09,27.21,155.54,1
2024-09-19-9,113.85,125.27,239.45,1
2024-09-19-12,60.44,35.03,239.45,0
2024-09-19-15,0.00,0.00,0.00,0
2024-09-19-18,0.00,0.00,0.00,0
2024-09-19-21,0.00,0.00,0.00,0
2024-09-21-0,0.00,0.00,0.00,0
2024-09-21-3,11.59,0.00,133.05,0
2024-09-21-6,23.11,24.51,92.34,0
2024-09-21-9,24.22,24.96,114.95,0
2024-09-21-12,12.93,5.41,154.39,0
2024-09-21-15,0.00,0.00,0.00,0
2024-09-21-18,0.00,0.00,0.00,0
2024-09-21-21,0.00,0.00,0.00,0
2024-09-22-0,0.00,0.00,0.00,0
2024-09-22-3,11.38,0.00,153.30,0
2024-09-22-6,19.64,20.12,90.95,0
2024-09-22-9,63.45,31.03,192.14,0
2024-09-22-12,11.74,0.00,145.90,0
2024-09-22-15,0.00,0.00,0.00,0
2024-09-22-18,0.00,0.00,0.00,0
2024-09-22-21,0.00,0.00,0.00,0
2024-09-23-0,0.00,0.00,0.00,0
2024-09-23-3,12.35,0.00,153.94,0
2024-09-23-6,18.13,16.91,92.72,0
2024-09-23-9,96.82,97.49,233.17,0
2024-09-23-12,13.16,0.00,109.20,0
2024-09-23-15,0.00,0.00,0.00,0
2024-09-23-18,0.00,0.00,0.00,0
2024-09-23-21,0.00,0.00,0.00,0
2024-09-24-0,0.00,0.00,0.00,0
2024-09-24-3,7.32,0.00,248.05,0
2024-09-24-6,27.72,23.43,106.37,0
2024-09-24-9,63.78,60.80,239.15,0
2024-09-24-12,51.12,31.92,184.63,0
2024-09-24-15,0.00,0.00,0.00,0
2024-09-24-18,0.00,0.00,0.00,0
2024-09-24-21,0.00,0.00,0.00,0
2024-09-25-0,0.00,0.00,0.00,0
2024-09-25-3,15.48,0.00,232.28,0
2024-09-25-6,64.97,39.92,232.28,0
2024-09-25-9,74.07,33.88,249.07,0
2024-09-25-12,62.92,67.84,185.94,0
2024-09-25-15,0.00,0.00,0.00,0
2024-09-25-18,0.00,0.00,0.00,0
2024-09-25-21,0.00,0.00,0.00,0
2024-09-26-0,0.00,0.00,0.00,0
2024-09-26-3,28.17,0.00,122.74,0
2024-09-26-6,32.00,33.25,71.33,0
2024-09-26-9,39.81,40.61,91.76,0
2024-09-26-12,51.36,47.74,155.64,0
2024-09-26-15,0.00,0.00,0.00,0
2024-09-26-18,0.00,0.00,0.00,0
2024-09-26-21,0.00,0.00,0.00,0
2024-09-27-0,0.00,0.00,0.00,0
2024-09-27-3,11.59,2.40,152.59,0
2024-09-27-6,26.20,24.54,97.87,0
2024-09-27-9,31.29,24.26,198.99,0
2024-09-27-12,31.58,23.35,140.50,0
2024-09-27-15,0.00,0.00,0.00,0
2024-09-27-18,0.00,0.00,0.00,0
2024-09-27-21,0.00,0.00,0.00,0
2024-09-28-0,0.00,0.00,0.00,0
2024-09-28-3,13.00,2.95,130.42,0
2024-09-28-6,16.52,13.73,243.71,0
2024-09-28-9,76.22,78.55,248.84,0
2024-09-28-12,72.11,56.56,233.77,0
2024-09-28-15,0.00,0.00,0.00,0
2024-09-28-18,0.00,0.00,0.00,0
2024-09-28-21,0.00,0.00,0.00,0
2024-09-29-0,0.00,0.00,0.00,0
2024-09-29-3,13.24,0.00,127.51,0
2024-09-29-6,69.97,38.02,249.07,0
2024-09-29-9,105.87,108.07,249.07,0
2024-09-29-12,42.83,28.54,189.66,0
2024-09-29-15,0.00,0.00,0.00,0
2024-09-29-18,0.00,0.00,0.00,0
2024-09-29-21,0.00,0.00,0.00,0
2024-10-01-0,0.00,0.00,0.00,0
2024-10-01-3,18.48,0.00,223.90,0
2024-10-01-6,23.04,19.75,186.26,0
2024-10-01-9,16.73,13.74,200.67,0
2024-10-01-12,17.32,14.39,159.00,0
2024-10-01-15,0.04,0.00,12.37,0
2024-10-01-18,0.00,0.00,0.00,0
2024-10-01-21,0.00,0.00,0.00,0
2024-10-02-0,0.00,0.00,0.00,0
2024-10-02-3,16.88,13.09,155.30,0
2024-10-02-6,20.92,16.43,180.34,0
2024-10-02-9,0.00,0.00,0.00,0
2024-10-02-12,0.00,0.00,0.00,0
2024-10-02-15,0.00,0.00,0.00,0
2024-10-02-18,0.00,0.00,0.00,0
2024-10-02-21,0.00,0.00,0.00,0
2024-10-04-0,0.00,0.00,0.00,0
2024-10-04-3,15.25,14.39,119.24,0
2024-10-04-6,12.67,11.58,61.13,0
2024-10-04-9,16.26,14.22,130.76,0
2024-10-04-12,16.63,14.47,156.11,0
2024-10-04-15,0.77,0.00,128.93,0
2024-10-04-18,0.00,0.00,0.00,0
2024-10-04-21,0.00,0.00,0.00,0
2024-10-05-0,0.00,0.00,0.00,0
2024-10-05-3,14.33,13.82,123.51,0
2024-10-05-6,20.98,16.66,214.78,0
2024-10-05-9,19.49,15.66,214.74,0
2024-10-05-12,18.44,14.83,204.52,0
2024-10-05-15,3.37,0.00,143.06,0
2024-10-05-18,0.00,0.00,0.00,0
2024-10-05-21,0.00,0.00,0.00,0
2024-10-06-0,0.00,0.00,0.00,0
2024-10-06-3,17.73,15.11,153.94,0
2024-10-06-6,15.30,14.91,117.05,0
2024-10-06-9,22.24,18.76,248.96,0
2024-10-06-12,20.16,20.76,119.84,0
2024-10-06-15,0.69,0.00,77.54,0
2024-10-06-18,0.00,0.00,0.00,0
2024-10-06-21,0.00,0.00,0.00,0
2024-10-07-0,0.00,0.00,0.00,0
2024-10-07-3,60.16,0.00,243.71,0
2024-10-07-6,158.40,185.87,249.07,0
2024-10-07-9,82.36,34.88,249.07,0
2024-10-07-12,130.68,126.14,249.07,0
2024-10-07-15,1.93,0.00,223.67,0
2024-10-07-18,0.00,0.00,0.00,0
2024-10-07-21,0.00,0.00,0.00,0
2024-10-08-0,0.00,0.00,0.00,0
2024-10-08-3,50.89,0.00,249.07,0
2024-10-08-6,102.42,37.90,249.07,1
2024-10-08-9,106.17,103.51,249.07,1
2024-10-08-12,105.08,134.85,249.07,1
2024-10-08-15,0.00,0.00,0.00,0
2024-10-08-18,0.00,0.00,0.00,0
2024-10-08-21,0.00,0.00,0.00,0
2024-10-09-0,0.00,0.00,0.00,0
2024-10-09-3,60.93,29.77,240.06,0
2024-10-09-6,96.46,86.87,239.45,0
2024-10-09-9,61.26,55.77,156.52,0
2024-10-09-12,93.98,93.38,207.91,0
2024-10-09-15,20.77,0.00,175.80,0
2024-10-09-18,0.00,0.00,0.00,0
2024-10-09-21,0.00,0.00,0.00,0
2024-10-10-0,0.00,0.00,0.00,0
2024-10-10-3,11.48,8.86,137.27,0
2024-10-10-6,13.74,13.88,31.39,0
2024-10-10-9,27.31,19.41,110.93,0
2024-10-10-12,80.06,75.64,197.17,0
2024-10-10-15,15.04,0.00,155.04,0
2024-10-10-18,0.00,0.00,0.00,0
2024-10-10-21,0.00,0.00,0.00,0
2024-10-11-0,0.00,0.00,0.00,0
2024-10-11-3,7.43,0.00,242.40,0
2024-10-11-6,20.92,0.00,249.07,0
2024-10-11-9,0.00,0.00,0.00,0
2024-10-11-12,0.00,0.00,0.00,0
2024-10-11-15,0.00,0.00,0.00,0
2024-10-11-18,0.00,0.00,0.00,0
2024-10-11-21,0.00,0.00,0.00,0
2024-10-15-0,0.00,0.00,0.00,0
2024-10-15-3,0.00,0.00,0.00,0
2024-10-15-6,0.00,0.00,0.00,0
2024-10-15-9,0.00,0.00,0.00,0
2024-10-15-12,0.00,0.00,0.00,0
2024-10-15-15,0.00,0.00,0.00,0
2024-10-15-18,0.00,0.00,0.00,0
2024-10-15-21,0.00,0.00,0.00,0
2024-10-16-0,0.00,0.00,0.00,0
2024-10-16-3,27.34,27.59,127.49,0
2024-10-16-6,121.13,139.78,240.10,0
2024-10-16-9,37.96,31.05,155.17,1
2024-10-16-12,63.46,57.89,157.71,0
2024-10-16-15,15.46,0.00,113.99,0
2024-10-16-18,0.00,0.00,0.00,0
2024-10-16-21,0.00,0.00,0.00,0
2024-10-18-0,0.00,0.00,0.00,0
2024-10-18-3,62.88,49.11,237.66,0
2024-10-18-6,52.64,45.44,182.83,0
2024-10-18-9,82.89,73.16,248.50,0
2024-10-18-12,114.21,115.13,236.14,0
2024-10-18-15,5.72,0.00,208.84,0
2024-10-18-18,0.00,0.00,0.00,0
2024-10-18-21,0.00,0.00,0.00,0
2024-10-19-0,0.00,0.00,0.00,0
2024-10-19-3,91.34,85.01,249.07,0
2024-10-19-6,116.05,119.51,249.07,0
2024-10-19-9,131.99,140.39,249.07,0
2024-10-19-12,157.10,164.80,239.15,0
2024-10-19-15,21.45,0.00,237.96,0
2024-10-19-18,0.00,0.00,0.00,0
2024-10-19-21,0.00,0.00,0.00,0
2024-10-20-0,0.00,0.00,0.00,0
2024-10-20-3,31.28,32.01,177.31,0
2024-10-20-6,42.90,35.54,184.39,1
2024-10-20-9,86.95,38.33,235.55,1
2024-10-20-12,39.31,18.54,223.30,1
2024-10-20-15,18.39,0.00,238.56,0
2024-10-20-18,0.00,0.00,0.00,0
2024-10-20-21,0.00,0.00,0.00,0
2024-10-21-0,0.00,0.00,0.00,0
2024-10-21-3,24.86,20.15,122.52,0
2024-10-21-6,13.71,13.55,45.08,0
2024-10-21-9,27.89,28.32,104.20,0
2024-10-21-12,19.44,19.86,88.17,0
2024-10-21-15,12.77,0.00,153.23,0
2024-10-21-18,0.00,0.00,0.00,0
2024-10-21-21,0.00,0.00,0.00,0
2024-10-22-0,0.10,0.00,22.13,0
2024-10-22-3,13.66,7.92,153.76,0
2024-10-22-6,0.28,0.00,21.03,0
2024-10-22-9,0.00,0.00,0.00,0
2024-10-22-12,0.00,0.00,0.00,0
2024-10-22-15,0.00,0.00,0.00,0
2024-10-22-18,0.00,0.00,0.00,0
2024-10-22-21,0.00,0.00,0.00,0
2024-10-26-0,0.43,0.00,70.88,0
2024-10-26-3,22.40,17.59,137.34,0
2024-10-26-6,17.55,14.86,141.95,0
2024-10-26-9,39.39,26.85,249.07,0
2024-10-26-12,110.95,105.57,249.07,0
2024-10-26-15,22.14,0.00,188.09,0
2024-10-26-18,0.00,0.00,0.00,0
2024-10-26-21,0.00,0.00,0.00,0
2024-10-27-0,0.34,0.00,51.44,0
2024-10-27-3,23.88,24.05,103.20,0
2024-10-27-6,25.63,27.31,75.99,0
2024-10-27-9,71.78,36.07,242.92,0
2024-10-27-12,115.60,112.68,246.34,0
2024-10-27-15,54.90,0.00,249.07,0
2024-10-27-18,0.00,0.00,0.00,0
2024-10-27-21,0.00,0.00,0.00,0
2024-10-28-0,2.08,0.00,141.69,0
2024-10-28-3,52.08,39.23,247.70,0
2024-10-28-6,85.79,57.47,249.07,0
2024-10-28-9,65.34,74.80,241.09,1
2024-10-28-12,29.05,31.99,245.32,1
2024-10-28-15,31.93,0.00,149.62,0
2024-10-28-18,0.00,0.00,0.00,0
2024-10-28-21,0.00,0.00,0.00,0
2024-10-29-0,3.91,0.00,101.95,0
2024-10-29-3,20.72,18.77,139.88,0
2024-10-29-6,38.12,34.54,120.24,0
2024-10-29-9,47.30,35.34,224.55,0
2024-10-29-12,32.17,26.80,212.06,0
2024-10-29-15,19.93,0.00,121.25,0
2024-10-29-18,0.00,0.00,0.00,0
2024-10-29-21,0.00,0.00,0.00,0
2024-10-30-0,3.80,0.00,196.23,0
2024-10-30-3,30.86,30.07,220.34,0
2024-10-30-6,42.56,37.17,235.64,0
2024-10-30-9,92.49,81.99,249.07,0
2024-10-30-12,95.90,88.45,246.45,0
2024-10-30-15,22.91,0.00,155.82,0
2024-10-30-18,0.00,0.00,0.00,0
2024-10-30-21,0.00,0.00,0.00,0
2024-10-31-0,4.48,0.00,138.16,0
2024-10-31-3,22.08,19.27,133.76,0
2024-10-31-6,17.50,15.36,163.33,0
2024-10-31-9,29.52,19.37,248.96,0
2024-10-31-12,26.77,26.80,78.40,0
2024-10-31-15,14.93,0.00,139.83,0
2024-10-31-18,0.00,0.00,0.00,0
2024-10-31-21,0.00,0.00,0.00,0
2024-11-01-0,7.98,0.00,117.13,0
2024-11-01-3,16.54,14.71,85.56,0
2024-11-01-6,13.15,13.29,32.26,0
2024-11-01-9,46.89,24.70,213.56,0
2024-11-01-12,54.60,35.59,232.38,0
2024-11-01-15,15.44,9.77,153.60,0
2024-11-01-18,0.00,0.00,0.00,0
2024-11-01-21,0.00,0.00,0.00,0
2024-11-02-0,2.46,0.00,62.17,0
2024-11-02-3,16.47,15.43,83.99,0
2024-11-02-6,21.44,12.77,248.27,0
2024-11-02-9,125.64,120.65,249.07,0
2024-11-02-12,133.20,143.32,249.07,0
2024-11-02-15,30.30,0.00,249.07,0
2024-11-02-18,0.00,0.00,0.00,0
2024-11-02-21,0.00,0.00,0.00,0
2024-11-03-0,0.84,0.00,44.15,0
2024-11-03-3,24.38,25.71,59.57,0
2024-11-03-6,21.87,22.22,41.96,0
2024-11-03-9,21.09,21.08,59.06,0
2024-11-03-12,15.97,16.53,35.76,0
2024-11-03-15,13.38,10.03,102.13,0
2024-11-03-18,0.00,0.00,0.00,0
2024-11-03-21,0.00,0.00,0.00,0
2024-11-04-0,11.33,0.00,93.70,0
2024-11-04-3,32.48,31.26,93.64,0
2024-11-04-6,84.49,51.24,249.07,0
2024-11-04-9,91.04,84.00,249.07,0
2024-11-04-12,48.04,47.69,120.62,0
2024-11-04-15,37.61,34.18,167.27,0
2024-11-04-18,0.00,0.00,0.00,0
2024-11-04-21,0.00,0.00,0.00,0
2024-11-05-0,7.92,0.00,153.44,0
2024-11-05-3,18.96,17.65,136.66,0
2024-11-05-6,82.72,45.93,249.07,0
2024-11-05-9,81.99,62.34,249.07,0
2024-11-05-12,91.65,74.66,235.83,0
2024-11-05-15,30.07,0.00,231.71,0
2024-11-05-18,0.00,0.00,0.00,0
2024-11-05-21,0.00,0.00,0.00,0
2024-11-06-0,2.19,0.00,57.08,0
2024-11-06-3,0.34,0.00,117.61,0
2024-11-06-6,69.45,0.00,249.07,0
2024-11-06-9,114.21,107.46,249.07,0
2024-11-06-12,83.82,67.72,248.96,0
2024-11-06-15,26.55,25.57,198.59,0
2024-11-06-18,0.00,0.00,0.00,0
2024-11-06-21,0.00,0.00,0.00,0
2024-11-07-0,9.01,0.00,224.48,0
2024-11-07-3,18.43,16.88,123.43,0
2024-11-07-6,84.88,62.47,248.84,0
2024-11-07-9,123.74,117.15,249.07,0
2024-11-07-12,49.50,34.73,210.97,0
2024-11-07-15,13.87,0.00,148.30,0
2024-11-07-18,0.00,0.00,0.00,0
2024-11-07-21,0.00,0.00,0.00,0
2024-11-08-0,9.92,0.00,96.99,0
2024-11-08-3,22.52,22.99,59.73,0
2024-11-08-6,30.16,29.55,91.43,0
2024-11-08-9,53.92,41.52,193.54,0
2024-11-08-12,41.72,27.32,174.41,0
2024-11-08-15,20.97,20.61,157.02,0
2024-11-08-18,0.00,0.00,0.00,0
2024-11-08-21,0.00,0.00,0.00,0
2024-11-09-0,0.44,0.00,28.53,0
2024-11-09-3,15.17,9.96,197.41,1
2024-11-09-6,150.06,190.73,249.07,1
2024-11-09-9,103.92,38.64,244.74,1
2024-11-09-12,137.67,181.99,249.07,1
2024-11-09-15,71.44,0.00,247.90,0
2024-11-09-18,0.00,0.00,0.00,0
2024-11-09-21,0.00,0.00,0.00,0
2024-11-10-0,0.95,0.00,61.84,0
2024-11-10-3,30.16,30.17,183.69,0
2024-11-10-6,72.65,70.14,236.34,0
2024-11-10-9,134.23,127.68,249.07,0
2024-11-10-12,129.09,125.49,249.07,0
2024-11-10-15,63.05,0.00,241.54,0
2024-11-10-18,0.00,0.00,0.00,0
2024-11-10-21,0.00,0.00,0.00,0
2024-11-11-0,4.80,0.00,131.11,0
2024-11-11-3,24.87,24.21,94.64,0
2024-11-11-6,82.00,43.47,248.73,0
2024-11-11-9,92.53,79.67,248.50,0
2024-11-11-12,83.51,68.49,238.56,0
2024-11-11-15,44.46,46.95,224.48,0
2024-11-11-18,0.00,0.00,0.00,0
2024-11-11-21,0.00,0.00,0.00,0
2024-11-12-0,10.82,0.00,139.02,0
2024-11-12-3,25.69,25.51,154.00,0
2024-11-12-6,88.63,83.22,248.96,0
2024-11-12-9,31.84,30.85,226.66,0
2024-11-12-12,24.11,20.72,95.96,0
2024-11-12-15,52.40,59.86,202.29,0
2024-11-12-18,0.00,0.00,0.00,0
2024-11-12-21,0.00,0.00,0.00,0
2024-11-13-0,21.08,0.00,239.15,0
2024-11-13-3,34.48,32.78,201.76,1
2024-11-13-6,38.42,32.40,229.29,0
2024-11-13-9,112.01,112.19,248.50,0
2024-11-13-12,133.27,127.39,249.07,0
2024-11-13-15,63.93,59.34,220.64,0
2024-11-13-18,0.00,0.00,0.00,0
2024-11-13-21,0.00,0.00,0.00,0
2024-11-14-0,1.40,0.00,154.16,0
2024-11-14-3,46.37,42.91,201.87,1
2024-11-14-6,57.39,40.21,224.48,0
2024-11-14-9,82.23,67.44,244.51,1
2024-11-14-12,136.03,137.67,248.96,0
2024-11-14-15,53.29,51.96,236.48,0
2024-11-14-18,0.00,0.00,0.00,0
2024-11-14-21,0.00,0.00,0.00,0
2024-11-15-0,2.38,0.00,157.42,0
2024-11-15-3,66.33,36.03,237.06,1
2024-11-15-6,139.59,160.31,240.47,1
2024-11-15-9,174.77,206.87,239.15,1
2024-11-15-12,153.69,204.52,224.48,1
2024-11-15-15,94.40,103.14,240.20,0
2024-11-15-18,0.00,0.00,0.00,0
2024-11-15-21,0.00,0.00,0.00,0
2024-11-18-0,15.68,0.00,209.21,0
2024-11-18-3,28.13,28.61,195.41,1
2024-11-18-6,44.46,22.34,214.67,1
2024-11-18-9,55.18,28.37,223.89,1
2024-11-18-12,71.04,34.62,236.46,1
2024-11-18-15,75.40,92.34,238.85,0
2024-11-18-18,0.00,0.00,0.00,0
2024-11-18-21,0.00,0.00,0.00,0
2024-11-19-0,16.06,0.00,224.50,0
2024-11-19-3,24.72,22.00,194.96,0
2024-11-19-6,61.55,45.43,243.10,0
2024-11-19-9,107.56,93.73,249.07,0
2024-11-19-12,150.53,166.90,249.07,0
2024-11-19-15,134.23,147.81,249.07,0
2024-11-19-18,0.00,0.00,0.00,0
2024-11-19-21,0.00,0.00,0.00,0
2024-11-20-0,15.94,0.00,154.95,0
2024-11-20-3,23.31,22.84,69.36,0
2024-11-20-6,42.98,33.47,248.50,1
2024-11-20-9,68.89,25.70,233.35,1
2024-11-20-12,41.88,17.46,236.18,1
2024-11-20-15,70.36,56.77,238.26,1
2024-11-20-18,0.00,0.00,0.00,0
2024-11-20-21,0.00,0.00,0.00,0
2024-11-21-0,10.91,0.00,147.92,0
2024-11-21-3,9.25,9.66,38.54,0
2024-11-21-6,19.27,14.25,128.08,0
2024-11-21-9,32.36,35.20,118.20,1
2024-11-21-12,26.34,27.20,96.17,0
2024-11-21-15,11.69,0.00,215.67,0
2024-11-21-18,0.00,0.00,0.00,0
2024-11-21-21,0.00,0.00,0.00,0
2024-11-22-0,9.66,0.00,90.23,0
2024-11-22-3,10.79,11.11,20.17,0
2024-11-22-6,12.45,11.52,30.50,0
2024-11-22-9,24.94,24.84,174.85,0
2024-11-22-12,125.34,119.80,247.68,0
2024-11-22-15,92.62,98.72,238.61,0
2024-11-22-18,0.00,0.00,0.00,0
2024-11-22-21,0.00,0.00,0.00,0
2024-11-23-0,12.24,0.00,139.93,0
2024-11-23-3,17.36,17.56,234.19,0
2024-11-23-6,29.24,27.96,244.28,0
2024-11-23-9,80.94,68.24,249.07,0
2024-11-23-12,86.64,78.94,244.85,0
2024-11-23-15,36.57,33.96,139.48,0
2024-11-23-18,0.00,0.00,0.00,0
2024-11-23-21,0.00,0.00,0.00,0
2024-11-24-0,15.62,0.00,249.07,0
2024-11-24-3,13.55,12.97,248.96,0
2024-11-24-6,15.71,15.17,249.07,0
2024-11-24-9,22.95,23.61,212.68,0
2024-11-24-12,12.40,12.12,237.04,0
2024-11-24-15,24.34,15.71,156.02,0
