segment,mean,median,max,sunlight_contamination
2021-03-21-21,0.00,0.00,0.00,0
2021-03-22-0,0.00,0.00,0.00,0
2021-03-22-3,6.77,0.00,224.48,0
2021-03-22-6,18.41,18.56,74.99,0
2021-03-22-9,25.75,26.18,248.50,0
2021-03-22-12,17.32,11.40,132.57,0
2021-03-22-15,0.00,0.00,0.00,0
2021-03-22-18,0.00,0.00,0.00,0
2021-03-22-21,0.00,0.00,0.00,0
2021-03-23-0,0.00,0.00,0.00,0
2021-03-23-3,1.53,0.00,31.47,0
2021-03-23-6,21.56,24.07,40.11,0
2021-03-23-9,24.73,26.70,54.79,0
2021-03-23-12,21.29,19.21,72.81,0
2021-03-23-15,0.00,0.00,0.00,0
2021-03-23-18,0.00,0.00,0.00,0
2021-03-23-21,0.00,0.00,0.00,0
2021-03-24-0,0.00,0.00,0.00,0
2021-03-24-3,1.11,0.00,29.41,0
2021-03-24-6,16.53,19.20,38.82,1
2021-03-24-9,57.24,50.05,152.03,0
2021-03-24-12,46.03,48.64,156.07,0
2021-03-24-15,0.00,0.00,0.00,0
2021-03-24-18,0.00,0.00,0.00,0
2021-03-24-21,0.00,0.00,0.00,0
2021-03-25-0,0.00,0.00,0.00,0
2021-03-25-3,0.72,0.00,30.38,0
2021-03-25-6,40.45,21.12,138.29,1
2021-03-25-9,55.02,40.95,154.31,1
2021-03-25-12,70.20,78.35,186.98,0
2021-03-25-15,0.00,0.00,0.00,0
2021-03-25-18,0.00,0.00,0.00,0
2021-03-25-21,0.00,0.00,0.00,0
2021-03-26-0,0.00,0.00,0.00,0
2021-03-26-3,1.31,0.00,56.63,0
2021-03-26-6,50.51,40.51,189.16,1
2021-03-26-9,94.19,90.42,248.50,0
2021-03-26-12,51.13,56.05,141.44,0
2021-03-26-15,0.00,0.00,0.00,0
2021-03-26-18,0.00,0.00,0.00,0
2021-03-26-21,0.00,0.00,0.00,0
2021-03-27-0,0.00,0.00,0.00,0
2021-03-27-3,0.42,0.00,29.09,0
2021-03-27-6,11.00,8.13,26.86,1
2021-03-27-9,12.54,10.49,59.93,1
2021-03-27-12,11.11,11.27,40.25,0
2021-03-27-15,0.00,0.00,0.00,0
2021-03-27-18,0.00,0.00,0.00,0
2021-03-27-21,0.00,0.00,0.00,0
2021-03-28-0,0.00,0.00,0.00,0
2021-03-28-3,0.44,0.00,28.98,0
2021-03-28-6,17.40,19.22,32.02,1
2021-03-28-9,10.48,8.67,26.04,1
2021-03-28-12,4.44,0.00,29.89,0
2021-03-28-15,0.00,0.00,0.00,0
2021-03-28-18,0.00,0.00,0.00,0
2021-03-28-21,0.00,0.00,0.00,0
2021-03-29-0,0.00,0.00,0.00,0
2021-03-29-3,2.52,0.00,42.66,0
2021-03-29-6,17.99,19.93,42.84,0
2021-03-29-9,14.24,15.44,28.16,1
2021-03-29-12,12.58,14.07,51.85,0
2021-03-29-15,0.00,0.00,0.00,0
2021-03-29-18,0.00,0.00,0.00,0
2021-03-29-21,0.00,0.00,0.00,0
2021-03-30-0,0.00,0.00,0.00,0
2021-03-30-3,8.21,0.00,224.48,0
2021-03-30-6,5.78,4.08,26.26,0
2021-03-30-9,16.21,16.92,27.99,0
2021-03-30-12,14.94,14.47,55.22,0
2021-03-30-15,0.00,0.00,0.00,0
2021-03-30-18,0.00,0.00,0.00,0
2021-03-30-21,0.00,0.00,0.00,0
2021-03-31-0,0.00,0.00,0.00,0
2021-03-31-3,2.72,0.00,128.76,0
2021-03-31-6,47.29,41.57,209.08,0
2021-03-31-9,31.10,30.43,128.33,0
2021-03-31-12,49.50,51.05,173.07,0
2021-03-31-15,0.00,0.00,0.00,0
2021-03-31-18,0.00,0.00,0.00,0
2021-03-31-21,0.00,0.00,0.00,0
2021-04-01-0,0.00,0.00,0.00,0
2021-04-01-3,2.73,0.00,64.65,0
2021-04-01-6,27.36,26.23,64.38,0
2021-04-01-9,13.35,13.14,39.23,0
2021-04-01-12,9.91,7.85,41.79,0
2021-04-01-15,0.00,0.00,0.00,0
2021-04-01-18,0.00,0.00,0.00,0
2021-04-01-21,0.00,0.00,0.00,0
2021-04-02-0,0.00,0.00,0.00,0
2021-04-02-3,0.43,0.00,34.01,0
2021-04-02-6,6.52,2.61,48.56,0
2021-04-02-9,7.41,4.68,31.64,0
2021-04-02-12,23.69,24.32,153.13,0
2021-04-02-15,0.00,0.00,0.00,0
2021-04-02-18,0.00,0.00,0.00,0
2021-04-02-21,0.00,0.00,0.00,0
2021-04-03-0,0.00,0.00,0.00,0
2021-04-03-3,0.10,0.00,12.65,0
2021-04-03-6,9.47,7.35,37.19,0
2021-04-03-9,3.53,3.48,12.20,0
2021-04-03-12,5.03,2.24,45.93,0
2021-04-03-15,0.00,0.00,0.00,0
2021-04-03-18,0.00,0.00,0.00,0
2021-04-03-21,0.00,0.00,0.00,0
2021-04-04-0,0.00,0.00,0.00,0
2021-04-04-3,0.49,0.00,35.37,0
2021-04-04-6,5.99,2.50,50.97,0
2021-04-04-9,1.93,1.90,4.78,0
2021-04-04-12,11.61,3.48,143.74,0
2021-04-04-15,0.00,0.00,0.00,0
2021-04-04-18,0.00,0.00,0.00,0
2021-04-04-21,0.00,0.00,0.00,0
2021-04-05-0,0.00,0.00,0.00,0
2021-04-05-3,0.00,0.00,0.00,0
2021-04-05-6,10.30,4.39,124.34,0
2021-04-05-9,2.92,2.79,10.51,0
2021-04-05-12,34.32,9.69,210.16,0
2021-04-05-15,0.00,0.00,0.00,0
2021-04-05-18,0.00,0.00,0.00,0
2021-04-05-21,0.00,0.00,0.00,0
2021-04-06-0,0.00,0.00,0.00,0
2021-04-06-3,0.00,0.00,0.00,0
2021-04-06-6,8.53,3.09,219.19,0
2021-04-06-9,1.62,1.61,15.96,0
2021-04-06-12,10.24,2.20,126.41,0
2021-04-06-15,0.00,0.00,0.00,0
2021-04-06-18,0.00,0.00,0.00,0
2021-04-06-21,0.00,0.00,0.00,0
2021-04-07-0,0.00,0.00,0.00,0
2021-04-07-3,0.00,0.00,0.00,0
2021-04-07-6,28.07,24.73,223.89,0
2021-04-07-9,92.58,77.94,239.45,0
2021-04-07-12,27.48,25.19,145.61,0
2021-04-07-15,0.00,0.00,0.00,0
2021-04-07-18,0.00,0.00,0.00,0
2021-04-07-21,0.00,0.00,0.00,0
2021-04-08-0,0.00,0.00,0.00,0
2021-04-08-3,0.00,0.00,0.00,0
2021-04-08-6,7.88,3.39,66.12,0
2021-04-08-9,9.85,4.98,63.44,0
2021-04-08-12,14.45,6.29,80.47,0
2021-04-08-15,0.00,0.00,0.00,0
2021-04-08-18,0.00,0.00,0.00,0
2021-04-08-21,0.00,0.00,0.00,0
2021-04-09-0,0.00,0.00,0.00,0
2021-04-09-3,0.00,0.00,0.00,0
2021-04-09-6,9.15,2.61,129.65,0
2021-04-09-9,6.63,5.61,19.98,0
2021-04-09-12,12.50,0.41,81.97,0
2021-04-09-15,0.00,0.00,0.00,0
2021-04-09-18,0.00,0.00,0.00,0
2021-04-09-21,0.00,0.00,0.00,0
2021-04-10-0,0.00,0.00,0.00,0
2021-04-10-3,0.00,0.00,0.00,0
2021-04-10-6,9.33,3.21,224.48,0
2021-04-10-9,5.69,3.99,34.06,0
2021-04-10-12,14.41,0.00,128.17,0
2021-04-10-15,0.00,0.00,0.00,0
2021-04-10-18,0.00,0.00,0.00,0
2021-04-10-21,0.00,0.00,0.00,0
2021-04-11-0,0.00,0.00,0.00,0
2021-04-11-3,0.00,0.00,0.00,0
2021-04-11-6,18.93,15.78,224.48,0
2021-04-11-9,11.99,10.77,31.13,0
2021-04-11-12,10.66,0.00,105.05,0
2021-04-11-15,0.00,0.00,0.00,0
2021-04-11-18,0.00,0.00,0.00,0
2021-04-11-21,0.00,0.00,0.00,0
2021-04-12-0,0.00,0.00,0.00,0
2021-04-12-3,0.00,0.00,0.00,0
2021-04-12-6,10.39,8.48,54.75,0
2021-04-12-9,13.47,13.62,32.73,0
2021-04-12-12,11.43,0.00,61.48,0
2021-04-12-15,0.00,0.00,0.00,0
2021-04-12-18,0.00,0.00,0.00,0
2021-04-12-21,0.00,0.00,0.00,0
2021-04-13-0,0.00,0.00,0.00,0
2021-04-13-3,0.00,0.00,0.00,0
2021-04-13-6,16.61,15.80,117.72,0
2021-04-13-9,46.16,48.17,133.34,0
2021-04-13-12,20.01,0.00,94.03,0
2021-04-13-15,0.00,0.00,0.00,0
2021-04-13-18,0.00,0.00,0.00,0
2021-04-13-21,0.00,0.00,0.00,0
2021-04-14-0,0.00,0.00,0.00,0
2021-04-14-3,0.00,0.00,0.00,0
2021-04-14-6,9.71,4.23,129.94,0
2021-04-14-9,6.44,5.70,25.09,0
2021-04-14-12,7.95,0.00,53.74,0
2021-04-14-15,0.00,0.00,0.00,0
2021-04-14-18,0.00,0.00,0.00,0
2021-04-14-21,0.00,0.00,0.00,0
2021-04-15-0,0.00,0.00,0.00,0
2021-04-15-3,0.00,0.00,0.00,0
2021-04-15-6,18.15,9.86,73.67,0
2021-04-15-9,5.63,5.79,16.03,0
2021-04-15-12,9.54,0.00,88.34,0
2021-04-15-15,0.00,0.00,0.00,0
2021-04-15-18,0.00,0.00,0.00,0
2021-04-15-21,0.00,0.00,0.00,0
2021-04-17-0,0.00,0.00,0.00,0
2021-04-17-3,0.00,0.00,0.00,0
2021-04-17-6,87.11,105.08,247.82,0
2021-04-17-9,40.72,29.09,221.80,0
2021-04-17-12,30.88,0.00,189.10,0
2021-04-17-15,0.00,0.00,0.00,0
2021-04-17-18,0.00,0.00,0.00,0
2021-04-17-21,0.00,0.00,0.00,0
2021-04-19-0,0.00,0.00,0.00,0
2021-04-19-3,0.00,0.00,0.00,0
2021-04-19-6,32.09,24.15,242.92,0
2021-04-19-9,57.60,42.44,248.96,0
2021-04-19-12,11.84,0.00,96.14,0
2021-04-19-15,0.00,0.00,0.00,0
2021-04-19-18,0.00,0.00,0.00,0
2021-04-19-21,0.00,0.00,0.00,0
2021-04-20-0,0.00,0.00,0.00,0
2021-04-20-3,0.00,0.00,0.00,0
2021-04-20-6,40.72,39.16,178.85,0
2021-04-20-9,47.60,42.97,247.82,0
2021-04-20-12,15.68,0.00,114.49,0
2021-04-20-15,0.00,0.00,0.00,0
2021-04-20-18,0.00,0.00,0.00,0
2021-04-20-21,0.00,0.00,0.00,0
2021-04-22-0,0.00,0.00,0.00,0
2021-04-22-3,0.00,0.00,0.00,0
2021-04-22-6,17.64,12.48,129.23,0
2021-04-22-9,41.93,40.48,140.08,0
2021-04-22-12,11.00,0.00,138.61,0
2021-04-22-15,0.00,0.00,0.00,0
2021-04-22-18,0.00,0.00,0.00,0
2021-04-22-21,0.00,0.00,0.00,0
2021-04-23-0,0.00,0.00,0.00,0
2021-04-23-3,0.00,0.00,0.00,0
2021-04-23-6,25.10,0.00,227.56,0
2021-04-23-9,47.94,46.32,117.93,0
2021-04-23-12,3.43,0.00,77.72,0
2021-04-23-15,0.00,0.00,0.00,0
2021-04-23-18,0.00,0.00,0.00,0
2021-04-23-21,0.00,0.00,0.00,0
2021-04-24-0,0.00,0.00,0.00,0
2021-04-24-3,0.00,0.00,0.00,0
2021-04-24-6,32.26,0.00,239.45,0
2021-04-24-9,65.02,64.88,238.85,0
2021-04-24-12,6.36,0.00,129.05,0
2021-04-24-15,0.00,0.00,0.00,0
2021-04-24-18,0.00,0.00,0.00,0
2021-04-24-21,0.00,0.00,0.00,0
2021-04-25-0,0.00,0.00,0.00,0
2021-04-25-3,0.00,0.00,0.00,0
2021-04-25-6,68.97,0.00,249.07,0
2021-04-25-9,105.65,95.39,249.07,0
2021-04-25-12,1.30,0.00,235.14,0
2021-04-25-15,0.00,0.00,0.00,0
2021-04-25-18,0.00,0.00,0.00,0
2021-04-25-21,0.00,0.00,0.00,0
