segment,mean,median,max,sunlight_contamination
2023-04-02-14,10.10,0.00,99.09,0
2023-04-02-15,0.00,0.00,0.00,0
2023-04-02-16,0.00,0.00,0.00,0
2023-04-02-17,0.00,0.00,0.00,0
2023-04-02-18,0.00,0.00,0.00,0
2023-04-02-19,0.00,0.00,0.00,0
2023-04-02-20,0.00,0.00,0.00,0
2023-04-02-21,0.00,0.00,0.00,0
2023-04-02-22,0.00,0.00,0.00,0
2023-04-02-23,0.00,0.00,0.00,0
2023-04-04-0,0.00,0.00,0.00,0
2023-04-04-1,0.00,0.00,0.00,0
2023-04-04-2,0.00,0.00,0.00,0
2023-04-04-3,0.00,0.00,0.00,0
2023-04-04-4,0.00,0.00,0.00,0
2023-04-04-5,18.77,0.00,224.48,0
2023-04-04-6,89.13,89.39,209.85,0
2023-04-04-7,66.79,69.67,156.84,0
2023-04-04-8,91.63,89.38,161.58,0
2023-04-04-9,76.90,72.28,224.48,0
2023-04-04-10,66.02,65.67,224.48,0
2023-04-04-11,77.12,82.57,123.81,0
2023-04-04-12,46.97,47.35,87.16,0
2023-04-04-13,59.07,55.53,106.37,0
2023-04-04-14,0.81,0.00,29.89,0
2023-04-04-15,0.00,0.00,0.00,0
2023-04-04-16,0.00,0.00,0.00,0
2023-04-04-17,0.00,0.00,0.00,0
2023-04-04-18,0.00,0.00,0.00,0
2023-04-04-19,0.00,0.00,0.00,0
2023-04-04-20,0.00,0.00,0.00,0
2023-04-04-21,0.00,0.00,0.00,0
2023-04-04-22,0.00,0.00,0.00,0
2023-04-04-23,0.00,0.00,0.00,0
2023-04-05-0,0.00,0.00,0.00,0
2023-04-05-1,0.00,0.00,0.00,0
2023-04-05-2,0.00,0.00,0.00,0
2023-04-05-3,0.00,0.00,0.00,0
2023-04-05-4,0.00,0.00,0.00,0
2023-04-05-5,9.50,0.00,101.10,0
2023-04-05-6,58.45,52.51,101.10,0
2023-04-05-7,38.22,40.17,64.11,0
2023-04-05-8,55.24,59.60,111.41,0
2023-04-05-9,46.55,48.91,102.43,0
2023-04-05-10,41.17,44.52,74.78,0
2023-04-05-11,75.17,68.79,214.34,0
2023-04-05-12,62.02,62.36,119.28,0
2023-04-05-13,68.46,73.31,117.90,0
2023-04-05-14,0.00,0.00,0.00,0
2023-04-05-15,0.00,0.00,0.00,0
2023-04-05-16,0.00,0.00,0.00,0
2023-04-05-17,0.00,0.00,0.00,0
2023-04-05-18,0.00,0.00,0.00,0
2023-04-05-19,0.00,0.00,0.00,0
2023-04-05-20,0.00,0.00,0.00,0
2023-04-05-21,0.00,0.00,0.00,0
2023-04-05-22,0.00,0.00,0.00,0
2023-04-05-23,0.00,0.00,0.00,0
2023-04-06-0,0.00,0.00,0.00,0
2023-04-06-1,0.00,0.00,0.00,0
2023-04-06-2,0.00,0.00,0.00,0
2023-04-06-3,0.00,0.00,0.00,0
2023-04-06-4,0.00,0.00,0.00,0
2023-04-06-5,1.78,0.00,40.93,0
2023-04-06-6,46.90,44.58,81.31,0
2023-04-06-7,28.99,29.87,50.46,0
2023-04-06-8,43.97,41.70,114.90,0
2023-04-06-9,62.61,67.84,120.73,0
2023-04-06-10,58.95,63.35,135.16,0
2023-04-06-11,98.64,96.56,229.47,0
2023-04-06-12,56.70,53.74,223.89,0
2023-04-06-13,59.01,63.45,168.39,0
2023-04-06-14,0.00,0.00,0.00,0
2023-04-06-15,0.00,0.00,0.00,0
2023-04-06-16,0.00,0.00,0.00,0
2023-04-06-17,0.00,0.00,0.00,0
2023-04-06-18,0.00,0.00,0.00,0
2023-04-06-19,0.00,0.00,0.00,0
2023-04-06-20,0.00,0.00,0.00,0
2023-04-06-21,0.00,0.00,0.00,0
2023-04-06-22,0.00,0.00,0.00,0
2023-04-06-23,0.00,0.00,0.00,0
2023-04-07-0,0.00,0.00,0.00,0
2023-04-07-1,0.00,0.00,0.00,0
2023-04-07-2,0.00,0.00,0.00,0
2023-04-07-3,0.00,0.00,0.00,0
2023-04-07-4,0.00,0.00,0.00,0
2023-04-07-5,0.00,0.00,0.00,0
2023-04-07-6,79.37,83.45,211.35,0
2023-04-07-7,34.82,32.70,170.02,0
2023-04-07-8,37.47,28.31,204.17,0
2023-04-07-9,54.87,49.80,204.08,0
2023-04-07-10,84.37,89.48,128.01,0
2023-04-07-11,75.19,78.18,109.95,0
2023-04-07-12,64.10,62.13,222.13,0
2023-04-07-13,63.83,74.04,224.36,0
2023-04-07-14,0.00,0.00,0.00,0
2023-04-07-15,0.00,0.00,0.00,0
2023-04-07-16,0.00,0.00,0.00,0
2023-04-07-17,0.00,0.00,0.00,0
2023-04-07-18,0.00,0.00,0.00,0
2023-04-07-19,0.00,0.00,0.00,0
2023-04-07-20,0.00,0.00,0.00,0
2023-04-07-21,0.00,0.00,0.00,0
2023-04-07-22,0.00,0.00,0.00,0
2023-04-07-23,0.00,0.00,0.00,0
2023-04-08-0,0.00,0.00,0.00,0
2023-04-08-1,0.00,0.00,0.00,0
2023-04-08-2,0.00,0.00,0.00,0
2023-04-08-3,0.00,0.00,0.00,0
2023-04-08-4,0.00,0.00,0.00,0
2023-04-08-5,0.00,0.00,0.00,0
2023-04-08-6,54.90,56.04,135.82,0
2023-04-08-7,24.37,23.34,100.43,0
2023-04-08-8,22.58,24.28,46.44,0
2023-04-08-9,20.60,18.87,129.83,0
2023-04-08-10,20.11,19.13,80.66,0
2023-04-08-11,20.44,18.25,184.14,0
2023-04-08-12,25.96,22.98,132.11,0
2023-04-08-13,42.32,47.33,212.74,0
2023-04-08-14,0.00,0.00,0.00,0
2023-04-08-15,0.00,0.00,0.00,0
2023-04-08-16,0.00,0.00,0.00,0
2023-04-08-17,0.00,0.00,0.00,0
2023-04-08-18,0.00,0.00,0.00,0
2023-04-08-19,0.00,0.00,0.00,0
2023-04-08-20,0.00,0.00,0.00,0
2023-04-08-21,0.00,0.00,0.00,0
2023-04-08-22,0.00,0.00,0.00,0
2023-04-08-23,0.00,0.00,0.00,0
2023-04-09-0,0.00,0.00,0.00,0
2023-04-09-1,0.00,0.00,0.00,0
2023-04-09-2,0.00,0.00,0.00,0
2023-04-09-3,0.00,0.00,0.00,0
2023-04-09-4,0.00,0.00,0.00,0
2023-04-09-5,0.00,0.00,0.00,0
2023-04-09-6,38.97,39.75,78.93,0
2023-04-09-7,8.78,8.76,16.91,0
2023-04-09-8,10.53,10.77,20.54,0
2023-04-09-9,13.34,13.83,21.35,0
2023-04-09-10,10.94,11.17,18.97,0
2023-04-09-11,11.07,11.41,19.44,0
2023-04-09-12,15.01,12.55,44.76,0
2023-04-09-13,46.76,51.66,107.84,0
2023-04-09-14,0.00,0.00,0.00,0
2023-04-09-15,0.00,0.00,0.00,0
2023-04-09-16,0.00,0.00,0.00,0
2023-04-09-17,0.00,0.00,0.00,0
2023-04-09-18,0.00,0.00,0.00,0
2023-04-09-19,0.00,0.00,0.00,0
2023-04-09-20,0.00,0.00,0.00,0
2023-04-09-21,0.00,0.00,0.00,0
2023-04-09-22,0.00,0.00,0.00,0
2023-04-09-23,0.00,0.00,0.00,0
2023-04-10-0,0.00,0.00,0.00,0
2023-04-10-1,0.00,0.00,0.00,0
2023-04-10-2,0.00,0.00,0.00,0
2023-04-10-3,0.00,0.00,0.00,0
2023-04-10-4,0.00,0.00,0.00,0
2023-04-10-5,0.00,0.00,0.00,0
2023-04-10-6,84.57,106.36,142.14,0
2023-04-10-7,55.98,54.02,131.36,0
2023-04-10-8,60.82,49.85,223.30,0
2023-04-10-9,27.12,26.52,134.69,0
2023-04-10-10,23.85,16.71,202.07,0
2023-04-10-11,50.58,29.80,249.07,0
2023-04-10-12,36.92,31.82,222.71,0
2023-04-10-13,36.81,20.12,223.30,0
2023-04-10-14,0.00,0.00,0.00,0
2023-04-10-15,0.00,0.00,0.00,0
2023-04-10-16,0.00,0.00,0.00,0
2023-04-10-17,0.00,0.00,0.00,0
2023-04-10-18,0.00,0.00,0.00,0
2023-04-10-19,0.00,0.00,0.00,0
2023-04-10-20,0.00,0.00,0.00,0
2023-04-10-21,0.00,0.00,0.00,0
2023-04-10-22,0.00,0.00,0.00,0
2023-04-10-23,0.00,0.00,0.00,0
2023-04-11-0,0.00,0.00,0.00,0
2023-04-11-1,0.00,0.00,0.00,0
2023-04-11-2,0.00,0.00,0.00,0
2023-04-11-3,0.00,0.00,0.00,0
2023-04-11-4,0.00,0.00,0.00,0
2023-04-11-5,0.00,0.00,0.00,0
2023-04-11-6,45.65,52.45,136.22,0
2023-04-11-7,62.13,48.00,216.73,0
2023-04-11-8,50.26,42.17,214.93,0
2023-04-11-9,20.20,20.21,59.17,0
2023-04-11-10,13.39,12.56,35.82,0
2023-04-11-11,14.99,13.31,79.79,0
2023-04-11-12,35.67,29.47,224.48,0
2023-04-11-13,30.58,0.00,224.48,0
2023-04-11-14,0.00,0.00,0.00,0
2023-04-11-15,0.00,0.00,0.00,0
2023-04-11-16,0.00,0.00,0.00,0
2023-04-11-17,0.00,0.00,0.00,0
2023-04-11-18,0.00,0.00,0.00,0
2023-04-11-19,0.00,0.00,0.00,0
2023-04-11-20,0.00,0.00,0.00,0
2023-04-11-21,0.00,0.00,0.00,0
2023-04-11-22,0.00,0.00,0.00,0
2023-04-11-23,0.00,0.00,0.00,0
2023-04-12-0,0.00,0.00,0.00,0
2023-04-12-1,0.00,0.00,0.00,0
2023-04-12-2,0.00,0.00,0.00,0
2023-04-12-3,0.00,0.00,0.00,0
2023-04-12-4,0.00,0.00,0.00,0
2023-04-12-5,0.00,0.00,0.00,0
2023-04-12-6,35.70,40.57,98.21,0
2023-04-12-7,13.78,12.18,46.75,0
2023-04-12-8,8.83,7.83,54.72,0
2023-04-12-9,6.95,6.95,15.90,0
2023-04-12-10,8.01,8.14,19.14,0
2023-04-12-11,7.55,7.69,13.62,0
2023-04-12-12,22.95,15.95,80.69,0
2023-04-12-13,30.44,0.00,98.20,0
2023-04-12-14,0.00,0.00,0.00,0
2023-04-12-15,0.00,0.00,0.00,0
2023-04-12-16,0.00,0.00,0.00,0
2023-04-12-17,0.00,0.00,0.00,0
2023-04-12-18,0.00,0.00,0.00,0
2023-04-12-19,0.00,0.00,0.00,0
2023-04-12-20,0.00,0.00,0.00,0
2023-04-12-21,0.00,0.00,0.00,0
2023-04-12-22,0.00,0.00,0.00,0
2023-04-12-23,0.00,0.00,0.00,0
2023-04-13-0,0.00,0.00,0.00,0
2023-04-13-1,0.00,0.00,0.00,0
2023-04-13-2,0.00,0.00,0.00,0
2023-04-13-3,0.00,0.00,0.00,0
2023-04-13-4,0.00,0.00,0.00,0
2023-04-13-5,0.00,0.00,0.00,0
2023-04-13-6,36.65,38.12,89.01,0
2023-04-13-7,9.77,7.31,32.54,0
2023-04-13-8,4.78,4.86,7.87,0
2023-04-13-9,4.35,4.41,7.28,0
2023-04-13-10,4.63,4.71,7.39,0
2023-04-13-11,5.93,5.77,16.20,0
2023-04-13-12,30.63,20.61,224.48,0
2023-04-13-13,22.11,0.00,224.48,0
2023-04-13-14,0.00,0.00,0.00,0
2023-04-13-15,0.00,0.00,0.00,0
2023-04-13-16,0.00,0.00,0.00,0
2023-04-13-17,0.00,0.00,0.00,0
2023-04-13-18,0.00,0.00,0.00,0
2023-04-13-19,0.00,0.00,0.00,0
2023-04-13-20,0.00,0.00,0.00,0
2023-04-13-21,0.00,0.00,0.00,0
2023-04-13-22,0.00,0.00,0.00,0
2023-04-13-23,0.00,0.00,0.00,0
2023-04-14-0,0.00,0.00,0.00,0
2023-04-14-1,0.00,0.00,0.00,0
2023-04-14-2,0.00,0.00,0.00,0
2023-04-14-3,0.00,0.00,0.00,0
2023-04-14-4,0.00,0.00,0.00,0
2023-04-14-5,0.00,0.00,0.00,0
2023-04-14-6,33.82,29.95,170.75,0
2023-04-14-7,24.11,19.05,115.15,0
2023-04-14-8,24.89,19.18,205.24,0
2023-04-14-9,73.30,70.05,235.86,0
2023-04-14-10,46.90,45.41,127.42,0
2023-04-14-11,36.61,31.89,105.46,0
2023-04-14-12,116.40,122.80,224.48,0
2023-04-14-13,27.05,0.00,224.48,0
2023-04-14-14,0.00,0.00,0.00,0
2023-04-14-15,0.00,0.00,0.00,0
2023-04-14-16,0.00,0.00,0.00,0
2023-04-14-17,0.00,0.00,0.00,0
2023-04-14-18,0.00,0.00,0.00,0
2023-04-14-19,0.00,0.00,0.00,0
2023-04-14-20,0.00,0.00,0.00,0
2023-04-14-21,0.00,0.00,0.00,0
2023-04-14-22,0.00,0.00,0.00,0
2023-04-14-23,0.00,0.00,0.00,0
2023-04-15-0,0.00,0.00,0.00,0
2023-04-15-1,0.00,0.00,0.00,0
2023-04-15-2,0.00,0.00,0.00,0
2023-04-15-3,0.00,0.00,0.00,0
2023-04-15-4,0.00,0.00,0.00,0
2023-04-15-5,0.00,0.00,0.00,0
2023-04-15-6,33.62,0.00,157.74,0
2023-04-15-7,65.03,54.61,213.44,0
2023-04-15-8,60.10,50.27,195.70,0
2023-04-15-9,36.50,34.45,143.93,0
2023-04-15-10,51.98,41.81,204.84,0
2023-04-15-11,45.30,34.53,193.36,0
2023-04-15-12,92.88,91.32,224.48,0
2023-04-15-13,13.69,0.00,222.89,0
2023-04-15-14,0.00,0.00,0.00,0
2023-04-15-15,0.00,0.00,0.00,0
2023-04-15-16,0.00,0.00,0.00,0
2023-04-15-17,0.00,0.00,0.00,0
2023-04-15-18,0.00,0.00,0.00,0
2023-04-15-19,0.00,0.00,0.00,0
2023-04-15-20,0.00,0.00,0.00,0
2023-04-15-21,0.00,0.00,0.00,0
2023-04-15-22,0.00,0.00,0.00,0
2023-04-15-23,0.00,0.00,0.00,0
2023-04-16-0,0.00,0.00,0.00,0
2023-04-16-1,0.00,0.00,0.00,0
2023-04-16-2,0.00,0.00,0.00,0
2023-04-16-3,0.00,0.00,0.00,0
2023-04-16-4,0.00,0.00,0.00,0
2023-04-16-5,0.00,0.00,0.00,0
2023-04-16-6,34.36,0.00,185.89,0
2023-04-16-7,63.53,59.51,221.51,0
2023-04-16-8,44.27,41.22,120.62,0
2023-04-16-9,56.07,55.88,123.46,0
2023-04-16-10,37.50,36.38,78.41,0
2023-04-16-11,20.79,19.95,38.25,0
2023-04-16-12,54.67,51.15,163.41,0
2023-04-16-13,8.75,0.00,162.82,0
2023-04-16-14,0.00,0.00,0.00,0
2023-04-16-15,0.00,0.00,0.00,0
2023-04-16-16,0.00,0.00,0.00,0
2023-04-16-17,0.00,0.00,0.00,0
2023-04-16-18,0.00,0.00,0.00,0
2023-04-16-19,0.00,0.00,0.00,0
2023-04-16-20,0.00,0.00,0.00,0
2023-04-16-21,0.00,0.00,0.00,0
2023-04-16-22,0.00,0.00,0.00,0
2023-04-16-23,0.00,0.00,0.00,0
2023-04-17-0,0.00,0.00,0.00,0
2023-04-17-1,0.00,0.00,0.00,0
2023-04-17-2,0.00,0.00,0.00,0
2023-04-17-3,0.00,0.00,0.00,0
2023-04-17-4,0.00,0.00,0.00,0
2023-04-17-5,0.00,0.00,0.00,0
2023-04-17-6,22.26,0.00,96.62,0
2023-04-17-7,32.15,24.29,99.41,0
2023-04-17-8,16.55,14.94,46.69,0
2023-04-17-9,29.46,25.58,94.06,0
2023-04-17-10,25.35,25.39,71.08,0
2023-04-17-11,24.95,18.98,136.63,0
2023-04-17-12,58.46,55.68,224.48,0
2023-04-17-13,1.56,0.00,126.00,0
2023-04-17-14,0.00,0.00,0.00,0
2023-04-17-15,0.00,0.00,0.00,0
2023-04-17-16,0.00,0.00,0.00,0
2023-04-17-17,0.00,0.00,0.00,0
2023-04-17-18,0.00,0.00,0.00,0
2023-04-17-19,0.00,0.00,0.00,0
2023-04-17-20,0.00,0.00,0.00,0
2023-04-17-21,0.00,0.00,0.00,0
2023-04-17-22,0.00,0.00,0.00,0
2023-04-17-23,0.00,0.00,0.00,0
2023-04-18-0,0.00,0.00,0.00,0
2023-04-18-1,0.00,0.00,0.00,0
2023-04-18-2,0.00,0.00,0.00,0
2023-04-18-3,0.00,0.00,0.00,0
2023-04-18-4,0.00,0.00,0.00,0
2023-04-18-5,0.00,0.00,0.00,0
2023-04-18-6,21.68,0.00,141.15,0
2023-04-18-7,38.41,30.87,152.25,0
2023-04-18-8,8.05,7.81,18.41,0
2023-04-18-9,6.05,5.87,14.22,0
2023-04-18-10,5.04,5.10,9.57,0
2023-04-18-11,8.26,7.46,22.86,0
2023-04-18-12,43.90,43.22,82.77,0
2023-04-18-13,0.66,0.00,23.70,0
2023-04-18-14,0.00,0.00,0.00,0
2023-04-18-15,0.00,0.00,0.00,0
2023-04-18-16,0.00,0.00,0.00,0
2023-04-18-17,0.00,0.00,0.00,0
2023-04-18-18,0.00,0.00,0.00,0
2023-04-18-19,0.00,0.00,0.00,0
2023-04-18-20,0.00,0.00,0.00,0
2023-04-18-21,0.00,0.00,0.00,0
2023-04-18-22,0.00,0.00,0.00,0
2023-04-18-23,0.00,0.00,0.00,0
2023-04-19-0,0.00,0.00,0.00,0
2023-04-19-1,0.00,0.00,0.00,0
2023-04-19-2,0.00,0.00,0.00,0
2023-04-19-3,0.00,0.00,0.00,0
2023-04-19-4,0.00,0.00,0.00,0
2023-04-19-5,0.00,0.00,0.00,0
2023-04-19-6,11.74,0.00,179.14,0
2023-04-19-7,44.35,42.38,174.27,0
2023-04-19-8,12.21,9.47,49.07,0
2023-04-19-9,17.63,10.86,97.20,0
2023-04-19-10,112.51,110.37,223.60,0
2023-04-19-11,113.37,107.08,224.48,0
2023-04-19-12,129.91,149.81,233.17,0
2023-04-19-13,0.00,0.00,0.00,0
2023-04-19-14,0.00,0.00,0.00,0
2023-04-19-15,0.00,0.00,0.00,0
2023-04-19-16,0.00,0.00,0.00,0
2023-04-19-17,0.00,0.00,0.00,0
2023-04-19-18,0.00,0.00,0.00,0
2023-04-19-19,0.00,0.00,0.00,0
2023-04-19-20,0.00,0.00,0.00,0
2023-04-19-21,0.00,0.00,0.00,0
2023-04-19-22,0.00,0.00,0.00,0
2023-04-19-23,0.00,0.00,0.00,0
2023-04-20-0,0.00,0.00,0.00,0
2023-04-20-1,0.00,0.00,0.00,0
2023-04-20-2,0.00,0.00,0.00,0
2023-04-20-3,0.00,0.00,0.00,0
2023-04-20-4,0.00,0.00,0.00,0
2023-04-20-5,0.00,0.00,0.00,0
2023-04-20-6,7.72,0.00,204.81,0
2023-04-20-7,49.59,49.84,211.56,0
2023-04-20-8,13.48,10.31,60.30,0
2023-04-20-9,9.03,6.99,30.94,0
2023-04-20-10,9.25,6.96,61.63,0
2023-04-20-11,23.72,16.11,222.13,0
2023-04-20-12,49.92,51.80,224.48,0
2023-04-20-13,0.00,0.00,0.00,0
2023-04-20-14,0.00,0.00,0.00,0
2023-04-20-15,0.00,0.00,0.00,0
2023-04-20-16,0.00,0.00,0.00,0
2023-04-20-17,0.00,0.00,0.00,0
2023-04-20-18,0.00,0.00,0.00,0
2023-04-20-19,0.00,0.00,0.00,0
2023-04-20-20,0.00,0.00,0.00,0
2023-04-20-21,0.00,0.00,0.00,0
2023-04-20-22,0.00,0.00,0.00,0
2023-04-20-23,0.00,0.00,0.00,0
2023-04-21-0,0.00,0.00,0.00,0
2023-04-21-1,0.00,0.00,0.00,0
2023-04-21-2,0.00,0.00,0.00,0
2023-04-21-3,0.00,0.00,0.00,0
2023-04-21-4,0.00,0.00,0.00,0
2023-04-21-5,0.00,0.00,0.00,0
2023-04-21-6,1.85,0.00,90.07,0
2023-04-21-7,55.51,55.49,174.44,0
2023-04-21-8,35.62,25.58,237.46,0
2023-04-21-9,69.84,56.15,234.61,0
2023-04-21-10,94.65,79.80,239.45,0
2023-04-21-11,52.17,42.47,156.32,0
2023-04-21-12,53.23,56.59,224.48,0
2023-04-21-13,0.00,0.00,0.00,0
2023-04-21-14,0.00,0.00,0.00,0
2023-04-21-15,0.00,0.00,0.00,0
2023-04-21-16,0.00,0.00,0.00,0
2023-04-21-17,0.00,0.00,0.00,0
2023-04-21-18,0.00,0.00,0.00,0
2023-04-21-19,0.00,0.00,0.00,0
2023-04-21-20,0.00,0.00,0.00,0
2023-04-21-21,0.00,0.00,0.00,0
2023-04-21-22,0.00,0.00,0.00,0
2023-04-21-23,0.00,0.00,0.00,0
2023-04-22-0,0.00,0.00,0.00,0
2023-04-22-1,0.00,0.00,0.00,0
2023-04-22-2,0.00,0.00,0.00,0
2023-04-22-3,0.00,0.00,0.00,0
2023-04-22-4,0.00,0.00,0.00,0
2023-04-22-5,0.00,0.00,0.00,0
2023-04-22-6,0.42,0.00,15.16,0
2023-04-22-7,45.89,43.76,88.10,0
2023-04-22-8,9.26,9.61,17.18,0
2023-04-22-9,6.21,6.35,10.54,0
2023-04-22-10,6.26,6.49,10.30,0
2023-04-22-11,19.69,15.05,69.74,0
2023-04-22-12,46.72,60.73,133.17,0
2023-04-22-13,0.00,0.00,0.00,0
2023-04-22-14,0.00,0.00,0.00,0
2023-04-22-15,0.00,0.00,0.00,0
2023-04-22-16,0.00,0.00,0.00,0
2023-04-22-17,0.00,0.00,0.00,0
2023-04-22-18,0.00,0.00,0.00,0
2023-04-22-19,0.00,0.00,0.00,0
2023-04-22-20,0.00,0.00,0.00,0
2023-04-22-21,0.00,0.00,0.00,0
2023-04-22-22,0.00,0.00,0.00,0
2023-04-22-23,0.00,0.00,0.00,0
2023-04-23-0,0.00,0.00,0.00,0
2023-04-23-1,0.00,0.00,0.00,0
2023-04-23-2,0.00,0.00,0.00,0
2023-04-23-3,0.00,0.00,0.00,0
2023-04-23-4,0.00,0.00,0.00,0
2023-04-23-5,0.00,0.00,0.00,0
2023-04-23-6,0.00,0.00,0.00,0
2023-04-23-7,63.99,70.52,155.62,0
2023-04-23-8,38.04,38.99,117.00,0
2023-04-23-9,76.26,61.64,220.62,0
2023-04-23-10,58.55,45.76,237.96,0
2023-04-23-11,116.13,109.53,239.15,0
2023-04-23-12,49.97,23.65,224.48,0
2023-04-23-13,0.00,0.00,0.00,0
2023-04-23-14,0.00,0.00,0.00,0
2023-04-23-15,0.00,0.00,0.00,0
2023-04-23-16,0.00,0.00,0.00,0
2023-04-23-17,0.00,0.00,0.00,0
2023-04-23-18,0.00,0.00,0.00,0
2023-04-23-19,0.00,0.00,0.00,0
2023-04-23-20,0.00,0.00,0.00,0
2023-04-23-21,0.00,0.00,0.00,0
2023-04-23-22,0.00,0.00,0.00,0
2023-04-23-23,0.00,0.00,0.00,0
2023-04-24-0,0.00,0.00,0.00,0
2023-04-24-1,0.00,0.00,0.00,0
2023-04-24-2,0.00,0.00,0.00,0
2023-04-24-3,0.00,0.00,0.00,0
2023-04-24-4,0.00,0.00,0.00,0
2023-04-24-5,0.00,0.00,0.00,0
2023-04-24-6,0.00,0.00,0.00,0
2023-04-24-7,95.64,129.92,238.85,0
2023-04-24-8,84.44,68.25,239.45,0
2023-04-24-9,46.30,43.67,163.52,0
2023-04-24-10,74.98,56.92,239.45,0
2023-04-24-11,126.21,121.86,239.15,0
2023-04-24-12,43.14,0.00,224.18,0
2023-04-24-13,0.00,0.00,0.00,0
2023-04-24-14,0.00,0.00,0.00,0
2023-04-24-15,0.00,0.00,0.00,0
2023-04-24-16,0.00,0.00,0.00,0
2023-04-24-17,0.00,0.00,0.00,0
2023-04-24-18,0.00,0.00,0.00,0
2023-04-24-19,0.00,0.00,0.00,0
2023-04-24-20,0.00,0.00,0.00,0
2023-04-24-21,0.00,0.00,0.00,0
2023-04-24-22,0.00,0.00,0.00,0
2023-04-24-23,0.00,0.00,0.00,0
2023-04-25-0,0.00,0.00,0.00,0
2023-04-25-1,0.00,0.00,0.00,0
2023-04-25-2,0.00,0.00,0.00,0
2023-04-25-3,0.00,0.00,0.00,0
2023-04-25-4,0.00,0.00,0.00,0
2023-04-25-5,0.00,0.00,0.00,0
2023-04-25-6,0.00,0.00,0.00,0
2023-04-25-7,49.54,55.49,224.48,0
2023-04-25-8,34.08,26.12,200.57,0
2023-04-25-9,20.10,13.46,116.15,0
2023-04-25-10,23.00,15.46,223.89,0
2023-04-25-11,52.36,48.35,224.48,0
2023-04-25-12,22.28,0.00,224.48,0
2023-04-25-13,0.00,0.00,0.00,0
2023-04-25-14,0.00,0.00,0.00,0
2023-04-25-15,0.00,0.00,0.00,0
2023-04-25-16,0.00,0.00,0.00,0
2023-04-25-17,0.00,0.00,0.00,0
2023-04-25-18,0.00,0.00,0.00,0
2023-04-25-19,0.00,0.00,0.00,0
2023-04-25-20,0.00,0.00,0.00,0
2023-04-25-21,0.00,0.00,0.00,0
2023-04-25-22,0.00,0.00,0.00,0
2023-04-25-23,0.00,0.00,0.00,0
2023-04-26-0,0.00,0.00,0.00,0
2023-04-26-1,0.00,0.00,0.00,0
2023-04-26-2,0.00,0.00,0.00,0
2023-04-26-3,0.00,0.00,0.00,0
2023-04-26-4,0.00,0.00,0.00,0
2023-04-26-5,0.00,0.00,0.00,0
2023-04-26-6,0.00,0.00,0.00,0
2023-04-26-7,56.78,71.72,221.23,0
2023-04-26-8,73.81,67.79,232.57,0
2023-04-26-9,58.60,50.11,218.22,0
2023-04-26-10,54.95,48.17,224.48,0
2023-04-26-11,103.70,98.32,224.48,0
2023-04-26-12,34.05,0.00,224.48,0
2023-04-26-13,0.00,0.00,0.00,0
2023-04-26-14,0.00,0.00,0.00,0
2023-04-26-15,0.00,0.00,0.00,0
2023-04-26-16,0.00,0.00,0.00,0
2023-04-26-17,0.00,0.00,0.00,0
2023-04-26-18,0.00,0.00,0.00,0
2023-04-26-19,0.00,0.00,0.00,0
2023-04-26-20,0.00,0.00,0.00,0
2023-04-26-21,0.00,0.00,0.00,0
2023-04-26-22,0.00,0.00,0.00,0
2023-04-26-23,0.00,0.00,0.00,0
2023-04-27-0,0.00,0.00,0.00,0
2023-04-27-1,0.00,0.00,0.00,0
2023-04-27-2,0.00,0.00,0.00,0
2023-04-27-3,0.00,0.00,0.00,0
2023-04-27-4,0.00,0.00,0.00,0
2023-04-27-5,0.00,0.00,0.00,0
2023-04-27-6,0.00,0.00,0.00,0
2023-04-27-7,88.21,95.25,239.45,0
2023-04-27-8,97.11,93.52,222.71,0
2023-04-27-9,79.37,75.21,161.13,0
2023-04-27-10,65.65,58.39,212.24,0
2023-04-27-11,88.99,87.09,223.60,0
2023-04-27-12,17.95,0.00,170.16,0
2023-04-27-13,0.00,0.00,0.00,0
2023-04-27-14,0.00,0.00,0.00,0
2023-04-27-15,0.00,0.00,0.00,0
2023-04-27-16,0.00,0.00,0.00,0
2023-04-27-17,0.00,0.00,0.00,0
2023-04-27-18,0.00,0.00,0.00,0
2023-04-27-19,0.00,0.00,0.00,0
2023-04-27-20,0.00,0.00,0.00,0
2023-04-27-21,0.00,0.00,0.00,0
2023-04-27-22,0.00,0.00,0.00,0
2023-04-27-23,0.00,0.00,0.00,0
2023-04-28-0,0.00,0.00,0.00,0
2023-04-28-1,0.00,0.00,0.00,0
2023-04-28-2,0.00,0.00,0.00,0
2023-04-28-3,0.00,0.00,0.00,0
2023-04-28-4,0.00,0.00,0.00,0
2023-04-28-5,0.00,0.00,0.00,0
2023-04-28-6,0.00,0.00,0.00,0
2023-04-28-7,37.40,0.00,234.41,0
2023-04-28-8,74.42,72.18,224.48,0
2023-04-28-9,72.54,61.87,222.41,0
2023-04-28-10,123.33,126.82,236.46,0
2023-04-28-11,117.43,118.72,224.48,0
2023-04-28-12,6.73,0.00,179.00,0
2023-04-28-13,0.00,0.00,0.00,0
2023-04-28-14,0.00,0.00,0.00,0
2023-04-28-15,0.00,0.00,0.00,0
2023-04-28-16,0.00,0.00,0.00,0
2023-04-28-17,0.00,0.00,0.00,0
2023-04-28-18,0.00,0.00,0.00,0
2023-04-28-19,0.00,0.00,0.00,0
2023-04-28-20,0.00,0.00,0.00,0
