segment,mean,median,max,sunlight_contamination
2012-03-14-7,11.59,7.70,124.02,0
2012-03-14-8,21.02,18.67,186.98,0
2012-03-14-9,17.87,16.88,133.04,0
2012-03-14-10,25.22,17.28,210.75,0
2012-03-14-11,56.85,51.47,235.80,0
2012-03-14-12,60.38,55.11,178.72,0
2012-03-14-13,58.66,50.45,194.95,0
2012-03-14-14,99.50,94.18,222.13,0
2012-03-14-15,17.81,0.00,209.06,0
2012-03-14-16,0.00,0.00,0.00,0
2012-03-14-17,0.00,0.00,0.00,0
2012-03-14-18,0.00,0.00,0.00,0
2012-03-14-19,0.00,0.00,0.00,0
2012-03-14-20,0.00,0.00,0.00,0
2012-03-14-21,0.00,0.00,0.00,0
2012-03-14-22,0.00,0.00,0.00,0
2012-03-14-23,0.00,0.00,0.00,0
2012-03-15-0,0.00,0.00,0.00,0
2012-03-15-1,0.00,0.00,0.00,0
2012-03-15-2,0.00,0.00,0.00,0
2012-03-15-3,0.00,0.00,0.00,0
2012-03-15-4,2.79,0.00,114.56,0
2012-03-15-5,18.40,13.57,139.50,0
2012-03-15-6,9.62,6.22,113.06,0
2012-03-15-7,29.51,21.75,196.94,0
2012-03-15-8,42.27,29.30,211.06,0
2012-03-15-9,67.42,45.73,239.83,0
2012-03-15-10,59.96,57.13,188.25,0
2012-03-15-11,79.92,68.08,237.63,0
2012-03-15-12,67.74,55.73,214.63,0
2012-03-15-13,151.75,154.34,239.45,0
2012-03-15-14,165.64,207.25,239.45,0
2012-03-15-15,0.00,0.00,0.00,0
2012-03-15-16,0.00,0.00,0.00,0
2012-03-15-17,0.00,0.00,0.00,0
2012-03-15-18,0.00,0.00,0.00,0
2012-03-15-19,0.00,0.00,0.00,0
2012-03-15-20,0.00,0.00,0.00,0
2012-03-15-21,0.00,0.00,0.00,0
2012-03-15-22,0.00,0.00,0.00,0
2012-03-15-23,0.00,0.00,0.00,0
2012-03-16-0,0.00,0.00,0.00,0
2012-03-16-1,0.00,0.00,0.00,0
2012-03-16-2,0.00,0.00,0.00,0
2012-03-16-3,0.00,0.00,0.00,0
2012-03-16-4,0.00,0.00,0.00,0
2012-03-16-5,41.11,34.47,210.87,0
2012-03-16-6,50.54,38.02,230.78,0
2012-03-16-7,58.01,46.16,232.57,0
2012-03-16-8,89.72,65.31,239.45,0
2012-03-16-9,120.87,106.92,247.46,0
2012-03-16-10,56.26,50.79,207.91,0
2012-03-16-11,50.93,41.20,209.63,0
2012-03-16-12,25.60,21.92,82.53,0
2012-03-16-13,35.43,26.26,138.10,0
2012-03-16-14,79.74,68.69,223.30,0
2012-03-16-15,2.61,0.00,112.64,0
2012-03-16-16,0.00,0.00,0.00,0
2012-03-16-17,0.00,0.00,0.00,0
2012-03-16-18,0.00,0.00,0.00,0
2012-03-16-19,0.00,0.00,0.00,0
2012-03-16-20,0.00,0.00,0.00,0
2012-03-16-21,0.00,0.00,0.00,0
2012-03-16-22,0.00,0.00,0.00,0
2012-03-16-23,0.00,0.00,0.00,0
2012-03-17-0,0.00,0.00,0.00,0
2012-03-17-1,0.00,0.00,0.00,0
2012-03-17-2,0.00,0.00,0.00,0
2012-03-17-3,0.00,0.00,0.00,0
2012-03-17-4,0.00,0.00,0.00,0
2012-03-17-5,42.11,31.93,217.27,0
2012-03-17-6,62.18,34.34,243.39,0
2012-03-17-7,108.61,95.52,240.52,0
2012-03-17-8,65.51,59.51,210.85,0
2012-03-17-9,55.73,55.48,202.88,0
2012-03-17-10,54.83,44.07,196.86,0
2012-03-17-11,53.68,48.18,191.35,0
2012-03-17-12,43.05,41.50,100.34,0
2012-03-17-13,31.46,28.70,74.58,0
2012-03-17-14,43.85,34.32,212.51,0
2012-03-17-15,0.00,0.00,0.00,0
2012-03-17-16,0.00,0.00,0.00,0
2012-03-17-17,0.00,0.00,0.00,0
2012-03-17-18,0.00,0.00,0.00,0
2012-03-17-19,0.00,0.00,0.00,0
2012-03-17-20,0.00,0.00,0.00,0
2012-03-17-21,0.00,0.00,0.00,0
2012-03-17-22,0.00,0.00,0.00,0
2012-03-17-23,0.00,0.00,0.00,0
2012-03-18-0,0.00,0.00,0.00,0
2012-03-18-1,0.00,0.00,0.00,0
2012-03-18-2,0.00,0.00,0.00,0
2012-03-18-3,0.00,0.00,0.00,0
2012-03-18-4,0.00,0.00,0.00,0
2012-03-18-5,19.57,19.78,41.77,0
2012-03-18-6,10.89,10.95,23.24,0
2012-03-18-7,24.57,22.32,83.69,0
2012-03-18-8,37.50,31.63,193.17,0
2012-03-18-9,68.40,59.00,225.40,0
2012-03-18-10,54.68,47.38,211.51,0
2012-03-18-11,31.90,30.47,81.62,0
2012-03-18-12,10.24,9.48,27.77,0
2012-03-18-13,4.52,3.27,20.60,0
2012-03-18-14,21.03,18.73,70.58,0
2012-03-18-15,0.00,0.00,0.00,0
2012-03-18-16,0.00,0.00,0.00,0
2012-03-18-17,0.00,0.00,0.00,0
2012-03-18-18,0.00,0.00,0.00,0
2012-03-18-19,0.00,0.00,0.00,0
2012-03-18-20,0.00,0.00,0.00,0
2012-03-18-21,0.00,0.00,0.00,0
2012-03-18-22,0.00,0.00,0.00,0
2012-03-18-23,0.00,0.00,0.00,0
2012-03-19-0,0.00,0.00,0.00,0
2012-03-19-1,0.00,0.00,0.00,0
2012-03-19-2,0.00,0.00,0.00,0
2012-03-19-3,0.00,0.00,0.00,0
2012-03-19-4,0.00,0.00,0.00,0
2012-03-19-5,33.79,34.39,92.60,0
2012-03-19-6,13.04,11.23,38.63,0
2012-03-19-7,16.77,14.61,184.09,0
2012-03-19-8,41.72,24.28,239.45,0
2012-03-19-9,72.02,67.50,218.82,0
2012-03-19-10,48.64,47.27,202.20,0
2012-03-19-11,28.49,27.09,77.77,0
2012-03-19-12,63.22,57.34,223.60,0
2012-03-19-13,33.12,30.51,91.76,0
2012-03-19-14,30.73,26.60,216.26,0
2012-03-19-15,0.00,0.00,0.00,0
2012-03-19-16,0.00,0.00,0.00,0
2012-03-19-17,0.00,0.00,0.00,0
2012-03-19-18,0.00,0.00,0.00,0
2012-03-19-19,0.00,0.00,0.00,0
2012-03-19-20,0.00,0.00,0.00,0
2012-03-19-21,0.00,0.00,0.00,0
2012-03-19-22,0.00,0.00,0.00,0
2012-03-19-23,0.00,0.00,0.00,0
2012-03-20-0,0.00,0.00,0.00,0
2012-03-20-1,0.00,0.00,0.00,0
2012-03-20-2,0.00,0.00,0.00,0
2012-03-20-3,0.00,0.00,0.00,0
2012-03-20-4,0.00,0.00,0.00,0
2012-03-20-5,16.86,13.51,45.28,0
2012-03-20-6,2.78,2.68,20.60,0
2012-03-20-7,2.49,2.38,19.71,0
2012-03-20-8,4.57,4.14,21.77,0
2012-03-20-9,3.16,2.96,19.41,0
2012-03-20-10,11.81,10.33,51.20,0
2012-03-20-11,22.43,18.29,71.03,0
2012-03-20-12,7.68,7.69,22.95,0
2012-03-20-13,5.57,5.05,24.10,0
2012-03-20-14,22.01,18.02,87.08,0
2012-03-20-15,0.00,0.00,0.00,0
2012-03-20-16,0.00,0.00,0.00,0
2012-03-20-17,0.00,0.00,0.00,0
2012-03-20-18,0.00,0.00,0.00,0
2012-03-20-19,0.00,0.00,0.00,0
2012-03-20-20,0.00,0.00,0.00,0
2012-03-20-21,0.00,0.00,0.00,0
2012-03-20-22,0.00,0.00,0.00,0
2012-03-20-23,0.00,0.00,0.00,0
2012-03-21-0,0.00,0.00,0.00,0
2012-03-21-1,0.00,0.00,0.00,0
2012-03-21-2,0.00,0.00,0.00,0
2012-03-21-3,0.00,0.00,0.00,0
2012-03-21-4,0.00,0.00,0.00,0
2012-03-21-5,18.87,16.17,72.30,0
2012-03-21-6,5.43,4.17,43.00,0
2012-03-21-7,7.39,4.17,72.14,0
2012-03-21-8,17.56,8.31,214.93,0
2012-03-21-9,29.85,15.26,228.15,0
2012-03-21-10,47.36,42.20,227.19,0
2012-03-21-11,21.03,15.68,86.81,0
2012-03-21-12,12.48,8.59,127.38,0
2012-03-21-13,29.92,15.21,160.57,0
2012-03-21-14,42.88,32.80,246.22,0
2012-03-21-15,0.00,0.00,0.00,0
2012-03-21-16,0.00,0.00,0.00,0
2012-03-21-17,0.00,0.00,0.00,0
2012-03-21-18,0.00,0.00,0.00,0
2012-03-21-19,0.00,0.00,0.00,0
2012-03-21-20,0.00,0.00,0.00,0
2012-03-21-21,0.00,0.00,0.00,0
2012-03-21-22,0.00,0.00,0.00,0
2012-03-21-23,0.00,0.00,0.00,0
2012-03-22-0,0.00,0.00,0.00,0
2012-03-22-1,0.00,0.00,0.00,0
2012-03-22-2,0.00,0.00,0.00,0
2012-03-22-3,0.00,0.00,0.00,0
2012-03-22-4,0.00,0.00,0.00,0
2012-03-22-5,18.83,15.43,77.91,0
2012-03-22-6,5.40,4.19,27.21,0
2012-03-22-7,3.98,2.68,22.27,0
2012-03-22-8,2.77,1.20,19.90,0
2012-03-22-9,2.82,0.90,26.13,0
2012-03-22-10,2.72,0.90,19.40,0
2012-03-22-11,2.50,1.20,20.30,0
2012-03-22-12,3.17,2.09,19.10,0
2012-03-22-13,5.15,3.28,32.53,0
2012-03-22-14,22.43,17.18,223.30,0
2012-03-22-15,0.00,0.00,0.00,0
2012-03-22-16,0.00,0.00,0.00,0
2012-03-22-17,0.00,0.00,0.00,0
2012-03-22-18,0.00,0.00,0.00,0
2012-03-22-19,0.00,0.00,0.00,0
2012-03-22-20,0.00,0.00,0.00,0
2012-03-22-21,0.00,0.00,0.00,0
2012-03-22-22,0.00,0.00,0.00,0
2012-03-22-23,0.00,0.00,0.00,0
2012-03-23-0,0.00,0.00,0.00,0
2012-03-23-1,0.00,0.00,0.00,0
2012-03-23-2,0.00,0.00,0.00,0
2012-03-23-3,0.00,0.00,0.00,0
2012-03-23-4,0.00,0.00,0.00,0
2012-03-23-5,19.06,18.87,66.85,0
2012-03-23-6,8.27,8.32,24.83,0
2012-03-23-7,5.03,4.78,15.22,0
2012-03-23-8,8.39,5.64,59.26,0
2012-03-23-9,40.77,27.51,211.44,0
2012-03-23-10,49.61,49.34,198.47,0
2012-03-23-11,27.03,21.61,129.78,0
2012-03-23-12,25.89,23.59,87.54,0
2012-03-23-13,24.00,23.34,102.09,0
2012-03-23-14,25.32,19.05,224.48,0
2012-03-23-15,0.00,0.00,0.00,0
2012-03-23-16,0.00,0.00,0.00,0
2012-03-23-17,0.00,0.00,0.00,0
2012-03-23-18,0.00,0.00,0.00,0
2012-03-23-19,0.00,0.00,0.00,0
2012-03-23-20,0.00,0.00,0.00,0
2012-03-23-21,0.00,0.00,0.00,0
2012-03-23-22,0.00,0.00,0.00,0
2012-03-23-23,0.00,0.00,0.00,0
2012-03-24-0,0.00,0.00,0.00,0
2012-03-24-1,0.00,0.00,0.00,0
2012-03-24-2,0.00,0.00,0.00,0
2012-03-24-3,0.00,0.00,0.00,0
2012-03-24-4,0.00,0.00,0.00,0
2012-03-24-5,6.62,0.00,71.58,0
2012-03-24-6,51.76,52.16,112.12,0
2012-03-24-7,67.93,69.48,129.66,0
2012-03-24-8,45.28,47.16,82.66,0
2012-03-24-9,25.28,24.64,58.49,0
2012-03-24-10,16.25,15.40,44.93,0
2012-03-24-11,12.53,11.58,28.18,0
2012-03-24-12,16.62,15.74,52.81,0
2012-03-24-13,25.04,23.68,64.38,0
2012-03-24-14,23.75,19.91,72.93,0
2012-03-24-15,0.00,0.00,0.00,0
2012-03-24-16,0.00,0.00,0.00,0
2012-03-24-17,0.00,0.00,0.00,0
2012-03-24-18,0.00,0.00,0.00,0
2012-03-24-19,0.00,0.00,0.00,0
2012-03-24-20,0.00,0.00,0.00,0
2012-03-24-21,0.00,0.00,0.00,0
2012-03-24-22,0.00,0.00,0.00,0
2012-03-24-23,0.00,0.00,0.00,0
2012-03-25-0,0.00,0.00,0.00,0
2012-03-25-1,0.00,0.00,0.00,0
2012-03-25-2,0.00,0.00,0.00,0
2012-03-25-3,0.00,0.00,0.00,0
2012-03-25-4,0.00,0.00,0.00,0
2012-03-25-5,11.06,2.77,40.35,0
2012-03-25-6,7.92,7.44,21.50,0
2012-03-25-7,17.98,17.71,53.07,0
2012-03-25-8,26.01,23.59,84.77,0
2012-03-25-9,19.93,20.04,70.89,0
2012-03-25-10,26.04,25.20,185.81,0
2012-03-25-11,40.38,32.84,211.82,0
2012-03-25-12,35.44,29.53,112.18,0
2012-03-25-13,12.19,10.35,49.38,0
2012-03-25-14,17.59,0.00,124.82,0
2012-03-25-15,0.00,0.00,0.00,0
2012-03-25-16,0.00,0.00,0.00,0
2012-03-25-17,0.00,0.00,0.00,0
2012-03-25-18,0.00,0.00,0.00,0
2012-03-25-19,0.00,0.00,0.00,0
2012-03-25-20,0.00,0.00,0.00,0
2012-03-25-21,0.00,0.00,0.00,0
2012-03-25-22,0.00,0.00,0.00,0
2012-03-25-23,0.00,0.00,0.00,0
2012-03-26-0,0.00,0.00,0.00,0
2012-03-26-1,0.00,0.00,0.00,0
2012-03-26-2,0.00,0.00,0.00,0
2012-03-26-3,0.00,0.00,0.00,0
2012-03-26-4,0.00,0.00,0.00,0
2012-03-26-5,13.88,2.68,46.44,0
2012-03-26-6,4.23,2.99,23.87,0
2012-03-26-7,2.60,2.09,20.59,0
2012-03-26-8,0.00,0.00,0.00,0
2012-03-26-9,0.00,0.00,0.00,0
2012-03-26-10,0.00,0.00,0.00,0
2012-03-26-11,0.00,0.00,0.00,0
2012-03-26-12,0.00,0.00,0.00,0
2012-03-26-13,0.00,0.00,0.00,0
2012-03-26-14,0.00,0.00,0.00,0
2012-03-26-15,0.00,0.00,0.00,0
2012-03-26-16,0.00,0.00,0.00,0
2012-03-26-17,0.00,0.00,0.00,0
2012-03-26-18,0.00,0.00,0.00,0
2012-03-26-19,0.00,0.00,0.00,0
2012-03-26-20,0.00,0.00,0.00,0
2012-03-26-21,0.00,0.00,0.00,0
2012-03-26-22,0.00,0.00,0.00,0
2012-03-26-23,0.00,0.00,0.00,0
2012-03-27-0,0.00,0.00,0.00,0
2012-03-27-1,0.00,0.00,0.00,0
2012-03-27-2,0.00,0.00,0.00,0
2012-03-27-3,0.00,0.00,0.00,0
2012-03-27-4,0.00,0.00,0.00,0
2012-03-27-5,7.23,0.00,75.86,0
2012-03-27-6,15.91,12.03,128.66,0
2012-03-27-7,11.40,7.13,73.03,0
2012-03-27-8,11.04,7.11,85.02,0
2012-03-27-9,16.08,13.89,77.70,0
2012-03-27-10,86.14,32.31,249.07,0
2012-03-27-11,135.28,143.59,239.72,0
2012-03-27-12,123.25,130.05,237.32,0
2012-03-27-13,95.05,91.03,224.48,0
2012-03-27-14,24.79,0.00,222.58,0
2012-03-27-15,0.00,0.00,0.00,0
2012-03-27-16,0.00,0.00,0.00,0
2012-03-27-17,0.00,0.00,0.00,0
2012-03-27-18,0.00,0.00,0.00,0
2012-03-27-19,0.00,0.00,0.00,0
2012-03-27-20,0.00,0.00,0.00,0
2012-03-27-21,0.00,0.00,0.00,0
2012-03-27-22,0.00,0.00,0.00,0
2012-03-27-23,0.00,0.00,0.00,0
2012-03-28-0,0.00,0.00,0.00,0
2012-03-28-1,0.00,0.00,0.00,0
2012-03-28-2,0.00,0.00,0.00,0
2012-03-28-3,0.00,0.00,0.00,0
2012-03-28-4,0.00,0.00,0.00,0
2012-03-28-5,2.84,0.00,104.84,0
2012-03-28-6,64.38,75.33,182.45,1
2012-03-28-7,101.65,86.93,239.45,0
2012-03-28-8,73.17,64.12,200.53,0
2012-03-28-9,76.12,72.22,224.50,0
2012-03-28-10,75.45,71.21,211.30,0
2012-03-28-11,74.05,78.46,212.71,0
2012-03-28-12,71.06,67.89,204.14,0
2012-03-28-13,53.88,44.49,248.39,0
2012-03-28-14,11.66,0.00,226.32,0
2012-03-28-15,0.00,0.00,0.00,0
2012-03-28-16,0.00,0.00,0.00,0
2012-03-28-17,0.00,0.00,0.00,0
2012-03-28-18,0.00,0.00,0.00,0
2012-03-28-19,0.00,0.00,0.00,0
2012-03-28-20,0.00,0.00,0.00,0
2012-03-28-21,0.00,0.00,0.00,0
2012-03-28-22,0.00,0.00,0.00,0
2012-03-28-23,0.00,0.00,0.00,0
2012-03-29-0,0.00,0.00,0.00,0
2012-03-29-1,0.00,0.00,0.00,0
2012-03-29-2,0.00,0.00,0.00,0
2012-03-29-3,0.00,0.00,0.00,0
2012-03-29-4,0.00,0.00,0.00,0
2012-03-29-5,10.64,0.00,78.86,0
2012-03-29-6,12.58,8.47,80.82,0
2012-03-29-7,4.76,3.29,28.21,0
2012-03-29-8,3.67,2.09,21.09,0
2012-03-29-9,4.83,2.09,69.86,0
2012-03-29-10,6.14,2.68,118.21,0
2012-03-29-11,2.98,1.79,13.40,0
2012-03-29-12,4.55,1.79,126.19,0
2012-03-29-13,19.31,9.45,245.54,0
2012-03-29-14,5.85,0.00,227.46,0
2012-03-29-15,0.00,0.00,0.00,0
2012-03-29-16,0.00,0.00,0.00,0
2012-03-29-17,0.00,0.00,0.00,0
2012-03-29-18,0.00,0.00,0.00,0
2012-03-29-19,0.00,0.00,0.00,0
2012-03-29-20,0.00,0.00,0.00,0
2012-03-29-21,0.00,0.00,0.00,0
2012-03-29-22,0.00,0.00,0.00,0
2012-03-29-23,0.00,0.00,0.00,0
2012-03-30-0,0.00,0.00,0.00,0
2012-03-30-1,0.00,0.00,0.00,0
2012-03-30-2,0.00,0.00,0.00,0
2012-03-30-3,0.00,0.00,0.00,0
2012-03-30-4,0.00,0.00,0.00,0
2012-03-30-5,5.81,0.00,79.71,0
2012-03-30-6,14.88,11.88,89.01,0
2012-03-30-7,10.01,6.53,39.17,0
2012-03-30-8,24.31,16.36,200.24,0
2012-03-30-9,18.91,15.47,164.15,0
2012-03-30-10,9.66,8.35,31.45,0
2012-03-30-11,6.80,5.67,22.36,0
2012-03-30-12,5.55,3.29,23.47,0
2012-03-30-13,19.33,13.79,205.69,0
2012-03-30-14,3.73,0.00,132.28,0
2012-03-30-15,0.00,0.00,0.00,0
2012-03-30-16,0.00,0.00,0.00,0
2012-03-30-17,0.00,0.00,0.00,0
2012-03-30-18,0.00,0.00,0.00,0
2012-03-30-19,0.00,0.00,0.00,0
2012-03-30-20,0.00,0.00,0.00,0
2012-03-30-21,0.00,0.00,0.00,0
2012-03-30-22,0.00,0.00,0.00,0
2012-03-30-23,0.00,0.00,0.00,0
2012-03-31-0,0.00,0.00,0.00,0
2012-03-31-1,0.00,0.00,0.00,0
2012-03-31-2,0.00,0.00,0.00,0
2012-03-31-3,0.00,0.00,0.00,0
2012-03-31-4,0.00,0.00,0.00,0
2012-03-31-5,1.99,0.00,30.18,0
2012-03-31-6,15.82,17.73,29.42,0
2012-03-31-7,12.97,14.01,23.92,0
2012-03-31-8,7.06,7.16,17.10,0
2012-03-31-9,11.30,11.32,80.69,0
2012-03-31-10,10.74,10.13,84.63,0
2012-03-31-11,3.79,3.59,19.11,0
2012-03-31-12,1.96,1.79,6.57,0
2012-03-31-13,17.00,11.57,58.12,0
2012-03-31-14,2.64,0.00,57.40,0
2012-03-31-15,0.00,0.00,0.00,0
2012-03-31-16,0.00,0.00,0.00,0
2012-03-31-17,0.00,0.00,0.00,0
2012-03-31-18,0.00,0.00,0.00,0
2012-03-31-19,0.00,0.00,0.00,0
2012-03-31-20,0.00,0.00,0.00,0
2012-03-31-21,0.00,0.00,0.00,0
2012-03-31-22,0.00,0.00,0.00,0
2012-03-31-23,0.00,0.00,0.00,0
2012-04-01-0,0.00,0.00,0.00,0
2012-04-01-1,0.00,0.00,0.00,0
2012-04-01-2,0.00,0.00,0.00,0
2012-04-01-3,0.00,0.00,0.00,0
2012-04-01-4,0.00,0.00,0.00,0
2012-04-01-5,0.43,0.00,26.76,0
2012-04-01-6,18.24,21.09,222.13,1
2012-04-01-7,18.45,21.01,29.43,1
2012-04-01-8,43.93,48.31,188.81,0
2012-04-01-9,39.50,33.71,78.18,0
2012-04-01-10,48.56,48.94,116.08,0
2012-04-01-11,58.98,54.12,205.25,0
2012-04-01-12,32.45,29.65,105.80,0
2012-04-01-13,29.35,25.25,107.00,0
2012-04-01-14,0.00,0.00,0.00,0
2012-04-01-15,0.00,0.00,0.00,0
2012-04-01-16,0.00,0.00,0.00,0
2012-04-01-17,0.00,0.00,0.00,0
2012-04-01-18,0.00,0.00,0.00,0
2012-04-01-19,0.00,0.00,0.00,0
2012-04-01-20,0.00,0.00,0.00,0
2012-04-01-21,0.00,0.00,0.00,0
2012-04-01-22,0.00,0.00,0.00,0
2012-04-01-23,0.00,0.00,0.00,0
2012-04-02-0,0.00,0.00,0.00,0
2012-04-02-1,0.00,0.00,0.00,0
2012-04-02-2,0.00,0.00,0.00,0
2012-04-02-3,0.00,0.00,0.00,0
2012-04-02-4,0.00,0.00,0.00,0
2012-04-02-5,0.00,0.00,0.00,0
2012-04-02-6,16.51,18.97,36.80,1
2012-04-02-7,23.70,22.53,248.96,1
2012-04-02-8,20.19,22.18,28.20,1
2012-04-02-9,22.16,23.99,93.78,1
2012-04-02-10,65.91,59.08,210.40,0
2012-04-02-11,80.87,79.08,196.00,0
2012-04-02-12,71.10,66.46,184.28,0
2012-04-02-13,49.03,42.84,247.25,0
2012-04-02-14,0.00,0.00,0.00,0
2012-04-02-15,0.00,0.00,0.00,0
2012-04-02-16,0.00,0.00,0.00,0
2012-04-02-17,0.00,0.00,0.00,0
2012-04-02-18,0.00,0.00,0.00,0
2012-04-02-19,0.00,0.00,0.00,0
2012-04-02-20,0.00,0.00,0.00,0
2012-04-02-21,0.00,0.00,0.00,0
2012-04-02-22,0.00,0.00,0.00,0
2012-04-02-23,0.00,0.00,0.00,0
2012-04-03-0,0.00,0.00,0.00,0
2012-04-03-1,0.00,0.00,0.00,0
2012-04-03-2,0.00,0.00,0.00,0
2012-04-03-3,0.00,0.00,0.00,0
2012-04-03-4,0.00,0.00,0.00,0
2012-04-03-5,0.00,0.00,0.00,0
2012-04-03-6,18.32,12.48,196.84,0
2012-04-03-7,31.87,28.87,165.20,0
2012-04-03-8,44.11,34.62,248.50,0
2012-04-03-9,39.75,42.17,144.16,0
2012-04-03-10,55.77,54.99,187.76,0
2012-04-03-11,58.07,53.87,213.80,0
2012-04-03-12,41.42,38.27,122.12,0
2012-04-03-13,25.42,26.31,57.69,0
2012-04-03-14,0.00,0.00,0.00,0
2012-04-03-15,0.00,0.00,0.00,0
2012-04-03-16,0.00,0.00,0.00,0
2012-04-03-17,0.00,0.00,0.00,0
2012-04-03-18,0.00,0.00,0.00,0
2012-04-03-19,0.00,0.00,0.00,0
2012-04-03-20,0.00,0.00,0.00,0
2012-04-03-21,0.00,0.00,0.00,0
2012-04-03-22,0.00,0.00,0.00,0
2012-04-03-23,0.00,0.00,0.00,0
2012-04-04-0,0.00,0.00,0.00,0
2012-04-04-1,0.00,0.00,0.00,0
2012-04-04-2,0.00,0.00,0.00,0
2012-04-04-3,0.00,0.00,0.00,0
2012-04-04-4,0.00,0.00,0.00,0
2012-04-04-5,0.00,0.00,0.00,0
2012-04-04-6,4.77,0.00,30.50,0
2012-04-04-7,11.89,8.07,27.12,1
2012-04-04-8,17.11,16.12,107.49,0
2012-04-04-9,30.77,19.51,248.84,0
2012-04-04-10,17.09,13.37,190.97,0
2012-04-04-11,19.49,13.42,191.37,0
2012-04-04-12,14.11,12.34,138.44,0
2012-04-04-13,20.40,18.21,248.73,0
2012-04-04-14,0.00,0.00,0.00,0
2012-04-04-15,0.00,0.00,0.00,0
2012-04-04-16,0.00,0.00,0.00,0
2012-04-04-17,0.00,0.00,0.00,0
2012-04-04-18,0.00,0.00,0.00,0
2012-04-04-19,0.00,0.00,0.00,0
2012-04-04-20,0.00,0.00,0.00,0
2012-04-04-21,0.00,0.00,0.00,0
2012-04-04-22,0.00,0.00,0.00,0
2012-04-04-23,0.00,0.00,0.00,0
2012-04-05-0,0.00,0.00,0.00,0
2012-04-05-1,0.00,0.00,0.00,0
2012-04-05-2,0.00,0.00,0.00,0
2012-04-05-3,0.00,0.00,0.00,0
2012-04-05-4,0.00,0.00,0.00,0
2012-04-05-5,0.00,0.00,0.00,0
2012-04-05-6,124.07,159.66,234.44,0
2012-04-05-7,149.11,153.38,249.07,0
2012-04-05-8,160.77,185.21,249.07,0
2012-04-05-9,164.16,193.70,249.07,0
2012-04-05-10,34.53,6.19,246.32,1
2012-04-05-11,17.54,24.35,47.21,1
2012-04-05-12,37.64,24.67,174.40,1
2012-04-05-13,3.32,0.00,124.53,0
2012-04-05-14,0.00,0.00,0.00,0
2012-04-05-15,0.00,0.00,0.00,0
2012-04-05-16,0.00,0.00,0.00,0
2012-04-05-17,0.00,0.00,0.00,0
2012-04-05-18,0.00,0.00,0.00,0
2012-04-05-19,0.00,0.00,0.00,0
2012-04-05-20,0.00,0.00,0.00,0
2012-04-05-21,0.00,0.00,0.00,0
2012-04-05-22,0.00,0.00,0.00,0
2012-04-05-23,0.00,0.00,0.00,0
2012-04-06-0,0.00,0.00,0.00,0
2012-04-06-1,0.00,0.00,0.00,0
2012-04-06-2,0.00,0.00,0.00,0
2012-04-06-3,0.00,0.00,0.00,0
2012-04-06-4,0.00,0.00,0.00,0
2012-04-06-5,0.00,0.00,0.00,0
2012-04-06-6,4.63,0.00,28.91,0
2012-04-06-7,15.45,22.78,26.19,1
2012-04-06-8,8.65,4.19,27.00,1
2012-04-06-9,5.14,3.59,20.87,1
2012-04-06-10,10.41,5.61,26.19,1
2012-04-06-11,14.02,14.61,248.84,1
2012-04-06-12,18.59,21.03,28.55,1
2012-04-06-13,15.85,2.95,48.48,0
2012-04-06-14,0.00,0.00,0.00,0
2012-04-06-15,0.00,0.00,0.00,0
2012-04-06-16,0.00,0.00,0.00,0
2012-04-06-17,0.00,0.00,0.00,0
2012-04-06-18,0.00,0.00,0.00,0
2012-04-06-19,0.00,0.00,0.00,0
2012-04-06-20,0.00,0.00,0.00,0
2012-04-06-21,0.00,0.00,0.00,0
2012-04-06-22,0.00,0.00,0.00,0
2012-04-06-23,0.00,0.00,0.00,0
2012-04-07-0,0.00,0.00,0.00,0
2012-04-07-1,0.00,0.00,0.00,0
2012-04-07-2,0.00,0.00,0.00,0
2012-04-07-3,0.00,0.00,0.00,0
2012-04-07-4,0.00,0.00,0.00,0
2012-04-07-5,0.00,0.00,0.00,0
2012-04-07-6,41.15,2.07,225.80,0
2012-04-07-7,62.47,63.57,188.02,0
2012-04-07-8,95.12,90.46,247.93,0
2012-04-07-9,141.02,151.26,240.18,0
2012-04-07-10,120.08,114.81,239.45,0
2012-04-07-11,123.79,132.70,248.73,0
2012-04-07-12,114.73,120.36,248.73,0
2012-04-07-13,3.60,0.00,202.61,0
2012-04-07-14,0.00,0.00,0.00,0
2012-04-07-15,0.00,0.00,0.00,0
2012-04-07-16,0.00,0.00,0.00,0
2012-04-07-17,0.00,0.00,0.00,0
2012-04-07-18,0.00,0.00,0.00,0
2012-04-07-19,0.00,0.00,0.00,0
2012-04-07-20,0.00,0.00,0.00,0
2012-04-07-21,0.00,0.00,0.00,0
2012-04-07-22,0.00,0.00,0.00,0
2012-04-07-23,0.00,0.00,0.00,0
2012-04-08-0,0.00,0.00,0.00,0
2012-04-08-1,0.00,0.00,0.00,0
2012-04-08-2,0.00,0.00,0.00,0
2012-04-08-3,0.00,0.00,0.00,0
2012-04-08-4,0.00,0.00,0.00,0
2012-04-08-5,0.00,0.00,0.00,0
2012-04-08-6,15.00,15.39,42.95,0
2012-04-08-7,4.06,3.81,14.77,0
2012-04-08-8,4.16,3.88,21.18,0
2012-04-08-9,14.43,10.73,80.76,0
2012-04-08-10,38.53,37.66,114.23,0
2012-04-08-11,18.15,17.95,43.98,0
2012-04-08-12,22.44,23.78,45.41,0
2012-04-08-13,21.06,5.87,88.53,0
