segment,mean,median,max,sunlight_contamination
2018-09-17-18,0.00,0.00,0.00,0
2018-09-17-21,0.00,0.00,0.00,0
2018-09-18-0,0.00,0.00,0.00,0
2018-09-18-3,3.70,0.00,33.80,0
2018-09-18-6,22.51,12.69,188.52,0
2018-09-18-9,31.17,30.67,143.42,0
2018-09-18-12,10.19,8.26,72.47,0
2018-09-18-15,0.00,0.00,0.00,0
2018-09-18-18,0.00,0.00,0.00,0
2018-09-18-21,0.00,0.00,0.00,0
2018-09-19-0,0.00,0.00,0.00,0
2018-09-19-3,3.32,0.00,38.77,0
2018-09-19-6,5.76,5.37,17.87,0
2018-09-19-9,5.06,4.84,15.18,0
2018-09-19-12,7.39,3.95,48.38,0
2018-09-19-15,0.00,0.00,0.00,0
2018-09-19-18,0.00,0.00,0.00,0
2018-09-19-21,0.00,0.00,0.00,0
2018-09-20-0,0.00,0.00,0.00,0
2018-09-20-3,3.45,0.00,34.60,0
2018-09-20-6,2.87,2.79,7.46,0
2018-09-20-9,2.02,1.90,9.37,0
2018-09-20-12,5.39,1.60,47.01,0
2018-09-20-15,0.00,0.00,0.00,0
2018-09-20-18,0.00,0.00,0.00,0
2018-09-20-21,0.00,0.00,0.00,0
2018-09-21-0,0.00,0.00,0.00,0
2018-09-21-3,2.89,0.00,33.44,0
2018-09-21-6,2.14,2.14,11.46,0
2018-09-21-9,2.36,2.20,8.12,0
2018-09-21-12,5.08,2.77,35.22,0
2018-09-21-15,0.00,0.00,0.00,0
2018-09-21-18,0.00,0.00,0.00,0
2018-09-21-21,0.00,0.00,0.00,0
2018-09-22-0,0.00,0.00,0.00,0
2018-09-22-3,8.14,0.00,144.62,0
2018-09-22-6,21.49,18.02,106.64,0
2018-09-22-9,26.73,22.45,117.51,0
2018-09-22-12,22.73,19.95,85.85,0
2018-09-22-15,0.00,0.00,0.00,0
2018-09-22-18,0.00,0.00,0.00,0
2018-09-22-21,0.00,0.00,0.00,0
2018-09-23-0,0.00,0.00,0.00,0
2018-09-23-3,5.22,0.00,36.31,0
2018-09-23-6,19.70,18.04,85.76,0
2018-09-23-9,19.16,17.57,82.32,0
2018-09-23-12,28.76,26.72,114.04,0
2018-09-23-15,0.00,0.00,0.00,0
2018-09-23-18,0.00,0.00,0.00,0
2018-09-23-21,0.00,0.00,0.00,0
2018-09-24-0,0.00,0.00,0.00,0
2018-09-24-3,6.05,0.00,37.17,0
2018-09-24-6,20.17,22.35,41.82,0
2018-09-24-9,29.03,28.87,117.49,0
2018-09-24-12,14.55,14.97,59.33,0
2018-09-24-15,0.00,0.00,0.00,0
2018-09-24-18,0.00,0.00,0.00,0
2018-09-24-21,0.00,0.00,0.00,0
2018-09-25-0,0.00,0.00,0.00,0
2018-09-25-3,8.86,0.00,224.48,0
2018-09-25-6,6.80,5.82,29.58,0
2018-09-25-9,30.81,22.57,108.05,0
2018-09-25-12,29.04,28.21,82.02,0
2018-09-25-15,0.00,0.00,0.00,0
2018-09-25-18,0.00,0.00,0.00,0
2018-09-25-21,0.00,0.00,0.00,0
2018-09-26-0,0.00,0.00,0.00,0
2018-09-26-3,5.54,0.00,39.36,0
2018-09-26-6,16.67,16.38,179.11,0
2018-09-26-9,15.74,17.12,33.69,0
2018-09-26-12,27.21,23.22,116.81,0
2018-09-26-15,0.00,0.00,0.00,0
2018-09-26-18,0.00,0.00,0.00,0
2018-09-26-21,0.00,0.00,0.00,0
2018-09-27-0,0.00,0.00,0.00,0
2018-09-27-3,5.88,0.00,40.42,0
2018-09-27-6,15.57,14.23,109.41,0
2018-09-27-9,33.52,24.86,125.84,0
2018-09-27-12,35.41,37.25,116.96,0
2018-09-27-15,0.00,0.00,0.00,0
2018-09-27-18,0.00,0.00,0.00,0
2018-09-27-21,0.00,0.00,0.00,0
2018-09-28-0,0.00,0.00,0.00,0
2018-09-28-3,13.86,0.00,247.48,0
2018-09-28-6,24.38,20.76,248.73,0
2018-09-28-9,11.23,10.24,32.61,0
2018-09-28-12,12.32,10.00,81.24,0
2018-09-28-15,0.00,0.00,0.00,0
2018-09-28-18,0.00,0.00,0.00,0
2018-09-28-21,0.00,0.00,0.00,0
2018-09-29-0,0.00,0.00,0.00,0
2018-09-29-3,3.98,0.00,246.91,0
2018-09-29-6,64.31,43.72,249.07,0
2018-09-29-9,89.27,77.94,249.07,0
2018-09-29-12,53.68,46.60,234.07,0
2018-09-29-15,0.00,0.00,0.00,0
2018-09-29-18,0.00,0.00,0.00,0
2018-09-29-21,0.00,0.00,0.00,0
2018-09-30-0,0.00,0.00,0.00,0
2018-09-30-3,5.97,0.00,248.05,0
2018-09-30-6,7.43,6.68,31.00,0
2018-09-30-9,12.52,10.47,248.73,0
2018-09-30-12,24.13,21.64,131.61,0
2018-09-30-15,0.00,0.00,0.00,0
2018-09-30-18,0.00,0.00,0.00,0
2018-09-30-21,0.00,0.00,0.00,0
2018-10-01-0,0.00,0.00,0.00,0
2018-10-01-3,5.67,0.00,243.32,0
2018-10-01-6,7.57,6.04,44.03,0
2018-10-01-9,86.32,82.61,249.07,0
2018-10-01-12,70.54,64.14,247.59,0
2018-10-01-15,0.13,0.00,20.59,0
2018-10-01-18,0.00,0.00,0.00,0
2018-10-01-21,0.00,0.00,0.00,0
2018-10-02-0,0.00,0.00,0.00,0
2018-10-02-3,5.25,2.69,248.62,0
2018-10-02-6,10.33,9.11,47.33,0
2018-10-02-9,6.89,5.74,248.16,0
2018-10-02-12,11.80,9.75,248.27,0
2018-10-02-15,0.18,0.00,33.82,0
2018-10-02-18,0.00,0.00,0.00,0
2018-10-02-21,0.00,0.00,0.00,0
2018-10-03-0,0.00,0.00,0.00,0
2018-10-03-3,5.12,2.79,237.43,0
2018-10-03-6,3.27,3.38,14.54,0
2018-10-03-9,3.74,3.51,21.45,0
2018-10-03-12,9.05,5.09,246.30,0
2018-10-03-15,0.66,0.00,88.38,0
2018-10-03-18,0.00,0.00,0.00,0
2018-10-03-21,0.00,0.00,0.00,0
2018-10-04-0,0.00,0.00,0.00,0
2018-10-04-3,5.19,3.09,246.79,0
2018-10-04-6,3.18,3.38,14.13,0
2018-10-04-9,2.75,2.79,21.09,0
2018-10-04-12,12.19,5.88,248.05,0
2018-10-04-15,1.25,0.00,75.21,0
2018-10-04-18,0.00,0.00,0.00,0
2018-10-04-21,0.00,0.00,0.00,0
2018-10-05-0,0.00,0.00,0.00,0
2018-10-05-3,7.36,5.45,42.80,0
2018-10-05-6,4.14,4.08,13.19,0
2018-10-05-9,48.75,44.45,190.64,0
2018-10-05-12,25.25,23.96,245.54,0
2018-10-05-15,1.24,0.00,211.46,0
2018-10-05-18,0.00,0.00,0.00,0
2018-10-05-21,0.00,0.00,0.00,0
2018-10-06-0,0.00,0.00,0.00,0
2018-10-06-3,4.39,2.02,32.30,0
2018-10-06-6,0.85,0.00,4.57,0
2018-10-06-9,0.00,0.00,0.00,0
2018-10-06-12,0.00,0.00,0.00,0
2018-10-06-15,0.00,0.00,0.00,0
2018-10-06-18,0.00,0.00,0.00,0
2018-10-06-21,0.00,0.00,0.00,0
2018-10-10-0,0.00,0.00,0.00,0
2018-10-10-3,5.25,3.92,33.06,0
2018-10-10-6,4.47,3.81,18.66,0
2018-10-10-9,54.80,56.44,240.66,0
2018-10-10-12,110.67,115.46,223.55,0
2018-10-10-15,18.69,0.00,224.48,0
2018-10-10-18,0.00,0.00,0.00,0
2018-10-10-21,0.00,0.00,0.00,0
2018-10-11-0,0.00,0.00,0.00,0
2018-10-11-3,6.15,3.50,64.23,0
2018-10-11-6,9.44,8.54,38.33,0
2018-10-11-9,23.52,20.64,73.08,0
2018-10-11-12,6.35,6.37,16.90,0
2018-10-11-15,5.37,0.00,59.08,0
2018-10-11-18,0.00,0.00,0.00,0
2018-10-11-21,0.00,0.00,0.00,0
2018-10-12-0,0.00,0.00,0.00,0
2018-10-12-3,4.15,2.20,29.66,0
2018-10-12-6,5.79,3.50,25.54,0
2018-10-12-9,31.93,29.03,184.15,0
2018-10-12-12,11.89,9.75,36.28,0
2018-10-12-15,3.76,0.00,72.23,0
2018-10-12-18,0.00,0.00,0.00,0
2018-10-12-21,0.00,0.00,0.00,0
2018-10-13-0,0.00,0.00,0.00,0
2018-10-13-3,3.35,1.78,30.36,0
2018-10-13-6,3.54,2.72,13.78,0
2018-10-13-9,5.68,5.55,15.05,0
2018-10-13-12,3.33,3.67,10.20,0
2018-10-13-15,4.30,0.00,38.57,0
2018-10-13-18,0.00,0.00,0.00,0
2018-10-13-21,0.00,0.00,0.00,0
2018-10-15-0,0.00,0.00,0.00,0
2018-10-15-3,0.00,0.00,0.00,0
2018-10-15-6,3.87,4.27,16.62,0
2018-10-15-9,20.89,21.31,65.43,0
2018-10-15-12,21.73,16.38,103.37,0
2018-10-15-15,6.87,0.00,111.96,0
2018-10-15-18,0.00,0.00,0.00,0
2018-10-15-21,0.00,0.00,0.00,0
2018-10-17-0,0.00,0.00,0.00,0
2018-10-17-3,5.68,4.09,60.51,0
2018-10-17-6,6.43,5.34,25.41,0
2018-10-17-9,2.62,2.67,20.58,0
2018-10-17-12,2.03,2.08,12.22,0
2018-10-17-15,4.45,0.00,87.80,0
2018-10-17-18,0.00,0.00,0.00,0
2018-10-17-21,0.00,0.00,0.00,0
2018-10-18-0,0.00,0.00,0.00,0
2018-10-18-3,5.88,4.33,36.77,0
2018-10-18-6,2.80,3.09,12.73,0
2018-10-18-9,2.11,2.31,17.46,0
2018-10-18-12,2.06,2.20,7.39,0
2018-10-18-15,3.90,0.00,89.46,0
2018-10-18-18,0.00,0.00,0.00,0
2018-10-18-21,0.00,0.00,0.00,0
2018-10-19-0,0.00,0.00,0.00,0
2018-10-19-3,6.70,4.69,248.62,0
2018-10-19-6,3.87,3.98,18.63,0
2018-10-19-9,2.73,2.79,19.54,0
2018-10-19-12,2.52,2.67,10.28,0
2018-10-19-15,4.84,0.00,50.62,0
2018-10-19-18,0.00,0.00,0.00,0
2018-10-19-21,0.00,0.00,0.00,0
2018-10-20-0,0.00,0.00,0.00,0
2018-10-20-3,5.35,3.32,39.35,0
2018-10-20-6,4.74,5.10,15.17,0
2018-10-20-9,2.46,1.90,9.08,0
2018-10-20-12,1.43,1.42,7.18,0
2018-10-20-15,3.76,0.00,37.63,0
2018-10-20-18,0.00,0.00,0.00,0
2018-10-20-21,0.00,0.00,0.00,0
2018-10-21-0,0.00,0.00,0.00,0
2018-10-21-3,8.83,7.83,31.58,0
2018-10-21-6,7.58,7.48,24.37,0
2018-10-21-9,56.98,13.42,220.53,0
2018-10-21-12,34.15,25.54,137.44,0
2018-10-21-15,5.20,0.00,39.11,0
2018-10-21-18,0.00,0.00,0.00,0
2018-10-21-21,0.00,0.00,0.00,0
2018-10-22-0,0.00,0.00,0.00,0
2018-10-22-3,13.29,12.58,64.39,0
2018-10-22-6,11.72,10.43,40.04,0
2018-10-22-9,23.86,23.73,83.48,0
2018-10-22-12,17.85,12.67,107.22,0
2018-10-22-15,6.05,0.00,42.29,0
2018-10-22-18,0.00,0.00,0.00,0
2018-10-22-21,0.00,0.00,0.00,0
2018-10-23-0,0.00,0.00,0.00,0
2018-10-23-3,12.61,10.52,248.73,0
2018-10-23-6,14.69,14.25,31.93,0
2018-10-23-9,43.12,32.79,119.82,0
2018-10-23-12,21.18,20.59,59.79,0
2018-10-23-15,4.76,0.00,44.77,0
2018-10-23-18,0.00,0.00,0.00,0
2018-10-23-21,0.00,0.00,0.00,0
2018-10-24-0,0.00,0.00,0.00,0
2018-10-24-3,15.67,15.84,247.13,0
2018-10-24-6,14.81,16.63,28.86,1
2018-10-24-9,14.56,12.23,36.02,1
2018-10-24-12,13.40,12.45,34.26,0
2018-10-24-15,6.44,0.00,130.75,0
2018-10-24-18,0.00,0.00,0.00,0
2018-10-24-21,0.00,0.00,0.00,0
2018-10-25-0,0.00,0.00,0.00,0
2018-10-25-3,16.90,16.01,232.93,0
2018-10-25-6,20.42,18.77,248.96,0
2018-10-25-9,33.58,28.47,134.20,0
2018-10-25-12,23.00,23.80,68.06,0
2018-10-25-15,8.39,0.00,133.45,0
2018-10-25-18,0.00,0.00,0.00,0
2018-10-25-21,0.00,0.00,0.00,0
2018-10-26-0,0.24,0.00,19.92,0
2018-10-26-3,13.38,11.72,39.48,0
2018-10-26-6,15.59,17.12,28.52,0
2018-10-26-9,19.82,20.44,155.37,1
2018-10-26-12,16.19,18.62,30.39,0
2018-10-26-15,3.78,0.00,32.87,0
2018-10-26-18,0.00,0.00,0.00,0
2018-10-26-21,0.00,0.00,0.00,0
2018-10-27-0,0.63,0.00,31.53,0
2018-10-27-3,10.28,8.78,31.74,0
2018-10-27-6,18.00,19.26,239.00,0
2018-10-27-9,19.87,22.95,45.39,1
2018-10-27-12,17.02,15.92,35.84,0
2018-10-27-15,3.42,0.00,34.16,0
2018-10-27-18,0.00,0.00,0.00,0
2018-10-27-21,0.00,0.00,0.00,0
2018-10-28-0,1.10,0.00,39.64,0
2018-10-28-3,7.14,5.69,40.56,0
2018-10-28-6,14.83,15.14,220.37,0
2018-10-28-9,14.96,15.68,169.71,0
2018-10-28-12,15.66,16.44,27.93,0
2018-10-28-15,4.36,0.00,29.98,0
2018-10-28-18,0.00,0.00,0.00,0
2018-10-28-21,0.00,0.00,0.00,0
2018-10-30-0,0.00,0.00,0.00,0
2018-10-30-3,0.00,0.00,0.00,0
2018-10-30-6,1.67,0.00,19.68,0
2018-10-30-9,13.68,13.40,248.27,0
2018-10-30-12,14.09,13.15,29.69,0
2018-10-30-15,9.91,0.00,117.45,0
2018-10-30-18,0.00,0.00,0.00,0
2018-10-30-21,0.00,0.00,0.00,0
2018-10-31-0,1.63,0.00,75.84,0
2018-10-31-3,7.76,6.81,80.96,0
2018-10-31-6,6.55,6.76,20.69,0
2018-10-31-9,9.24,7.77,248.73,0
2018-10-31-12,20.79,17.01,241.43,0
2018-10-31-15,16.24,0.00,121.17,0
2018-10-31-18,0.00,0.00,0.00,0
2018-10-31-21,0.00,0.00,0.00,0
2018-11-01-0,2.09,0.00,30.20,0
2018-11-01-3,5.13,4.68,29.92,0
2018-11-01-6,21.74,18.64,138.36,0
2018-11-01-9,75.16,73.95,226.31,0
2018-11-01-12,25.54,12.79,249.07,0
2018-11-01-15,7.55,0.60,91.92,0
2018-11-01-18,0.00,0.00,0.00,0
2018-11-01-21,0.00,0.00,0.00,0
2018-11-02-0,0.20,0.00,26.65,0
2018-11-02-3,16.39,16.44,26.40,1
2018-11-02-6,16.56,16.16,30.60,1
2018-11-02-9,25.74,22.71,66.42,1
2018-11-02-12,21.28,20.52,245.65,1
2018-11-02-15,2.07,0.00,28.96,0
2018-11-02-18,0.00,0.00,0.00,0
2018-11-02-21,0.00,0.00,0.00,0
2018-11-03-0,2.91,0.00,97.89,0
2018-11-03-3,4.13,4.27,79.27,0
2018-11-03-6,0.00,0.00,0.00,0
2018-11-03-9,0.00,0.00,0.00,0
2018-11-03-12,0.00,0.00,0.00,0
2018-11-03-15,0.00,0.00,0.00,0
2018-11-03-18,0.00,0.00,0.00,0
2018-11-03-21,0.00,0.00,0.00,0
2018-11-05-0,0.00,0.00,0.00,0
2018-11-05-3,24.95,13.93,240.98,0
2018-11-05-6,105.65,100.61,230.27,0
2018-11-05-9,73.55,54.33,246.91,0
2018-11-05-12,55.96,53.26,228.39,0
2018-11-05-15,75.22,63.12,239.45,0
2018-11-05-18,0.00,0.00,0.00,0
2018-11-05-21,0.00,0.00,0.00,0
2018-11-06-0,4.58,0.00,115.99,0
2018-11-06-3,6.55,6.63,32.15,0
2018-11-06-6,12.20,7.44,51.68,0
2018-11-06-9,45.22,46.95,102.43,0
2018-11-06-12,39.54,38.70,87.92,0
2018-11-06-15,14.11,11.89,137.93,0
2018-11-06-18,0.00,0.00,0.00,0
2018-11-06-21,0.00,0.00,0.00,0
2018-11-07-0,4.78,0.00,88.03,0
2018-11-07-3,7.20,7.35,18.07,0
2018-11-07-6,23.89,22.86,86.32,0
2018-11-07-9,9.64,9.04,34.70,0
2018-11-07-12,16.82,11.74,51.64,0
2018-11-07-15,12.92,10.62,89.81,0
2018-11-07-18,0.00,0.00,0.00,0
2018-11-07-21,0.00,0.00,0.00,0
2018-11-08-0,3.97,0.00,35.29,0
2018-11-08-3,5.30,5.27,19.73,0
2018-11-08-6,6.33,5.58,19.83,0
2018-11-08-9,26.93,15.42,212.36,0
2018-11-08-12,5.61,5.75,12.41,0
2018-11-08-15,10.14,5.15,120.94,0
2018-11-08-18,0.00,0.00,0.00,0
2018-11-08-21,0.00,0.00,0.00,0
2018-11-09-0,3.86,0.00,34.60,0
2018-11-09-3,5.85,6.15,26.10,0
2018-11-09-6,2.94,3.86,8.34,0
2018-11-09-9,0.00,0.00,0.00,0
2018-11-09-12,0.00,0.00,0.00,0
2018-11-09-15,0.00,0.00,0.00,0
2018-11-09-18,0.00,0.00,0.00,0
2018-11-09-21,0.00,0.00,0.00,0
2018-11-10-0,0.00,0.00,0.00,0
2018-11-10-3,0.00,0.00,0.00,0
2018-11-10-6,6.00,5.85,27.59,0
2018-11-10-9,40.82,35.64,176.64,0
2018-11-10-12,15.93,12.12,59.77,0
2018-11-10-15,7.60,4.97,48.79,0
2018-11-10-18,0.00,0.00,0.00,0
2018-11-10-21,0.00,0.00,0.00,0
2018-11-11-0,6.96,0.00,131.41,0
2018-11-11-3,7.12,7.34,21.64,0
2018-11-11-6,8.29,8.35,21.07,0
2018-11-11-9,15.79,14.67,38.31,0
2018-11-11-12,10.45,10.21,41.93,0
2018-11-11-15,9.65,5.85,77.48,0
2018-11-11-18,0.00,0.00,0.00,0
2018-11-11-21,0.00,0.00,0.00,0
2018-11-12-0,4.00,0.00,34.48,0
2018-11-12-3,6.82,4.57,36.94,0
2018-11-12-6,29.37,26.34,163.74,0
2018-11-12-9,21.99,22.93,48.96,0
2018-11-12-12,7.85,7.03,33.89,0
2018-11-12-15,10.36,3.50,215.08,0
2018-11-12-18,0.00,0.00,0.00,0
2018-11-12-21,0.00,0.00,0.00,0
2018-11-13-0,5.62,0.00,54.88,0
2018-11-13-3,3.88,4.27,12.18,0
2018-11-13-6,2.91,3.08,8.74,0
2018-11-13-9,2.90,3.01,11.15,0
2018-11-13-12,1.68,1.71,4.80,0
2018-11-13-15,10.00,2.01,224.48,0
2018-11-13-18,0.00,0.00,0.00,0
2018-11-13-21,0.00,0.00,0.00,0
2018-11-14-0,4.97,0.00,43.77,0
2018-11-14-3,3.25,3.61,9.58,0
2018-11-14-6,3.10,3.38,8.07,0
2018-11-14-9,4.74,4.97,12.82,0
2018-11-14-12,5.24,5.39,15.28,0
2018-11-14-15,10.75,10.66,44.51,0
2018-11-14-18,0.00,0.00,0.00,0
2018-11-14-21,0.00,0.00,0.00,0
2018-11-15-0,5.26,0.00,52.77,0
2018-11-15-3,5.30,5.57,9.96,0
2018-11-15-6,4.81,4.98,22.74,0
2018-11-15-9,5.13,5.44,14.71,0
2018-11-15-12,5.00,5.15,29.50,0
2018-11-15-15,8.44,5.27,126.93,0
2018-11-15-18,0.00,0.00,0.00,0
2018-11-15-21,0.00,0.00,0.00,0
2018-11-16-0,5.79,0.00,124.94,0
2018-11-16-3,5.27,5.38,21.12,0
2018-11-16-6,5.55,5.76,23.33,0
2018-11-16-9,4.66,5.05,12.24,0
2018-11-16-12,10.51,9.32,26.52,0
2018-11-16-15,9.84,8.15,46.95,0
2018-11-16-18,0.00,0.00,0.00,0
2018-11-16-21,0.00,0.00,0.00,0
2018-11-17-0,5.40,0.00,37.36,0
2018-11-17-3,7.32,7.96,17.65,0
2018-11-17-6,6.24,5.99,23.10,0
2018-11-17-9,4.03,4.27,17.94,0
2018-11-17-12,3.77,3.97,8.17,0
2018-11-17-15,7.24,3.27,143.61,0
2018-11-17-18,0.00,0.00,0.00,0
2018-11-17-21,0.00,0.00,0.00,0
2018-11-18-0,5.38,0.00,68.58,0
2018-11-18-3,10.08,10.09,26.36,0
2018-11-18-6,10.38,10.46,25.43,0
2018-11-18-9,13.51,9.54,49.31,0
2018-11-18-12,7.30,5.69,34.99,0
2018-11-18-15,6.55,4.86,32.83,0
2018-11-18-18,0.00,0.00,0.00,0
2018-11-18-21,0.00,0.00,0.00,0
2018-11-19-0,5.06,0.00,34.23,0
2018-11-19-3,14.13,14.96,28.82,0
2018-11-19-6,18.47,20.23,48.68,0
2018-11-19-9,13.58,12.69,30.66,0
2018-11-19-12,3.97,4.28,10.26,0
2018-11-19-15,8.11,7.92,36.64,0
2018-11-19-18,0.00,0.00,0.00,0
2018-11-19-21,0.00,0.00,0.00,0
2018-11-20-0,6.27,0.00,248.39,0
2018-11-20-3,17.38,19.18,245.31,0
2018-11-20-6,16.42,17.74,28.65,0
2018-11-20-9,26.61,24.99,99.97,0
2018-11-20-12,10.83,9.27,33.46,0
2018-11-20-15,6.54,4.22,33.94,0
2018-11-20-18,0.00,0.00,0.00,0
2018-11-20-21,0.00,0.00,0.00,0
2018-11-21-0,6.31,0.00,34.94,0
2018-11-21-3,16.88,18.64,28.52,0
2018-11-21-6,11.17,9.89,28.05,1
2018-11-21-9,11.87,9.89,32.31,1
2018-11-21-12,14.57,14.29,30.87,0
2018-11-21-15,8.38,5.40,45.11,0
2018-11-21-18,0.00,0.00,0.00,0
2018-11-21-21,0.00,0.00,0.00,0
2018-11-22-0,5.84,0.00,33.89,0
2018-11-22-3,16.37,17.45,248.84,1
2018-11-22-6,0.34,0.00,25.47,0
2018-11-22-9,0.00,0.00,0.00,0
2018-11-22-12,0.00,0.00,0.00,0
2018-11-22-15,0.00,0.00,0.00,0
2018-11-22-18,0.00,0.00,0.00,0
2018-11-22-21,0.00,0.00,0.00,0
