segment,mean,median,max,sunlight_contamination
2014-03-17-21,0.00,0.00,0.00,0
2014-03-18-0,0.00,0.00,0.00,0
2014-03-18-3,5.47,0.00,66.30,0
2014-03-18-6,42.91,16.99,239.87,0
2014-03-18-9,57.78,54.75,231.52,1
2014-03-18-12,89.95,99.63,246.91,0
2014-03-18-15,0.00,0.00,0.00,0
2014-03-18-18,0.00,0.00,0.00,0
2014-03-18-21,0.00,0.00,0.00,0
2014-03-19-0,0.00,0.00,0.00,0
2014-03-19-3,5.13,0.00,38.55,0
2014-03-19-6,23.71,7.76,203.08,0
2014-03-19-9,28.28,20.71,123.16,0
2014-03-19-12,15.22,14.51,54.90,0
2014-03-19-15,0.00,0.00,0.00,0
2014-03-19-18,0.00,0.00,0.00,0
2014-03-19-21,0.00,0.00,0.00,0
2014-03-20-0,0.00,0.00,0.00,0
2014-03-20-3,4.74,0.00,191.75,0
2014-03-20-6,6.61,3.88,84.24,0
2014-03-20-9,39.37,17.89,248.73,0
2014-03-20-12,22.97,16.85,115.34,0
2014-03-20-15,0.00,0.00,0.00,0
2014-03-20-18,0.00,0.00,0.00,0
2014-03-20-21,0.00,0.00,0.00,0
2014-03-21-0,0.00,0.00,0.00,0
2014-03-21-3,3.52,0.00,136.62,0
2014-03-21-6,40.71,28.44,244.96,0
2014-03-21-9,107.82,91.56,249.07,0
2014-03-21-12,25.28,21.32,201.34,0
2014-03-21-15,0.00,0.00,0.00,0
2014-03-21-18,0.00,0.00,0.00,0
2014-03-21-21,0.00,0.00,0.00,0
2014-03-22-0,0.00,0.00,0.00,0
2014-03-22-3,4.53,0.00,54.26,0
2014-03-22-6,6.18,4.78,26.82,0
2014-03-22-9,5.50,2.99,34.80,0
2014-03-22-12,12.74,5.96,185.71,0
2014-03-22-15,0.00,0.00,0.00,0
2014-03-22-18,0.00,0.00,0.00,0
2014-03-22-21,0.00,0.00,0.00,0
2014-03-23-0,0.00,0.00,0.00,0
2014-03-23-3,3.94,0.00,51.73,0
2014-03-23-6,6.37,4.75,62.55,0
2014-03-23-9,12.37,6.51,180.93,0
2014-03-23-12,15.32,10.99,133.28,0
2014-03-23-15,0.00,0.00,0.00,0
2014-03-23-18,0.00,0.00,0.00,0
2014-03-23-21,0.00,0.00,0.00,0
2014-03-24-0,0.00,0.00,0.00,0
2014-03-24-3,3.53,0.00,38.59,0
2014-03-24-6,8.27,6.83,68.09,0
2014-03-24-9,8.93,5.04,188.34,0
2014-03-24-12,11.14,7.12,128.78,0
2014-03-24-15,0.00,0.00,0.00,0
2014-03-24-18,0.00,0.00,0.00,0
2014-03-24-21,0.00,0.00,0.00,0
2014-03-25-0,0.00,0.00,0.00,0
2014-03-25-3,4.31,0.00,55.80,0
2014-03-25-6,7.90,7.12,34.98,0
2014-03-25-9,13.90,6.52,192.39,0
2014-03-25-12,14.61,7.98,208.63,0
2014-03-25-15,0.00,0.00,0.00,0
2014-03-25-18,0.00,0.00,0.00,0
2014-03-25-21,0.00,0.00,0.00,0
2014-03-26-0,0.00,0.00,0.00,0
2014-03-26-3,2.89,0.00,45.60,0
2014-03-26-6,36.33,19.84,248.73,0
2014-03-26-9,23.22,16.90,229.88,0
2014-03-26-12,8.70,5.94,193.98,0
2014-03-26-15,0.00,0.00,0.00,0
2014-03-26-18,0.00,0.00,0.00,0
2014-03-26-21,0.00,0.00,0.00,0
2014-03-27-0,0.00,0.00,0.00,0
2014-03-27-3,2.35,0.00,41.31,0
2014-03-27-6,10.13,7.14,144.23,0
2014-03-27-9,64.87,61.59,233.77,0
2014-03-27-12,50.79,32.45,229.79,0
2014-03-27-15,0.00,0.00,0.00,0
2014-03-27-18,0.00,0.00,0.00,0
2014-03-27-21,0.00,0.00,0.00,0
2014-03-28-0,0.00,0.00,0.00,0
2014-03-28-3,2.75,0.00,52.65,0
2014-03-28-6,7.67,5.38,196.71,0
2014-03-28-9,17.92,10.71,184.73,0
2014-03-28-12,35.10,26.50,194.21,0
2014-03-28-15,0.00,0.00,0.00,0
2014-03-28-18,0.00,0.00,0.00,0
2014-03-28-21,0.00,0.00,0.00,0
2014-03-29-0,0.00,0.00,0.00,0
2014-03-29-3,2.72,0.00,64.35,0
2014-03-29-6,8.17,5.36,66.98,0
2014-03-29-9,26.26,14.69,201.80,0
2014-03-29-12,16.09,8.29,233.86,0
2014-03-29-15,0.00,0.00,0.00,0
2014-03-29-18,0.00,0.00,0.00,0
2014-03-29-21,0.00,0.00,0.00,0
2014-03-30-0,0.00,0.00,0.00,0
2014-03-30-3,2.04,0.00,66.91,0
2014-03-30-6,8.79,5.67,68.48,0
2014-03-30-9,12.58,5.05,175.45,0
2014-03-30-12,12.67,5.08,243.49,0
2014-03-30-15,0.00,0.00,0.00,0
2014-03-30-18,0.00,0.00,0.00,0
2014-03-30-21,0.00,0.00,0.00,0
2014-03-31-0,0.00,0.00,0.00,0
2014-03-31-3,2.63,0.00,82.92,0
2014-03-31-6,10.38,5.37,176.62,0
2014-03-31-9,10.51,3.88,178.16,0
2014-03-31-12,43.92,21.77,241.95,0
2014-03-31-15,0.00,0.00,0.00,0
2014-03-31-18,0.00,0.00,0.00,0
2014-03-31-21,0.00,0.00,0.00,0
2014-04-01-0,0.00,0.00,0.00,0
2014-04-01-3,1.42,0.00,76.43,0
2014-04-01-6,11.49,6.84,134.47,0
2014-04-01-9,7.28,3.27,179.05,0
2014-04-01-12,9.56,2.08,223.30,0
2014-04-01-15,0.00,0.00,0.00,0
2014-04-01-18,0.00,0.00,0.00,0
2014-04-01-21,0.00,0.00,0.00,0
2014-04-02-0,0.00,0.00,0.00,0
2014-04-02-3,1.09,0.00,75.12,0
2014-04-02-6,9.84,5.37,77.22,0
2014-04-02-9,7.71,3.86,116.22,0
2014-04-02-12,11.11,3.69,132.00,0
2014-04-02-15,0.00,0.00,0.00,0
2014-04-02-18,0.00,0.00,0.00,0
2014-04-02-21,0.00,0.00,0.00,0
2014-04-03-0,0.00,0.00,0.00,0
2014-04-03-3,0.11,0.00,19.09,0
2014-04-03-6,11.06,7.45,130.77,0
2014-04-03-9,26.23,15.22,180.57,0
2014-04-03-12,13.07,5.06,129.06,0
2014-04-03-15,0.00,0.00,0.00,0
2014-04-03-18,0.00,0.00,0.00,0
2014-04-03-21,0.00,0.00,0.00,0
2014-04-04-0,0.00,0.00,0.00,0
2014-04-04-3,0.00,0.00,0.00,0
2014-04-04-6,15.14,9.12,205.97,0
2014-04-04-9,9.82,4.77,183.15,0
2014-04-04-12,16.66,2.69,224.48,0
2014-04-04-15,0.00,0.00,0.00,0
2014-04-04-18,0.00,0.00,0.00,0
2014-04-04-21,0.00,0.00,0.00,0
2014-04-05-0,0.00,0.00,0.00,0
2014-04-05-3,0.00,0.00,0.00,0
2014-04-05-6,14.43,9.29,112.86,0
2014-04-05-9,52.86,47.74,223.31,0
2014-04-05-12,53.83,0.00,246.45,0
2014-04-05-15,0.00,0.00,0.00,0
2014-04-05-18,0.00,0.00,0.00,0
2014-04-05-21,0.00,0.00,0.00,0
2014-04-06-0,0.00,0.00,0.00,0
2014-04-06-3,0.00,0.00,0.00,0
2014-04-06-6,10.85,11.33,30.39,0
2014-04-06-9,8.61,7.75,26.76,0
2014-04-06-12,9.04,2.69,54.32,0
2014-04-06-15,0.00,0.00,0.00,0
2014-04-06-18,0.00,0.00,0.00,0
2014-04-06-21,0.00,0.00,0.00,0
2014-04-07-0,0.00,0.00,0.00,0
2014-04-07-3,0.00,0.00,0.00,0
2014-04-07-6,14.27,13.99,63.05,0
2014-04-07-9,16.75,15.15,88.37,0
2014-04-07-12,11.60,0.00,74.69,0
2014-04-07-15,0.00,0.00,0.00,0
2014-04-07-18,0.00,0.00,0.00,0
2014-04-07-21,0.00,0.00,0.00,0
2014-04-08-0,0.00,0.00,0.00,0
2014-04-08-3,0.00,0.00,0.00,0
2014-04-08-6,12.78,14.71,30.64,0
2014-04-08-9,29.07,19.62,178.79,0
2014-04-08-12,26.70,0.00,160.38,0
2014-04-08-15,0.00,0.00,0.00,0
2014-04-08-18,0.00,0.00,0.00,0
2014-04-08-21,0.00,0.00,0.00,0
2014-04-09-0,0.00,0.00,0.00,0
2014-04-09-3,0.00,0.00,0.00,0
2014-04-09-6,17.51,21.00,248.05,0
2014-04-09-9,27.06,19.42,209.33,0
2014-04-09-12,27.57,0.00,219.19,0
2014-04-09-15,0.00,0.00,0.00,0
2014-04-09-18,0.00,0.00,0.00,0
2014-04-09-21,0.00,0.00,0.00,0
2014-04-10-0,0.00,0.00,0.00,0
2014-04-10-3,0.00,0.00,0.00,0
2014-04-10-6,14.76,13.86,248.96,0
2014-04-10-9,11.84,8.64,135.40,0
2014-04-10-12,9.77,0.00,248.26,0
2014-04-10-15,0.00,0.00,0.00,0
2014-04-10-18,0.00,0.00,0.00,0
2014-04-10-21,0.00,0.00,0.00,0
2014-04-11-0,0.00,0.00,0.00,0
2014-04-11-3,0.00,0.00,0.00,0
2014-04-11-6,14.76,15.97,248.05,0
2014-04-11-9,17.40,16.03,152.97,0
2014-04-11-12,4.12,0.00,126.21,0
2014-04-11-15,0.00,0.00,0.00,0
2014-04-11-18,0.00,0.00,0.00,0
2014-04-11-21,0.00,0.00,0.00,0
2014-04-12-0,0.00,0.00,0.00,0
2014-04-12-3,0.00,0.00,0.00,0
2014-04-12-6,75.87,13.01,249.07,0
2014-04-12-9,123.74,133.88,249.07,1
2014-04-12-12,2.57,0.00,241.07,0
2014-04-12-15,0.00,0.00,0.00,0
2014-04-12-18,0.00,0.00,0.00,0
2014-04-12-21,0.00,0.00,0.00,0
2014-04-13-0,0.00,0.00,0.00,0
2014-04-13-3,0.00,0.00,0.00,0
2014-04-13-6,16.75,0.00,249.07,0
2014-04-13-9,134.14,145.72,249.07,0
2014-04-13-12,1.69,0.00,163.46,0
2014-04-13-15,0.00,0.00,0.00,0
2014-04-13-18,0.00,0.00,0.00,0
2014-04-13-21,0.00,0.00,0.00,0
2014-04-14-0,0.00,0.00,0.00,0
2014-04-14-3,0.00,0.00,0.00,0
2014-04-14-6,10.81,0.00,182.34,0
2014-04-14-9,70.56,62.59,248.96,1
2014-04-14-12,3.76,0.00,247.25,0
2014-04-14-15,0.00,0.00,0.00,0
2014-04-14-18,0.00,0.00,0.00,0
2014-04-14-21,0.00,0.00,0.00,0
2014-04-15-0,0.00,0.00,0.00,0
2014-04-15-3,0.00,0.00,0.00,0
2014-04-15-6,10.78,5.59,190.61,0
2014-04-15-9,41.59,21.01,248.73,0
2014-04-15-12,3.07,0.00,222.99,0
2014-04-15-15,0.00,0.00,0.00,0
2014-04-15-18,0.00,0.00,0.00,0
2014-04-15-21,0.00,0.00,0.00,0
2014-04-16-0,0.00,0.00,0.00,0
2014-04-16-3,0.00,0.00,0.00,0
2014-04-16-6,13.26,12.96,44.85,0
2014-04-16-9,48.77,21.51,228.58,0
2014-04-16-12,11.11,0.00,215.08,0
2014-04-16-15,0.00,0.00,0.00,0
2014-04-16-18,0.00,0.00,0.00,0
2014-04-16-21,0.00,0.00,0.00,0
2014-04-17-0,0.00,0.00,0.00,0
2014-04-17-3,0.00,0.00,0.00,0
2014-04-17-6,13.24,11.60,203.45,0
2014-04-17-9,37.81,25.01,248.96,0
2014-04-17-12,0.42,0.00,37.52,0
2014-04-17-15,0.00,0.00,0.00,0
2014-04-17-18,0.00,0.00,0.00,0
2014-04-17-21,0.00,0.00,0.00,0
2014-04-18-0,0.00,0.00,0.00,0
2014-04-18-3,0.00,0.00,0.00,0
2014-04-18-6,10.54,5.98,109.32,0
2014-04-18-9,16.60,10.14,202.42,0
2014-04-18-12,3.77,0.00,142.27,0
2014-04-18-15,0.00,0.00,0.00,0
2014-04-18-18,0.00,0.00,0.00,0
2014-04-18-21,0.00,0.00,0.00,0
2014-04-19-0,0.00,0.00,0.00,0
2014-04-19-3,0.00,0.00,0.00,0
2014-04-19-6,23.08,0.00,245.67,0
2014-04-19-9,51.68,37.08,223.89,0
2014-04-19-12,3.28,0.00,223.38,0
2014-04-19-15,0.00,0.00,0.00,0
2014-04-19-18,0.00,0.00,0.00,0
2014-04-19-21,0.00,0.00,0.00,0
2014-04-20-0,0.00,0.00,0.00,0
2014-04-20-3,0.00,0.00,0.00,0
2014-04-20-6,7.05,0.00,35.57,0
2014-04-20-9,11.94,8.05,247.48,0
2014-04-20-12,1.90,0.00,232.27,0
2014-04-20-15,0.00,0.00,0.00,0
2014-04-20-18,0.00,0.00,0.00,0
2014-04-20-21,0.00,0.00,0.00,0
2014-04-21-0,0.00,0.00,0.00,0
2014-04-21-3,0.00,0.00,0.00,0
2014-04-21-6,18.22,0.00,238.22,0
2014-04-21-9,57.44,57.46,233.66,0
2014-04-21-12,0.33,0.00,44.31,0
2014-04-21-15,0.00,0.00,0.00,0
2014-04-21-18,0.00,0.00,0.00,0
2014-04-21-21,0.00,0.00,0.00,0
2014-04-22-0,0.00,0.00,0.00,0
2014-04-22-3,0.00,0.00,0.00,0
2014-04-22-6,7.93,0.00,104.25,0
2014-04-22-9,13.64,10.56,143.49,0
2014-04-22-12,4.27,0.00,66.12,0
2014-04-22-15,0.00,0.00,0.00,0
2014-04-22-18,0.00,0.00,0.00,0
2014-04-22-21,0.00,0.00,0.00,0
2014-04-23-0,0.00,0.00,0.00,0
2014-04-23-3,0.00,0.00,0.00,0
2014-04-23-6,10.82,0.00,144.95,0
2014-04-23-9,53.09,47.33,248.84,0
2014-04-23-12,6.86,0.00,223.89,0
2014-04-23-15,0.00,0.00,0.00,0
2014-04-23-18,0.00,0.00,0.00,0
2014-04-23-21,0.00,0.00,0.00,0
2014-04-24-0,0.00,0.00,0.00,0
2014-04-24-3,0.00,0.00,0.00,0
2014-04-24-6,18.45,0.00,240.17,0
2014-04-24-9,90.71,87.16,247.36,0
2014-04-24-12,1.65,0.00,177.71,0
2014-04-24-15,0.00,0.00,0.00,0
2014-04-24-18,0.00,0.00,0.00,0
2014-04-24-21,0.00,0.00,0.00,0
2014-04-25-0,0.00,0.00,0.00,0
2014-04-25-3,0.00,0.00,0.00,0
2014-04-25-6,12.89,0.00,70.36,0
2014-04-25-9,22.05,17.63,70.98,0
2014-04-25-12,1.18,0.00,70.68,0
2014-04-25-15,0.00,0.00,0.00,0
2014-04-25-18,0.00,0.00,0.00,0
2014-04-25-21,0.00,0.00,0.00,0
2014-04-26-0,0.00,0.00,0.00,0
2014-04-26-3,0.00,0.00,0.00,0
2014-04-26-6,9.48,0.00,224.48,0
2014-04-26-9,50.38,19.51,248.50,0
2014-04-26-12,3.01,0.00,248.27,0
2014-04-26-15,0.00,0.00,0.00,0
2014-04-26-18,0.00,0.00,0.00,0
2014-04-26-21,0.00,0.00,0.00,0
2014-04-27-0,0.00,0.00,0.00,0
2014-04-27-3,0.00,0.00,0.00,0
2014-04-27-6,11.75,0.00,133.46,0
2014-04-27-9,29.17,15.14,248.39,0
2014-04-27-12,2.75,0.00,247.25,0
2014-04-27-15,0.00,0.00,0.00,0
2014-04-27-18,0.00,0.00,0.00,0
2014-04-27-21,0.00,0.00,0.00,0
2014-04-28-0,0.00,0.00,0.00,0
2014-04-28-3,0.00,0.00,0.00,0
2014-04-28-6,10.41,0.00,247.12,0
2014-04-28-9,102.95,101.84,249.07,0
2014-04-28-12,1.04,0.00,248.84,0
2014-04-28-15,0.00,0.00,0.00,0
2014-04-28-18,0.00,0.00,0.00,0
2014-04-28-21,0.00,0.00,0.00,0
2014-04-29-0,0.00,0.00,0.00,0
2014-04-29-3,0.00,0.00,0.00,0
2014-04-29-6,26.00,0.00,248.84,0
2014-04-29-9,25.63,20.92,248.96,0
2014-04-29-12,0.00,0.00,0.00,0
2014-04-29-15,0.00,0.00,0.00,0
2014-04-29-18,0.00,0.00,0.00,0
2014-04-29-21,0.00,0.00,0.00,0
2014-05-01-0,0.00,0.00,0.00,0
2014-05-01-3,0.00,0.00,0.00,0
2014-05-01-6,24.47,0.00,224.48,0
2014-05-01-9,17.10,23.04,91.21,0
2014-05-01-12,0.00,0.00,0.00,0
2014-05-01-15,0.00,0.00,0.00,0
2014-05-01-18,0.00,0.00,0.00,0
2014-05-01-21,0.00,0.00,0.00,0
2014-05-02-0,0.00,0.00,0.00,0
2014-05-02-3,0.00,0.00,0.00,0
2014-05-02-6,23.06,0.00,224.48,0
2014-05-02-9,31.34,30.81,224.48,0
2014-05-02-12,0.00,0.00,0.00,0
2014-05-02-15,0.00,0.00,0.00,0
2014-05-02-18,0.00,0.00,0.00,0
2014-05-02-21,0.00,0.00,0.00,0
2014-05-05-0,0.00,0.00,0.00,0
2014-05-05-3,0.00,0.00,0.00,0
2014-05-05-6,6.38,0.00,86.16,0
2014-05-05-9,38.15,30.97,224.48,0
2014-05-05-12,0.00,0.00,0.00,0
2014-05-05-15,0.00,0.00,0.00,0
2014-05-05-18,0.00,0.00,0.00,0
2014-05-05-21,0.00,0.00,0.00,0
2014-08-14-0,0.00,0.00,0.00,0
2014-08-14-3,0.00,0.00,0.00,0
2014-08-14-6,24.61,0.00,224.48,0
2014-08-14-9,18.11,22.28,138.85,0
2014-08-14-12,0.00,0.00,0.00,0
2014-08-14-15,0.00,0.00,0.00,0
2014-08-14-18,0.00,0.00,0.00,0
2014-08-14-21,0.00,0.00,0.00,0
2014-08-15-0,0.00,0.00,0.00,0
2014-08-15-3,0.00,0.00,0.00,0
2014-08-15-6,23.97,0.00,249.07,0
2014-08-15-9,16.33,19.33,248.16,0
2014-08-15-12,0.00,0.00,0.00,0
2014-08-15-15,0.00,0.00,0.00,0
2014-08-15-18,0.00,0.00,0.00,0
2014-08-15-21,0.00,0.00,0.00,0
2014-08-16-0,0.00,0.00,0.00,0
2014-08-16-3,0.00,0.00,0.00,0
2014-08-16-6,12.04,0.00,139.93,0
2014-08-16-9,33.29,20.37,224.48,0
2014-08-16-12,3.43,0.00,247.88,0
2014-08-16-15,0.00,0.00,0.00,0
2014-08-16-18,0.00,0.00,0.00,0
2014-08-16-21,0.00,0.00,0.00,0
2014-08-17-0,0.00,0.00,0.00,0
2014-08-17-3,0.00,0.00,0.00,0
2014-08-17-6,13.75,0.00,247.13,0
2014-08-17-9,22.46,15.12,248.16,0
2014-08-17-12,1.20,0.00,220.95,0
2014-08-17-15,0.00,0.00,0.00,0
2014-08-17-18,0.00,0.00,0.00,0
2014-08-17-21,0.00,0.00,0.00,0
2014-08-18-0,0.00,0.00,0.00,0
2014-08-18-3,0.00,0.00,0.00,0
2014-08-18-6,4.64,0.00,38.70,0
2014-08-18-9,5.03,1.20,62.15,0
2014-08-18-12,4.20,0.00,61.81,0
2014-08-18-15,0.00,0.00,0.00,0
2014-08-18-18,0.00,0.00,0.00,0
2014-08-18-21,0.00,0.00,0.00,0
2014-08-19-0,0.00,0.00,0.00,0
2014-08-19-3,0.00,0.00,0.00,0
2014-08-19-6,12.86,0.00,180.32,0
2014-08-19-9,42.96,39.63,179.10,0
2014-08-19-12,4.52,0.00,63.18,0
2014-08-19-15,0.00,0.00,0.00,0
2014-08-19-18,0.00,0.00,0.00,0
2014-08-19-21,0.00,0.00,0.00,0
2014-08-20-0,0.00,0.00,0.00,0
2014-08-20-3,0.00,0.00,0.00,0
2014-08-20-6,10.19,0.00,88.72,0
2014-08-20-9,13.48,11.59,234.25,0
2014-08-20-12,2.24,0.00,224.18,0
2014-08-20-15,0.00,0.00,0.00,0
2014-08-20-18,0.00,0.00,0.00,0
2014-08-20-21,0.00,0.00,0.00,0
2014-08-21-0,0.00,0.00,0.00,0
2014-08-21-3,0.00,0.00,0.00,0
2014-08-21-6,14.90,4.43,82.90,0
2014-08-21-9,55.21,51.63,222.71,0
2014-08-21-12,11.64,0.00,120.56,0
2014-08-21-15,0.00,0.00,0.00,0
2014-08-21-18,0.00,0.00,0.00,0
2014-08-21-21,0.00,0.00,0.00,0
2014-08-22-0,0.00,0.00,0.00,0
2014-08-22-3,0.00,0.00,0.00,0
2014-08-22-6,7.67,0.00,207.98,0
2014-08-22-9,8.97,5.36,249.07,0
2014-08-22-12,2.69,0.00,235.00,0
2014-08-22-15,0.00,0.00,0.00,0
2014-08-22-18,0.00,0.00,0.00,0
2014-08-22-21,0.00,0.00,0.00,0
2014-08-23-0,0.00,0.00,0.00,0
2014-08-23-3,0.00,0.00,0.00,0
2014-08-23-6,12.15,5.08,106.55,0
2014-08-23-9,13.59,8.40,248.50,0
2014-08-23-12,4.04,0.00,244.73,0
2014-08-23-15,0.00,0.00,0.00,0
2014-08-23-18,0.00,0.00,0.00,0
2014-08-23-21,0.00,0.00,0.00,0
2014-08-24-0,0.00,0.00,0.00,0
2014-08-24-3,0.00,0.00,0.00,0
2014-08-24-6,12.13,4.45,211.66,0
2014-08-24-9,26.06,13.31,248.50,0
2014-08-24-12,7.87,0.00,248.73,0
2014-08-24-15,0.00,0.00,0.00,0
2014-08-24-18,0.00,0.00,0.00,0
2014-08-24-21,0.00,0.00,0.00,0
2014-08-25-0,0.00,0.00,0.00,0
2014-08-25-3,0.00,0.00,0.00,0
2014-08-25-6,4.41,0.90,33.31,0
2014-08-25-9,7.74,4.47,40.95,0
2014-08-25-12,8.58,0.00,71.79,0
2014-08-25-15,0.00,0.00,0.00,0
2014-08-25-18,0.00,0.00,0.00,0
2014-08-25-21,0.00,0.00,0.00,0
2014-08-26-0,0.00,0.00,0.00,0
2014-08-26-3,0.00,0.00,0.00,0
2014-08-26-6,9.90,5.65,95.71,0
2014-08-26-9,14.72,10.15,68.78,0
2014-08-26-12,7.39,0.00,74.39,0
2014-08-26-15,0.00,0.00,0.00,0
2014-08-26-18,0.00,0.00,0.00,0
2014-08-26-21,0.00,0.00,0.00,0
2014-08-27-0,0.00,0.00,0.00,0
2014-08-27-3,0.00,0.00,0.00,0
2014-08-27-6,13.64,11.27,90.72,0
2014-08-27-9,19.03,16.27,93.65,0
2014-08-27-12,16.22,0.00,113.23,0
2014-08-27-15,0.00,0.00,0.00,0
2014-08-27-18,0.00,0.00,0.00,0
2014-08-27-21,0.00,0.00,0.00,0
2014-08-28-0,0.00,0.00,0.00,0
2014-08-28-3,0.00,0.00,0.00,0
2014-08-28-6,50.48,27.76,248.84,0
2014-08-28-9,82.35,91.60,248.62,0
2014-08-28-12,23.69,0.00,248.84,0
2014-08-28-15,0.00,0.00,0.00,0
2014-08-28-18,0.00,0.00,0.00,0
2014-08-28-21,0.00,0.00,0.00,0
2014-08-29-0,0.00,0.00,0.00,0
2014-08-29-3,0.00,0.00,0.00,0
2014-08-29-6,45.82,32.47,231.45,0
2014-08-29-9,44.59,19.99,244.89,0
2014-08-29-12,13.73,0.00,79.28,0
2014-08-29-15,0.00,0.00,0.00,0
2014-08-29-18,0.00,0.00,0.00,0
2014-08-29-21,0.00,0.00,0.00,0
2014-08-30-0,0.00,0.00,0.00,0
2014-08-30-3,0.00,0.00,0.00,0
2014-08-30-6,21.63,16.23,216.52,0
2014-08-30-9,75.55,64.44,249.07,0
2014-08-30-12,35.89,0.00,248.96,0
2014-08-30-15,0.00,0.00,0.00,0
2014-08-30-18,0.00,0.00,0.00,0
2014-08-30-21,0.00,0.00,0.00,0
2014-08-31-0,0.00,0.00,0.00,0
2014-08-31-3,0.00,0.00,0.00,0
2014-08-31-6,33.15,24.89,240.10,0
2014-08-31-9,37.46,32.24,241.09,0
2014-08-31-12,13.44,0.00,248.39,0
2014-08-31-15,0.00,0.00,0.00,0
2014-08-31-18,0.00,0.00,0.00,0
2014-08-31-21,0.00,0.00,0.00,0
2014-09-01-0,0.00,0.00,0.00,0
2014-09-01-3,0.00,0.00,0.00,0
2014-09-01-6,30.85,26.74,206.84,0
2014-09-01-9,38.93,34.99,173.28,0
2014-09-01-12,10.78,0.00,110.88,0
2014-09-01-15,0.00,0.00,0.00,0
2014-09-01-18,0.00,0.00,0.00,0
2014-09-01-21,0.00,0.00,0.00,0
2014-09-02-0,0.00,0.00,0.00,0
2014-09-02-3,0.00,0.00,0.00,0
2014-09-02-6,2.40,0.00,35.75,0
2014-09-02-9,1.93,0.00,28.85,0
2014-09-02-12,8.94,0.00,210.39,0
2014-09-02-15,0.00,0.00,0.00,0
2014-09-02-18,0.00,0.00,0.00,0
2014-09-02-21,0.00,0.00,0.00,0
2014-09-03-0,0.00,0.00,0.00,0
2014-09-03-3,0.00,0.00,0.00,0
2014-09-03-6,47.24,33.09,239.45,0
2014-09-03-9,60.06,51.21,242.12,0
2014-09-03-12,10.68,0.00,216.84,0
2014-09-03-15,0.00,0.00,0.00,0
2014-09-03-18,0.00,0.00,0.00,0
2014-09-03-21,0.00,0.00,0.00,0
2014-09-04-0,0.00,0.00,0.00,0
2014-09-04-3,0.00,0.00,0.00,0
2014-09-04-6,40.60,27.80,244.28,0
2014-09-04-9,89.00,77.83,246.55,0
2014-09-04-12,23.09,0.00,246.91,0
2014-09-04-15,0.00,0.00,0.00,0
2014-09-04-18,0.00,0.00,0.00,0
2014-09-04-21,0.00,0.00,0.00,0
2014-09-05-0,0.00,0.00,0.00,0
2014-09-05-3,0.00,0.00,0.00,0
2014-09-05-6,33.22,26.57,247.82,0
2014-09-05-9,94.70,92.92,248.73,0
2014-09-05-12,42.70,0.00,248.62,0
2014-09-05-15,0.00,0.00,0.00,0
2014-09-05-18,0.00,0.00,0.00,0
2014-09-05-21,0.00,0.00,0.00,0
2014-09-06-0,0.00,0.00,0.00,0
2014-09-06-3,0.00,0.00,0.00,0
2014-09-06-6,29.88,22.44,200.01,1
2014-09-06-9,22.69,23.18,244.17,0
2014-09-06-12,8.97,0.00,248.50,0
2014-09-06-15,0.00,0.00,0.00,0
2014-09-06-18,0.00,0.00,0.00,0
2014-09-06-21,0.00,0.00,0.00,0
2014-09-07-0,0.00,0.00,0.00,0
2014-09-07-3,0.00,0.00,0.00,0
2014-09-07-6,14.96,17.31,51.50,0
2014-09-07-9,19.47,17.93,248.84,0
2014-09-07-12,8.07,0.00,248.50,0
2014-09-07-15,0.00,0.00,0.00,0
2014-09-07-18,0.00,0.00,0.00,0
2014-09-07-21,0.00,0.00,0.00,0
2014-09-08-0,0.00,0.00,0.00,0
2014-09-08-3,0.08,0.00,16.21,0
2014-09-08-6,23.50,20.73,217.52,0
2014-09-08-9,24.91,20.32,248.73,0
2014-09-08-12,9.19,0.00,248.16,0
2014-09-08-15,0.00,0.00,0.00,0
2014-09-08-18,0.00,0.00,0.00,0
2014-09-08-21,0.00,0.00,0.00,0
2014-09-09-0,0.00,0.00,0.00,0
2014-09-09-3,0.45,0.00,34.61,0
2014-09-09-6,21.13,19.08,187.45,0
2014-09-09-9,46.21,25.09,248.84,1
2014-09-09-12,7.66,0.00,248.96,0
2014-09-09-15,0.00,0.00,0.00,0
2014-09-09-18,0.00,0.00,0.00,0
2014-09-09-21,0.00,0.00,0.00,0
2014-09-10-0,0.00,0.00,0.00,0
2014-09-10-3,0.43,0.00,29.55,0
2014-09-10-6,14.83,19.51,29.43,1
2014-09-10-9,7.68,2.95,84.86,1
2014-09-10-12,1.04,0.00,210.39,0
2014-09-10-15,0.00,0.00,0.00,0
2014-09-10-18,0.00,0.00,0.00,0
2014-09-10-21,0.00,0.00,0.00,0
2014-09-11-0,0.00,0.00,0.00,0
2014-09-11-3,0.93,0.00,38.19,0
2014-09-11-6,51.66,25.10,249.07,0
2014-09-11-9,103.02,108.46,239.50,0
2014-09-11-12,27.04,0.00,187.49,0
2014-09-11-15,0.00,0.00,0.00,0
2014-09-11-18,0.00,0.00,0.00,0
2014-09-11-21,0.00,0.00,0.00,0
2014-09-12-0,0.00,0.00,0.00,0
2014-09-12-3,0.91,0.00,47.94,0
2014-09-12-6,50.58,41.28,232.57,0
2014-09-12-9,97.31,99.18,249.07,0
2014-09-12-12,19.94,0.00,199.96,0
2014-09-12-15,0.00,0.00,0.00,0
