segment,mean,median,max,sunlight_contamination
2017-10-26-18,0.00,0.00,0.00,0
2017-10-26-21,0.00,0.00,0.00,0
2017-10-27-0,0.45,0.00,28.30,0
2017-10-27-3,8.76,7.05,38.59,0
2017-10-27-6,6.17,6.16,23.86,0
2017-10-27-9,14.17,13.65,38.39,0
2017-10-27-12,6.82,6.07,25.25,0
2017-10-27-15,5.67,0.00,41.65,0
2017-10-27-18,0.00,0.00,0.00,0
2017-10-27-21,0.00,0.00,0.00,0
2017-10-28-0,1.21,0.00,38.64,0
2017-10-28-3,4.58,3.08,39.18,0
2017-10-28-6,22.74,13.24,160.45,0
2017-10-28-9,17.78,8.85,113.85,0
2017-10-28-12,12.98,7.36,138.72,0
2017-10-28-15,7.31,0.00,50.01,0
2017-10-28-18,0.00,0.00,0.00,0
2017-10-28-21,0.00,0.00,0.00,0
2017-10-29-0,1.48,0.00,36.29,0
2017-10-29-3,9.13,8.07,36.64,0
2017-10-29-6,8.17,8.23,25.32,0
2017-10-29-9,9.61,8.43,27.21,0
2017-10-29-12,9.91,8.44,50.80,0
2017-10-29-15,9.74,0.00,58.43,0
2017-10-29-18,0.00,0.00,0.00,0
2017-10-29-21,0.00,0.00,0.00,0
2017-10-30-0,1.86,0.00,86.04,0
2017-10-30-3,13.22,11.34,89.40,0
2017-10-30-6,11.53,11.68,27.37,0
2017-10-30-9,8.71,7.95,97.26,0
2017-10-30-12,5.03,4.78,23.74,0
2017-10-30-15,7.36,0.30,139.63,0
2017-10-30-18,0.00,0.00,0.00,0
2017-10-30-21,0.00,0.00,0.00,0
2017-10-31-0,1.59,0.00,35.12,0
2017-10-31-3,13.49,13.99,36.36,0
2017-10-31-6,17.64,17.48,216.60,0
2017-10-31-9,35.19,27.06,170.47,0
2017-10-31-12,15.92,11.41,68.39,0
2017-10-31-15,8.22,0.41,54.19,0
2017-10-31-18,0.00,0.00,0.00,0
2017-10-31-21,0.00,0.00,0.00,0
2017-11-01-0,1.27,0.00,32.77,0
2017-11-01-3,17.79,19.18,31.96,0
2017-11-01-6,1.94,0.00,28.41,0
2017-11-01-9,0.00,0.00,0.00,0
2017-11-01-12,6.75,0.00,54.45,0
2017-11-01-15,7.05,1.47,43.92,0
2017-11-01-18,0.00,0.00,0.00,0
2017-11-01-21,0.00,0.00,0.00,0
2017-11-02-0,0.60,0.00,31.12,0
2017-11-02-3,19.00,19.00,32.27,0
2017-11-02-6,25.20,24.90,214.14,1
2017-11-02-9,51.18,24.07,248.62,1
2017-11-02-12,17.47,15.93,65.03,0
2017-11-02-15,8.24,3.08,37.59,0
2017-11-02-18,0.00,0.00,0.00,0
2017-11-02-21,0.00,0.00,0.00,0
2017-11-03-0,1.72,0.00,33.81,0
2017-11-03-3,17.90,19.02,31.97,0
2017-11-03-6,0.47,0.00,29.22,0
2017-11-03-9,0.00,0.00,0.00,0
2017-11-03-12,0.00,0.00,0.00,0
2017-11-03-15,0.00,0.00,0.00,0
2017-11-03-18,0.00,0.00,0.00,0
2017-11-03-21,0.00,0.00,0.00,0
2017-11-04-0,0.88,0.00,34.62,0
2017-11-04-3,22.37,24.56,36.42,1
2017-11-04-6,13.25,11.84,41.91,1
2017-11-04-9,20.21,15.13,223.30,1
2017-11-04-12,11.29,9.64,29.87,1
2017-11-04-15,5.69,0.00,36.23,0
2017-11-04-18,0.00,0.00,0.00,0
2017-11-04-21,0.00,0.00,0.00,0
2017-11-05-0,3.27,0.00,37.94,0
2017-11-05-3,20.48,22.38,31.68,0
2017-11-05-6,8.53,6.91,24.13,1
2017-11-05-9,7.49,5.64,25.70,1
2017-11-05-12,17.52,20.00,28.63,1
2017-11-05-15,11.85,12.36,48.48,0
2017-11-05-18,0.00,0.00,0.00,0
2017-11-05-21,0.00,0.00,0.00,0
2017-11-06-0,4.13,0.00,38.59,0
2017-11-06-3,11.02,9.83,28.41,0
2017-11-06-6,17.82,20.12,32.12,1
2017-11-06-9,12.55,8.79,33.10,1
2017-11-06-12,14.87,10.51,37.20,1
2017-11-06-15,1.04,0.00,28.98,0
2017-11-06-18,0.00,0.00,0.00,0
2017-11-06-21,0.00,0.00,0.00,0
2017-11-07-0,3.83,0.00,34.89,0
2017-11-07-3,12.15,8.19,97.21,0
2017-11-07-6,19.69,0.00,249.07,0
2017-11-07-9,0.00,0.00,0.00,0
2017-11-07-12,0.00,0.00,0.00,0
2017-11-07-15,0.00,0.00,0.00,0
2017-11-07-18,0.00,0.00,0.00,0
2017-11-07-21,0.00,0.00,0.00,0
2017-11-08-0,0.69,0.00,45.25,0
2017-11-08-3,87.93,75.79,239.45,0
2017-11-08-6,90.76,82.35,238.88,0
2017-11-08-9,145.82,145.27,249.07,0
2017-11-08-12,151.01,166.49,247.31,0
2017-11-08-15,34.79,0.00,201.40,0
2017-11-08-18,0.00,0.00,0.00,0
2017-11-08-21,0.00,0.00,0.00,0
2017-11-09-0,2.95,0.00,28.79,0
2017-11-09-3,5.11,4.27,20.82,0
2017-11-09-6,40.57,32.05,216.43,0
2017-11-09-9,73.11,66.12,231.68,0
2017-11-09-12,61.37,66.47,127.72,0
2017-11-09-15,22.83,0.00,222.71,0
2017-11-09-18,0.00,0.00,0.00,0
2017-11-09-21,0.00,0.00,0.00,0
2017-11-10-0,4.73,0.00,33.64,0
2017-11-10-3,7.89,5.46,39.70,0
2017-11-10-6,51.31,42.92,197.09,0
2017-11-10-9,61.92,52.42,213.25,0
2017-11-10-12,65.47,66.73,136.37,0
2017-11-10-15,27.22,20.11,114.80,0
2017-11-10-18,0.00,0.00,0.00,0
2017-11-10-21,0.00,0.00,0.00,0
2017-11-11-0,4.84,0.00,38.01,0
2017-11-11-3,6.07,5.46,173.16,0
2017-11-11-6,11.19,9.76,66.18,0
2017-11-11-9,39.85,33.26,206.00,0
2017-11-11-12,31.60,31.63,83.14,0
2017-11-11-15,11.82,12.13,50.37,0
2017-11-11-18,0.00,0.00,0.00,0
2017-11-11-21,0.00,0.00,0.00,0
2017-11-12-0,4.70,0.00,30.63,0
2017-11-12-3,6.44,6.65,25.62,0
2017-11-12-6,4.09,4.27,23.74,0
2017-11-12-9,10.64,10.20,31.88,0
2017-11-12-12,10.38,10.07,28.22,0
2017-11-12-15,6.67,5.99,38.31,0
2017-11-12-18,0.00,0.00,0.00,0
2017-11-12-21,0.00,0.00,0.00,0
2017-11-13-0,3.60,0.00,29.93,0
2017-11-13-3,2.08,2.20,4.58,0
2017-11-13-6,5.18,2.97,40.21,0
2017-11-13-9,16.91,14.36,76.66,0
2017-11-13-12,24.55,26.58,58.02,0
2017-11-13-15,22.37,29.17,53.67,0
2017-11-13-18,0.00,0.00,0.00,0
2017-11-13-21,0.00,0.00,0.00,0
2017-11-14-0,4.57,0.00,35.84,0
2017-11-14-3,8.65,8.05,53.53,0
2017-11-14-6,36.26,29.64,197.34,0
2017-11-14-9,26.59,27.39,84.42,0
2017-11-14-12,19.76,13.89,89.61,0
2017-11-14-15,34.59,19.99,125.99,0
2017-11-14-18,0.00,0.00,0.00,0
2017-11-14-21,0.00,0.00,0.00,0
2017-11-15-0,4.78,0.00,37.64,0
2017-11-15-3,16.12,12.18,191.38,0
2017-11-15-6,51.78,38.31,228.99,0
2017-11-15-9,81.07,64.96,248.73,0
2017-11-15-12,43.90,37.39,239.45,0
2017-11-15-15,0.00,0.00,0.00,0
2017-11-15-18,0.00,0.00,0.00,0
2017-11-15-21,0.00,0.00,0.00,0
2017-11-16-0,1.81,0.00,31.15,0
2017-11-16-3,12.65,11.73,39.80,0
2017-11-16-6,38.99,33.84,143.82,0
2017-11-16-9,52.06,40.74,210.91,0
2017-11-16-12,13.57,12.28,36.92,0
2017-11-16-15,7.63,5.17,37.70,0
2017-11-16-18,0.00,0.00,0.00,0
2017-11-16-21,0.00,0.00,0.00,0
2017-11-17-0,4.21,0.00,33.15,0
2017-11-17-3,2.81,2.68,9.94,0
2017-11-17-6,11.86,10.92,51.90,0
2017-11-17-9,29.18,27.82,104.27,0
2017-11-17-12,9.99,8.65,34.02,0
2017-11-17-15,8.46,6.07,48.24,0
2017-11-17-18,0.00,0.00,0.00,0
2017-11-17-21,0.00,0.00,0.00,0
2017-11-18-0,4.46,0.00,199.31,0
2017-11-18-3,8.25,5.29,113.92,0
2017-11-18-6,29.34,17.88,239.45,0
2017-11-18-9,32.16,22.68,197.55,0
2017-11-18-12,28.02,18.63,146.51,0
2017-11-18-15,11.55,7.06,90.06,0
2017-11-18-18,0.00,0.00,0.00,0
2017-11-18-21,0.00,0.00,0.00,0
2017-11-19-0,5.49,0.00,236.88,0
2017-11-19-3,7.41,5.59,138.91,0
2017-11-19-6,14.92,8.77,196.56,0
2017-11-19-9,15.73,12.88,114.92,0
2017-11-19-12,11.38,9.45,50.85,0
2017-11-19-15,9.87,7.97,40.77,0
2017-11-19-18,0.00,0.00,0.00,0
2017-11-19-21,0.00,0.00,0.00,0
2017-11-20-0,5.49,0.00,32.84,0
2017-11-20-3,6.30,5.77,26.42,0
2017-11-20-6,6.66,5.60,28.55,0
2017-11-20-9,12.34,7.07,210.06,0
2017-11-20-12,10.70,6.96,56.86,0
2017-11-20-15,14.04,6.83,148.08,0
2017-11-20-18,0.00,0.00,0.00,0
2017-11-20-21,0.00,0.00,0.00,0
2017-11-21-0,8.16,0.00,211.19,0
2017-11-21-3,35.61,26.81,247.90,0
2017-11-21-6,99.26,83.77,249.07,0
2017-11-21-9,56.92,46.95,249.07,0
2017-11-21-12,42.50,40.36,206.75,0
2017-11-21-15,38.88,42.17,205.21,0
2017-11-21-18,0.00,0.00,0.00,0
2017-11-21-21,0.00,0.00,0.00,0
2017-11-22-0,4.76,0.00,33.08,0
2017-11-22-3,2.06,2.20,5.57,0
2017-11-22-6,15.44,7.84,164.75,0
2017-11-22-9,20.08,14.90,94.93,0
2017-11-22-12,26.42,25.26,72.87,0
2017-11-22-15,23.27,24.46,63.71,0
2017-11-22-18,0.00,0.00,0.00,0
2017-11-22-21,0.00,0.00,0.00,0
2017-11-23-0,5.99,0.00,46.65,0
2017-11-23-3,2.19,2.21,7.79,0
2017-11-23-6,12.72,4.21,97.37,0
2017-11-23-9,35.46,31.54,116.30,0
2017-11-23-12,23.33,23.22,70.68,0
2017-11-23-15,9.83,6.57,50.66,0
2017-11-23-18,0.00,0.00,0.00,0
2017-11-23-21,0.00,0.00,0.00,0
2017-11-24-0,6.32,0.00,44.88,0
2017-11-24-3,11.20,7.80,183.74,0
2017-11-24-6,27.65,23.34,236.46,0
2017-11-24-9,23.92,23.02,59.52,0
2017-11-24-12,6.10,5.58,18.00,0
2017-11-24-15,8.00,4.70,36.98,0
2017-11-24-18,0.00,0.00,0.00,0
2017-11-24-21,0.00,0.00,0.00,0
2017-11-25-0,7.83,0.00,126.82,0
2017-11-25-3,9.47,7.47,248.27,0
2017-11-25-6,18.17,17.09,76.11,0
2017-11-25-9,24.73,20.87,161.53,0
2017-11-25-12,7.73,6.88,24.43,0
2017-11-25-15,9.12,6.88,31.38,0
2017-11-25-18,0.00,0.00,0.00,0
2017-11-25-21,0.00,0.00,0.00,0
2017-11-26-0,5.43,0.00,219.41,0
2017-11-26-3,6.56,5.29,247.48,0
2017-11-26-6,5.96,4.46,33.89,0
2017-11-26-9,7.31,4.39,99.04,0
2017-11-26-12,11.97,7.66,82.42,0
2017-11-26-15,16.08,8.91,113.37,0
2017-11-26-18,0.00,0.00,0.00,0
2017-11-26-21,0.00,0.00,0.00,0
2017-11-27-0,5.60,0.00,220.95,0
2017-11-27-3,8.32,6.30,82.11,0
2017-11-27-6,10.68,7.89,247.36,0
2017-11-27-9,7.31,4.88,87.53,0
2017-11-27-12,8.69,5.59,89.96,0
2017-11-27-15,10.82,6.19,84.57,0
2017-11-27-18,0.00,0.00,0.00,0
2017-11-27-21,0.00,0.00,0.00,0
2017-11-28-0,8.09,0.00,107.18,0
2017-11-28-3,15.19,13.49,72.82,0
2017-11-28-6,22.29,18.89,248.50,0
2017-11-28-9,81.75,79.78,249.07,0
2017-11-28-12,43.44,30.70,203.97,0
2017-11-28-15,12.07,7.17,83.10,0
2017-11-28-18,0.00,0.00,0.00,0
2017-11-28-21,0.00,0.00,0.00,0
2017-11-29-0,7.75,0.00,34.37,0
2017-11-29-3,17.21,17.69,31.11,0
2017-11-29-6,36.19,24.74,248.96,0
2017-11-29-9,15.00,11.51,145.26,0
2017-11-29-12,7.65,5.76,43.98,0
2017-11-29-15,11.55,6.25,91.15,0
2017-11-29-18,0.00,0.00,0.00,0
2017-11-29-21,0.00,0.00,0.00,0
2017-11-30-0,7.20,0.00,59.40,0
2017-11-30-3,23.88,25.51,72.17,0
2017-11-30-6,21.87,20.18,235.64,0
2017-11-30-9,36.38,29.85,206.41,0
2017-11-30-12,48.18,38.20,221.05,0
2017-11-30-15,21.25,19.14,155.05,0
2017-11-30-18,0.00,0.00,0.00,0
2017-11-30-21,0.00,0.00,0.00,0
2017-12-01-0,0.00,0.00,0.00,0
2017-12-01-3,0.00,0.00,0.00,0
2017-12-01-6,0.34,0.00,32.66,0
2017-12-01-9,12.18,8.62,32.38,1
2017-12-01-12,35.80,27.82,116.54,0
2017-12-01-15,19.62,14.71,90.40,0
2017-12-01-18,0.00,0.00,0.00,0
2017-12-01-21,0.00,0.00,0.00,0
2017-12-02-0,19.03,0.00,224.48,0
2017-12-02-3,14.17,14.27,30.83,1
2017-12-02-6,23.39,24.04,136.39,1
2017-12-02-9,40.54,27.40,224.02,1
2017-12-02-12,18.58,21.12,38.49,1
2017-12-02-15,31.62,31.82,112.33,0
2017-12-02-18,0.00,0.00,0.00,0
2017-12-02-21,0.00,0.00,0.00,0
2017-12-03-0,9.71,0.00,50.86,0
2017-12-03-3,15.95,17.69,33.60,1
2017-12-03-6,13.53,11.51,54.80,1
2017-12-03-9,53.78,18.80,224.48,1
2017-12-03-12,11.19,9.75,36.91,1
2017-12-03-15,10.48,6.60,32.53,1
2017-12-03-18,0.00,0.00,0.00,0
2017-12-03-21,0.00,0.00,0.00,0
2017-12-04-0,8.73,1.60,37.24,0
2017-12-04-3,14.75,16.84,28.16,1
2017-12-04-6,21.06,12.45,245.54,1
2017-12-04-9,21.82,13.12,238.23,1
2017-12-04-12,171.74,209.61,248.96,1
2017-12-04-15,6.59,4.57,33.75,1
2017-12-04-18,0.00,0.00,0.00,0
2017-12-04-21,0.00,0.00,0.00,0
2017-12-05-0,10.71,0.00,48.56,0
2017-12-05-3,22.16,26.11,41.43,1
2017-12-05-6,118.49,138.19,247.88,1
2017-12-05-9,153.06,196.46,249.07,1
2017-12-05-12,112.55,98.44,248.96,1
2017-12-05-15,93.92,90.42,239.45,0
2017-12-05-18,0.00,0.00,0.00,0
2017-12-05-21,0.00,0.00,0.00,0
2017-12-06-0,7.01,0.30,36.97,0
2017-12-06-3,12.14,10.57,57.75,0
2017-12-06-6,28.53,15.17,203.80,1
2017-12-06-9,8.84,7.19,32.68,1
2017-12-06-12,7.88,6.14,28.93,1
2017-12-06-15,18.32,22.10,36.70,1
2017-12-06-18,0.25,0.00,33.34,0
2017-12-06-21,0.00,0.00,0.00,0
2017-12-07-0,7.62,1.65,50.44,0
2017-12-07-3,6.39,5.81,70.07,0
2017-12-07-6,21.33,18.97,227.06,0
2017-12-07-9,15.28,13.44,39.45,0
2017-12-07-12,65.69,53.60,246.34,0
2017-12-07-15,26.57,12.18,248.16,1
2017-12-07-18,0.00,0.00,0.00,0
2017-12-07-21,0.00,0.00,0.00,0
2017-12-08-0,7.16,2.72,50.41,0
2017-12-08-3,3.22,3.39,22.81,0
2017-12-08-6,12.02,12.46,27.23,0
2017-12-08-9,26.62,23.73,109.76,0
2017-12-08-12,32.32,30.85,90.82,0
2017-12-08-15,19.84,20.14,248.50,0
2017-12-08-18,0.23,0.00,30.44,0
2017-12-08-21,0.00,0.00,0.00,0
2017-12-09-0,6.12,0.30,40.90,0
2017-12-09-3,4.80,4.46,24.56,0
2017-12-09-6,7.27,6.16,124.95,0
2017-12-09-9,10.95,8.59,85.37,0
2017-12-09-12,24.31,20.27,95.77,0
2017-12-09-15,22.89,21.37,248.16,0
2017-12-09-18,0.20,0.00,34.65,0
2017-12-09-21,0.00,0.00,0.00,0
2017-12-10-0,8.32,3.95,220.37,0
2017-12-10-3,6.35,5.77,25.51,0
2017-12-10-6,7.40,6.19,54.97,0
2017-12-10-9,7.50,6.47,36.68,0
2017-12-10-12,20.23,20.16,55.75,0
2017-12-10-15,16.45,13.43,77.26,0
2017-12-10-18,0.39,0.00,36.73,0
2017-12-10-21,0.00,0.00,0.00,0
2017-12-11-0,9.16,4.99,138.75,0
2017-12-11-3,8.58,8.26,31.02,0
2017-12-11-6,16.89,14.59,51.38,0
2017-12-11-9,29.55,22.77,218.37,0
2017-12-11-12,94.73,89.52,222.00,0
2017-12-11-15,21.50,23.02,54.66,0
2017-12-11-18,0.00,0.00,0.00,0
2017-12-11-21,0.00,0.00,0.00,0
2017-12-12-0,0.00,0.00,0.00,0
2017-12-12-3,13.80,7.46,208.16,0
2017-12-12-6,63.20,45.72,241.31,0
2017-12-12-9,66.14,52.76,237.66,0
2017-12-12-12,27.44,18.30,146.35,0
2017-12-12-15,12.05,9.97,45.05,0
2017-12-12-18,1.72,0.00,44.70,0
2017-12-12-21,0.00,0.00,0.00,0
2017-12-13-0,9.46,5.35,223.95,0
2017-12-13-3,7.78,5.98,37.83,0
2017-12-13-6,15.19,11.92,182.82,0
2017-12-13-9,26.09,18.18,108.20,0
2017-12-13-12,33.23,31.49,82.44,0
2017-12-13-15,17.57,16.55,50.73,0
2017-12-13-18,0.00,0.00,0.00,0
2017-12-13-21,0.00,0.00,0.00,0
2017-12-14-0,0.00,0.00,0.00,0
2017-12-14-3,0.00,0.00,0.00,0
2017-12-14-6,0.00,0.00,0.00,0
2017-12-14-9,0.00,0.00,0.00,0
2017-12-14-12,7.63,4.45,60.91,0
2017-12-14-15,10.94,6.16,124.37,0
2017-12-14-18,4.05,0.00,119.76,0
2017-12-14-21,0.00,0.00,0.00,0
2017-12-15-0,6.52,2.20,44.52,0
2017-12-15-3,4.33,4.40,23.67,0
2017-12-15-6,4.30,4.40,24.20,0
2017-12-15-9,7.93,7.35,26.76,0
2017-12-15-12,13.19,10.25,48.16,0
2017-12-15-15,10.77,8.22,44.35,0
2017-12-15-18,23.55,0.00,178.75,0
2017-12-15-21,0.00,0.00,0.00,0
2017-12-16-0,9.17,5.09,98.98,0
2017-12-16-3,4.46,4.29,24.69,0
2017-12-16-6,3.48,3.51,24.90,0
2017-12-16-9,11.25,9.06,88.11,0
2017-12-16-12,14.75,9.83,95.34,0
2017-12-16-15,10.45,6.77,90.63,0
2017-12-16-18,16.73,0.00,178.75,0
2017-12-16-21,0.00,0.00,0.00,0
2017-12-17-0,10.09,2.31,81.29,0
2017-12-17-3,6.44,4.57,42.90,0
2017-12-17-6,55.32,52.44,232.14,0
2017-12-17-9,85.04,56.30,232.87,0
2017-12-17-12,58.89,59.94,182.21,0
2017-12-17-15,48.05,40.97,140.32,0
2017-12-17-18,7.15,0.00,98.90,0
2017-12-17-21,0.00,0.00,0.00,0
2017-12-18-0,10.55,6.86,45.16,0
2017-12-18-3,11.99,9.95,54.50,0
2017-12-18-6,48.19,31.97,226.75,0
2017-12-18-9,30.45,30.45,72.14,0
2017-12-18-12,22.32,19.74,89.55,0
2017-12-18-15,8.98,5.57,67.03,0
2017-12-18-18,3.96,0.00,65.91,0
2017-12-18-21,0.00,0.00,0.00,0
2017-12-19-0,7.64,2.68,50.07,0
2017-12-19-3,4.30,4.68,23.45,0
2017-12-19-6,6.17,6.17,25.51,0
2017-12-19-9,7.98,7.84,25.51,0
2017-12-19-12,8.17,8.26,28.82,0
2017-12-19-15,8.53,7.57,49.88,0
2017-12-19-18,3.80,0.00,49.12,0
2017-12-19-21,0.00,0.00,0.00,0
2017-12-20-0,5.17,1.48,39.08,0
2017-12-20-3,2.88,3.08,7.46,0
2017-12-20-6,12.49,9.06,57.51,0
2017-12-20-9,50.84,46.55,196.17,0
2017-12-20-12,10.97,8.14,49.79,0
2017-12-20-15,7.99,5.98,37.92,0
2017-12-20-18,2.22,0.00,38.62,0
2017-12-20-21,0.00,0.00,0.00,0
2017-12-21-0,7.89,3.14,54.84,0
2017-12-21-3,5.13,4.86,46.83,0
2017-12-21-6,10.44,9.56,67.99,0
2017-12-21-9,26.96,15.88,133.62,0
2017-12-21-12,21.10,16.98,103.85,0
2017-12-21-15,12.73,7.96,131.70,0
2017-12-21-18,21.94,0.00,178.75,0
2017-12-21-21,0.00,0.00,0.00,0
2017-12-22-0,8.90,0.00,224.48,0
2017-12-22-3,0.00,0.00,0.00,0
2017-12-22-6,4.04,4.58,26.79,0
2017-12-22-9,7.49,5.46,41.39,0
2017-12-22-12,10.06,6.89,62.42,0
2017-12-22-15,9.34,5.76,55.92,0
2017-12-22-18,2.28,0.00,55.92,0
2017-12-22-21,0.00,0.00,0.00,0
2017-12-23-0,8.36,2.84,101.19,0
2017-12-23-3,9.99,9.62,28.46,0
2017-12-23-6,22.12,14.87,94.17,0
2017-12-23-9,57.49,41.56,248.62,0
2017-12-23-12,31.44,17.84,215.72,0
2017-12-23-15,10.80,7.23,67.64,0
2017-12-23-18,2.33,0.00,61.69,0
2017-12-23-21,0.00,0.00,0.00,0
2017-12-24-0,8.45,0.00,247.56,0
2017-12-24-3,7.40,5.76,241.09,0
2017-12-24-6,16.29,8.99,141.45,0
2017-12-24-9,55.76,27.80,249.07,0
2017-12-24-12,82.43,80.86,246.34,0
2017-12-24-15,45.95,33.30,241.21,0
2017-12-24-18,2.89,0.00,97.17,0
2017-12-24-21,0.00,0.00,0.00,0
2017-12-25-0,11.20,5.12,223.89,0
2017-12-25-3,10.34,8.59,245.65,0
2017-12-25-6,16.41,9.25,233.27,0
2017-12-25-9,32.09,21.46,180.49,0
2017-12-25-12,14.98,8.40,109.22,0
2017-12-25-15,31.22,20.41,237.93,0
2017-12-25-18,5.32,0.00,236.34,0
2017-12-25-21,0.00,0.00,0.00,0
2017-12-26-0,10.17,0.00,39.70,0
2017-12-26-3,15.03,14.18,247.48,0
2017-12-26-6,11.98,11.83,33.05,0
2017-12-26-9,26.94,23.71,127.11,0
2017-12-26-12,1.54,0.00,42.01,0
2017-12-26-15,0.00,0.00,0.00,0
2017-12-26-18,0.00,0.00,0.00,0
2017-12-26-21,0.00,0.00,0.00,0
2017-12-28-0,5.49,0.00,33.41,0
2017-12-28-3,18.23,20.77,28.65,0
2017-12-28-6,19.78,22.67,213.28,0
2017-12-28-9,24.41,25.61,55.05,0
2017-12-28-12,12.30,10.36,44.69,0
2017-12-28-15,13.97,11.92,49.97,0
2017-12-28-18,2.57,0.00,40.93,0
2017-12-28-21,0.00,0.00,0.00,0
2017-12-29-0,7.53,0.00,219.78,0
2017-12-29-3,12.01,10.66,33.56,0
2017-12-29-6,18.31,15.84,248.39,0
2017-12-29-9,15.86,12.85,196.14,0
2017-12-29-12,11.20,8.01,94.27,0
2017-12-29-15,15.33,9.74,103.53,0
2017-12-29-18,2.75,0.00,99.25,0
2017-12-29-21,0.00,0.00,0.00,0
2017-12-30-0,9.55,0.00,247.02,0
2017-12-30-3,14.33,13.65,30.65,0
2017-12-30-6,21.30,19.64,249.07,0
2017-12-30-9,19.61,18.77,217.92,0
2017-12-30-12,19.25,15.30,183.54,0
2017-12-30-15,18.18,11.82,125.38,0
2017-12-30-18,2.41,0.00,63.45,0
2017-12-30-21,0.00,0.00,0.00,0
2017-12-31-0,11.78,0.00,223.66,0
2017-12-31-3,18.88,22.02,32.82,1
2017-12-31-6,12.93,10.99,41.67,1
2017-12-31-9,20.84,12.57,238.16,1
2017-12-31-12,21.84,23.36,78.67,1
2017-12-31-15,18.22,18.33,42.84,0
2017-12-31-18,3.15,0.00,42.84,0
2017-12-31-21,0.00,0.00,0.00,0
