segment,mean,median,max,sunlight_contamination
2015-03-17-21,0.00,0.00,0.00,0
2015-03-18-0,0.00,0.00,0.00,0
2015-03-18-3,3.94,0.00,238.33,0
2015-03-18-6,65.47,28.02,248.96,0
2015-03-18-9,81.72,70.50,249.07,0
2015-03-18-12,55.49,45.43,234.25,0
2015-03-18-15,0.00,0.00,0.00,0
2015-03-18-18,0.00,0.00,0.00,0
2015-03-18-21,0.00,0.00,0.00,0
2015-03-19-0,0.00,0.00,0.00,0
2015-03-19-3,7.94,0.00,222.41,0
2015-03-19-6,80.52,67.63,249.07,0
2015-03-19-9,103.04,94.32,249.07,0
2015-03-19-12,100.23,97.77,249.07,0
2015-03-19-15,0.00,0.00,0.00,0
2015-03-19-18,0.00,0.00,0.00,0
2015-03-19-21,0.00,0.00,0.00,0
2015-03-20-0,0.00,0.00,0.00,0
2015-03-20-3,5.85,0.00,148.94,0
2015-03-20-6,46.84,27.56,249.07,0
2015-03-20-9,76.56,76.37,248.39,0
2015-03-20-12,29.63,27.14,162.99,0
2015-03-20-15,0.00,0.00,0.00,0
2015-03-20-18,0.00,0.00,0.00,0
2015-03-20-21,0.00,0.00,0.00,0
2015-03-21-0,0.00,0.00,0.00,0
2015-03-21-3,6.08,0.00,124.01,0
2015-03-21-6,79.65,62.34,243.83,0
2015-03-21-9,74.12,69.14,210.04,0
2015-03-21-12,34.58,31.77,141.27,0
2015-03-21-15,0.00,0.00,0.00,0
2015-03-21-18,0.00,0.00,0.00,0
2015-03-21-21,0.00,0.00,0.00,0
2015-03-22-0,0.00,0.00,0.00,0
2015-03-22-3,5.75,0.00,202.42,0
2015-03-22-6,114.79,112.82,248.50,0
2015-03-22-9,31.95,18.26,231.59,0
2015-03-22-12,83.74,86.20,239.69,0
2015-03-22-15,0.00,0.00,0.00,0
2015-03-22-18,0.00,0.00,0.00,0
2015-03-22-21,0.00,0.00,0.00,0
2015-03-23-0,0.00,0.00,0.00,0
2015-03-23-3,5.36,0.00,70.32,0
2015-03-23-6,27.43,14.51,249.07,0
2015-03-23-9,50.97,41.57,241.13,0
2015-03-23-12,49.23,33.82,224.23,0
2015-03-23-15,0.00,0.00,0.00,0
2015-03-23-18,0.00,0.00,0.00,0
2015-03-23-21,0.00,0.00,0.00,0
2015-03-24-0,0.00,0.00,0.00,0
2015-03-24-3,3.82,0.00,64.27,0
2015-03-24-6,8.57,5.35,182.14,0
2015-03-24-9,31.41,15.83,249.07,0
2015-03-24-12,82.29,83.40,246.82,0
2015-03-24-15,0.00,0.00,0.00,0
2015-03-24-18,0.00,0.00,0.00,0
2015-03-24-21,0.00,0.00,0.00,0
2015-03-25-0,0.00,0.00,0.00,0
2015-03-25-3,3.35,0.00,110.78,0
2015-03-25-6,14.69,10.38,191.57,0
2015-03-25-9,72.79,57.04,245.99,0
2015-03-25-12,17.30,11.94,102.74,0
2015-03-25-15,0.00,0.00,0.00,0
2015-03-25-18,0.00,0.00,0.00,0
2015-03-25-21,0.00,0.00,0.00,0
2015-03-26-0,0.00,0.00,0.00,0
2015-03-26-3,2.98,0.00,90.42,0
2015-03-26-6,11.87,7.14,184.73,0
2015-03-26-9,9.01,3.59,186.26,0
2015-03-26-12,10.49,3.86,201.26,0
2015-03-26-15,0.00,0.00,0.00,0
2015-03-26-18,0.00,0.00,0.00,0
2015-03-26-21,0.00,0.00,0.00,0
2015-03-27-0,0.00,0.00,0.00,0
2015-03-27-3,1.74,0.00,100.16,0
2015-03-27-6,28.12,24.51,191.73,0
2015-03-27-9,43.24,40.92,217.42,0
2015-03-27-12,26.91,23.13,189.24,0
2015-03-27-15,0.00,0.00,0.00,0
2015-03-27-18,0.00,0.00,0.00,0
2015-03-27-21,0.00,0.00,0.00,0
2015-03-28-0,0.00,0.00,0.00,0
2015-03-28-3,0.66,0.00,233.64,0
2015-03-28-6,76.98,78.88,248.62,0
2015-03-28-9,50.55,26.27,239.45,0
2015-03-28-12,10.82,10.11,49.88,0
2015-03-28-15,0.00,0.00,0.00,0
2015-03-28-18,0.00,0.00,0.00,0
2015-03-28-21,0.00,0.00,0.00,0
2015-03-29-0,0.00,0.00,0.00,0
2015-03-29-3,0.33,0.00,28.86,0
2015-03-29-6,63.32,65.13,248.73,1
2015-03-29-9,67.04,46.60,248.27,0
2015-03-29-12,32.23,9.79,239.27,0
2015-03-29-15,0.00,0.00,0.00,0
2015-03-29-18,0.00,0.00,0.00,0
2015-03-29-21,0.00,0.00,0.00,0
2015-03-30-0,0.00,0.00,0.00,0
2015-03-30-3,1.49,0.00,49.51,0
2015-03-30-6,21.58,19.46,248.84,0
2015-03-30-9,43.01,24.39,248.50,0
2015-03-30-12,10.15,6.25,248.73,0
2015-03-30-15,0.00,0.00,0.00,0
2015-03-30-18,0.00,0.00,0.00,0
2015-03-30-21,0.00,0.00,0.00,0
2015-03-31-0,0.00,0.00,0.00,0
2015-03-31-3,0.33,0.00,26.76,0
2015-03-31-6,29.67,21.79,249.07,1
2015-03-31-9,55.89,31.83,245.99,0
2015-03-31-12,27.70,0.00,248.96,0
2015-03-31-15,0.00,0.00,0.00,0
2015-03-31-18,0.00,0.00,0.00,0
2015-03-31-21,0.00,0.00,0.00,0
2015-04-01-0,0.00,0.00,0.00,0
2015-04-01-3,0.10,0.00,11.32,0
2015-04-01-6,9.18,5.95,34.72,1
2015-04-01-9,12.50,11.32,223.30,1
2015-04-01-12,10.50,0.00,136.99,0
2015-04-01-15,0.00,0.00,0.00,0
2015-04-01-18,0.00,0.00,0.00,0
2015-04-01-21,0.00,0.00,0.00,0
2015-04-02-0,0.00,0.00,0.00,0
2015-04-02-3,0.00,0.00,0.00,0
2015-04-02-6,47.23,20.85,242.23,1
2015-04-02-9,101.58,104.34,248.96,1
2015-04-02-12,19.92,0.00,214.24,0
2015-04-02-15,0.00,0.00,0.00,0
2015-04-02-18,0.00,0.00,0.00,0
2015-04-02-21,0.00,0.00,0.00,0
2015-04-03-0,0.00,0.00,0.00,0
2015-04-03-3,0.00,0.00,0.00,0
2015-04-03-6,33.23,9.54,240.75,1
2015-04-03-9,100.69,114.09,249.07,1
2015-04-03-12,17.63,0.00,205.59,0
2015-04-03-15,0.00,0.00,0.00,0
2015-04-03-18,0.00,0.00,0.00,0
2015-04-03-21,0.00,0.00,0.00,0
2015-04-04-0,0.00,0.00,0.00,0
2015-04-04-3,0.00,0.00,0.00,0
2015-04-04-6,13.61,13.76,43.91,1
2015-04-04-9,74.93,69.08,247.18,0
2015-04-04-12,26.43,0.00,234.13,0
2015-04-04-15,0.00,0.00,0.00,0
2015-04-04-18,0.00,0.00,0.00,0
2015-04-04-21,0.00,0.00,0.00,0
2015-04-05-0,0.00,0.00,0.00,0
2015-04-05-3,0.00,0.00,0.00,0
2015-04-05-6,19.28,19.81,194.09,0
2015-04-05-9,15.59,17.88,72.94,1
2015-04-05-12,9.01,0.00,62.82,0
2015-04-05-15,0.00,0.00,0.00,0
2015-04-05-18,0.00,0.00,0.00,0
2015-04-05-21,0.00,0.00,0.00,0
2015-04-06-0,0.00,0.00,0.00,0
2015-04-06-3,0.00,0.00,0.00,0
2015-04-06-6,13.04,9.88,91.60,0
2015-04-06-9,20.30,18.53,194.64,0
2015-04-06-12,2.88,0.00,90.55,0
2015-04-06-15,0.00,0.00,0.00,0
2015-04-06-18,0.00,0.00,0.00,0
2015-04-06-21,0.00,0.00,0.00,0
2015-04-07-0,0.00,0.00,0.00,0
2015-04-07-3,0.00,0.00,0.00,0
2015-04-07-6,8.25,3.29,46.27,0
2015-04-07-9,8.66,8.65,35.14,0
2015-04-07-12,9.86,2.71,48.48,0
2015-04-07-15,0.00,0.00,0.00,0
2015-04-07-18,0.00,0.00,0.00,0
2015-04-07-21,0.00,0.00,0.00,0
2015-04-08-0,0.00,0.00,0.00,0
2015-04-08-3,0.00,0.00,0.00,0
2015-04-08-6,8.23,2.99,60.28,0
2015-04-08-9,3.58,2.09,57.65,0
2015-04-08-12,11.09,0.00,224.06,0
2015-04-08-15,0.00,0.00,0.00,0
2015-04-08-18,0.00,0.00,0.00,0
2015-04-08-21,0.00,0.00,0.00,0
2015-04-09-0,0.00,0.00,0.00,0
2015-04-09-3,0.00,0.00,0.00,0
2015-04-09-6,25.16,21.57,210.02,0
2015-04-09-9,30.09,21.60,226.55,0
2015-04-09-12,38.46,0.00,248.73,0
2015-04-09-15,0.00,0.00,0.00,0
2015-04-09-18,0.00,0.00,0.00,0
2015-04-09-21,0.00,0.00,0.00,0
2015-04-10-0,0.00,0.00,0.00,0
2015-04-10-3,0.00,0.00,0.00,0
2015-04-10-6,96.13,7.97,249.07,0
2015-04-10-9,23.38,20.22,203.87,0
2015-04-10-12,2.39,0.00,60.06,0
2015-04-10-15,0.00,0.00,0.00,0
2015-04-10-18,0.00,0.00,0.00,0
2015-04-10-21,0.00,0.00,0.00,0
2015-04-11-0,0.00,0.00,0.00,0
2015-04-11-3,0.00,0.00,0.00,0
2015-04-11-6,44.04,16.60,242.19,0
2015-04-11-9,42.39,29.67,201.77,0
2015-04-11-12,16.94,0.00,90.29,0
2015-04-11-15,0.00,0.00,0.00,0
2015-04-11-18,0.00,0.00,0.00,0
2015-04-11-21,0.00,0.00,0.00,0
2015-04-12-0,0.00,0.00,0.00,0
2015-04-12-3,0.00,0.00,0.00,0
2015-04-12-6,9.11,4.77,46.88,0
2015-04-12-9,3.98,3.88,13.64,0
2015-04-12-12,7.44,0.00,47.53,0
2015-04-12-15,0.00,0.00,0.00,0
2015-04-12-18,0.00,0.00,0.00,0
2015-04-12-21,0.00,0.00,0.00,0
2015-04-13-0,0.00,0.00,0.00,0
2015-04-13-3,0.00,0.00,0.00,0
2015-04-13-6,14.43,14.84,121.53,0
2015-04-13-9,32.28,25.19,248.62,0
2015-04-13-12,7.67,0.00,146.58,0
2015-04-13-15,0.00,0.00,0.00,0
2015-04-13-18,0.00,0.00,0.00,0
2015-04-13-21,0.00,0.00,0.00,0
2015-04-14-0,0.00,0.00,0.00,0
2015-04-14-3,0.00,0.00,0.00,0
2015-04-14-6,14.13,9.30,155.32,0
2015-04-14-9,16.76,10.39,216.40,0
2015-04-14-12,4.54,0.00,247.13,0
2015-04-14-15,0.00,0.00,0.00,0
2015-04-14-18,0.00,0.00,0.00,0
2015-04-14-21,0.00,0.00,0.00,0
2015-04-15-0,0.00,0.00,0.00,0
2015-04-15-3,0.00,0.00,0.00,0
2015-04-15-6,9.05,0.00,50.21,0
2015-04-15-9,84.92,38.47,248.96,0
2015-04-15-12,3.39,0.00,180.01,0
2015-04-15-15,0.00,0.00,0.00,0
2015-04-15-18,0.00,0.00,0.00,0
2015-04-15-21,0.00,0.00,0.00,0
2015-04-16-0,0.00,0.00,0.00,0
2015-04-16-3,0.00,0.00,0.00,0
2015-04-16-6,39.33,0.00,249.07,0
2015-04-16-9,83.98,78.13,248.96,0
2015-04-16-12,10.61,0.00,145.49,0
2015-04-16-15,0.00,0.00,0.00,0
2015-04-16-18,0.00,0.00,0.00,0
2015-04-16-21,0.00,0.00,0.00,0
2015-04-17-0,0.00,0.00,0.00,0
2015-04-17-3,0.00,0.00,0.00,0
2015-04-17-6,22.48,11.53,199.46,0
2015-04-17-9,51.09,47.27,209.25,0
2015-04-17-12,26.20,0.00,140.64,0
2015-04-17-15,0.00,0.00,0.00,0
2015-04-17-18,0.00,0.00,0.00,0
2015-04-17-21,0.00,0.00,0.00,0
2015-04-18-0,0.00,0.00,0.00,0
2015-04-18-3,0.00,0.00,0.00,0
2015-04-18-6,0.00,0.00,0.00,0
2015-04-18-9,0.00,0.00,0.00,0
2015-04-18-12,0.00,0.00,0.00,0
2015-04-18-15,0.00,0.00,0.00,0
2015-04-18-18,0.00,0.00,0.00,0
2015-04-18-21,0.00,0.00,0.00,0
2015-04-20-0,0.00,0.00,0.00,0
2015-04-20-3,0.00,0.00,0.00,0
2015-04-20-6,14.67,5.04,135.52,0
2015-04-20-9,34.24,17.37,247.13,0
2015-04-20-12,2.33,0.00,227.10,0
2015-04-20-15,0.00,0.00,0.00,0
2015-04-20-18,0.00,0.00,0.00,0
2015-04-20-21,0.00,0.00,0.00,0
2015-04-21-0,0.00,0.00,0.00,0
2015-04-21-3,0.00,0.00,0.00,0
2015-04-21-6,28.89,10.90,245.30,0
2015-04-21-9,69.17,61.04,234.93,0
2015-04-21-12,1.15,0.00,42.38,0
2015-04-21-15,0.00,0.00,0.00,0
2015-04-21-18,0.00,0.00,0.00,0
2015-04-21-21,0.00,0.00,0.00,0
2015-04-22-0,0.00,0.00,0.00,0
2015-04-22-3,0.00,0.00,0.00,0
2015-04-22-6,30.44,0.00,249.07,0
2015-04-22-9,56.43,49.43,247.65,0
2015-04-22-12,3.57,0.00,220.37,0
2015-04-22-15,0.00,0.00,0.00,0
2015-04-22-18,0.00,0.00,0.00,0
2015-04-22-21,0.00,0.00,0.00,0
2015-04-23-0,0.00,0.00,0.00,0
2015-04-23-3,0.00,0.00,0.00,0
2015-04-23-6,14.87,1.23,212.99,0
2015-04-23-9,31.12,17.32,248.50,0
2015-04-23-12,2.29,0.00,227.80,0
2015-04-23-15,0.00,0.00,0.00,0
2015-04-23-18,0.00,0.00,0.00,0
2015-04-23-21,0.00,0.00,0.00,0
2015-04-24-0,0.00,0.00,0.00,0
2015-04-24-3,0.00,0.00,0.00,0
2015-04-24-6,12.95,0.00,133.46,0
2015-04-24-9,26.59,12.72,247.93,0
2015-04-24-12,3.53,0.00,224.48,0
2015-04-24-15,0.00,0.00,0.00,0
2015-04-24-18,0.00,0.00,0.00,0
2015-04-24-21,0.00,0.00,0.00,0
2015-04-25-0,0.00,0.00,0.00,0
2015-04-25-3,0.00,0.00,0.00,0
2015-04-25-6,12.76,0.00,133.16,0
2015-04-25-9,17.95,10.34,248.73,0
2015-04-25-12,1.15,0.00,222.54,0
2015-04-25-15,0.00,0.00,0.00,0
2015-04-25-18,0.00,0.00,0.00,0
2015-04-25-21,0.00,0.00,0.00,0
2015-04-26-0,0.00,0.00,0.00,0
2015-04-26-3,0.00,0.00,0.00,0
2015-04-26-6,25.67,0.00,224.48,0
2015-04-26-9,22.29,13.94,247.59,0
2015-04-26-12,0.00,0.00,0.00,0
2015-04-26-15,0.00,0.00,0.00,0
2015-04-26-18,0.00,0.00,0.00,0
2015-04-26-21,0.00,0.00,0.00,0
2015-04-27-0,0.00,0.00,0.00,0
2015-04-27-3,0.00,0.00,0.00,0
2015-04-27-6,21.30,0.00,224.48,0
2015-04-27-9,88.23,89.99,249.07,0
2015-04-27-12,0.00,0.00,0.00,0
2015-04-27-15,0.00,0.00,0.00,0
2015-04-27-18,0.00,0.00,0.00,0
2015-04-27-21,0.00,0.00,0.00,0
2015-04-28-0,0.00,0.00,0.00,0
2015-04-28-3,0.00,0.00,0.00,0
2015-04-28-6,29.05,0.00,248.73,0
2015-04-28-9,89.20,106.28,248.96,0
2015-04-28-12,0.00,0.00,0.00,0
2015-04-28-15,0.00,0.00,0.00,0
2015-04-28-18,0.00,0.00,0.00,0
2015-04-28-21,0.00,0.00,0.00,0
2015-04-29-0,0.00,0.00,0.00,0
2015-04-29-3,0.00,0.00,0.00,0
2015-04-29-6,25.40,0.00,235.73,0
2015-04-29-9,12.15,3.83,198.21,0
2015-04-29-12,0.00,0.00,0.00,0
2015-04-29-15,0.00,0.00,0.00,0
2015-04-29-18,0.00,0.00,0.00,0
2015-04-29-21,0.00,0.00,0.00,0
2015-08-16-0,0.00,0.00,0.00,0
2015-08-16-3,0.00,0.00,0.00,0
2015-08-16-6,28.54,0.00,230.92,0
2015-08-16-9,17.05,13.36,89.13,0
2015-08-16-12,2.70,0.00,56.67,0
2015-08-16-15,0.00,0.00,0.00,0
2015-08-16-18,0.00,0.00,0.00,0
2015-08-16-21,0.00,0.00,0.00,0
2015-08-17-0,0.00,0.00,0.00,0
2015-08-17-3,0.00,0.00,0.00,0
2015-08-17-6,38.79,0.00,239.45,0
2015-08-17-9,91.40,86.38,240.47,0
2015-08-17-12,1.59,0.00,121.41,0
2015-08-17-15,0.00,0.00,0.00,0
2015-08-17-18,0.00,0.00,0.00,0
2015-08-17-21,0.00,0.00,0.00,0
2015-08-18-0,0.00,0.00,0.00,0
2015-08-18-3,0.00,0.00,0.00,0
2015-08-18-6,13.90,0.00,87.81,0
2015-08-18-9,11.13,8.39,70.05,0
2015-08-18-12,4.48,0.00,69.59,0
2015-08-18-15,0.00,0.00,0.00,0
2015-08-18-18,0.00,0.00,0.00,0
2015-08-18-21,0.00,0.00,0.00,0
2015-08-19-0,0.00,0.00,0.00,0
2015-08-19-3,0.00,0.00,0.00,0
2015-08-19-6,12.31,0.00,74.30,0
2015-08-19-9,25.03,21.04,103.69,0
2015-08-19-12,5.46,0.00,78.67,0
2015-08-19-15,0.00,0.00,0.00,0
2015-08-19-18,0.00,0.00,0.00,0
2015-08-19-21,0.00,0.00,0.00,0
2015-08-20-0,0.00,0.00,0.00,0
2015-08-20-3,0.00,0.00,0.00,0
2015-08-20-6,12.33,0.00,53.00,0
2015-08-20-9,43.00,40.92,220.95,0
2015-08-20-12,5.51,0.00,106.33,0
2015-08-20-15,0.00,0.00,0.00,0
2015-08-20-18,0.00,0.00,0.00,0
2015-08-20-21,0.00,0.00,0.00,0
2015-08-21-0,0.00,0.00,0.00,0
2015-08-21-3,0.00,0.00,0.00,0
2015-08-21-6,18.82,0.00,112.90,0
2015-08-21-9,11.08,6.47,224.48,0
2015-08-21-12,5.38,0.00,222.71,0
2015-08-21-15,0.00,0.00,0.00,0
2015-08-21-18,0.00,0.00,0.00,0
2015-08-21-21,0.00,0.00,0.00,0
2015-08-22-0,0.00,0.00,0.00,0
2015-08-22-3,0.00,0.00,0.00,0
2015-08-22-6,12.65,7.75,50.79,0
2015-08-22-9,46.67,35.33,218.28,0
2015-08-22-12,4.23,0.00,72.46,0
2015-08-22-15,0.00,0.00,0.00,0
2015-08-22-18,0.00,0.00,0.00,0
2015-08-22-21,0.00,0.00,0.00,0
2015-08-23-0,0.00,0.00,0.00,0
2015-08-23-3,0.00,0.00,0.00,0
2015-08-23-6,30.13,4.01,229.33,0
2015-08-23-9,63.43,54.24,233.81,0
2015-08-23-12,23.38,0.00,161.83,0
2015-08-23-15,0.00,0.00,0.00,0
2015-08-23-18,0.00,0.00,0.00,0
2015-08-23-21,0.00,0.00,0.00,0
2015-08-24-0,0.00,0.00,0.00,0
2015-08-24-3,0.00,0.00,0.00,0
2015-08-24-6,8.25,3.82,50.26,0
2015-08-24-9,4.18,2.95,59.33,0
2015-08-24-12,5.33,0.00,53.28,0
2015-08-24-15,0.00,0.00,0.00,0
2015-08-24-18,0.00,0.00,0.00,0
2015-08-24-21,0.00,0.00,0.00,0
2015-08-25-0,0.00,0.00,0.00,0
2015-08-25-3,0.00,0.00,0.00,0
2015-08-25-6,48.45,35.55,244.40,0
2015-08-25-9,27.47,22.15,171.34,0
2015-08-25-12,4.92,0.00,86.29,0
2015-08-25-15,0.00,0.00,0.00,0
2015-08-25-18,0.00,0.00,0.00,0
2015-08-25-21,0.00,0.00,0.00,0
2015-08-26-0,0.00,0.00,0.00,0
2015-08-26-3,0.00,0.00,0.00,0
2015-08-26-6,19.24,14.33,141.10,0
2015-08-26-9,19.77,9.41,129.14,0
2015-08-26-12,5.17,0.00,57.24,0
2015-08-26-15,0.00,0.00,0.00,0
2015-08-26-18,0.00,0.00,0.00,0
2015-08-26-21,0.00,0.00,0.00,0
2015-08-27-0,0.00,0.00,0.00,0
2015-08-27-3,0.00,0.00,0.00,0
2015-08-27-6,10.27,6.19,67.96,0
2015-08-27-9,4.57,0.90,56.79,0
2015-08-27-12,8.14,0.00,138.15,0
2015-08-27-15,0.00,0.00,0.00,0
2015-08-27-18,0.00,0.00,0.00,0
2015-08-27-21,0.00,0.00,0.00,0
2015-08-28-0,0.00,0.00,0.00,0
2015-08-28-3,0.00,0.00,0.00,0
2015-08-28-6,9.61,0.00,88.02,0
2015-08-28-9,86.07,74.90,249.07,0
2015-08-28-12,5.23,0.00,219.53,0
2015-08-28-15,0.00,0.00,0.00,0
2015-08-28-18,0.00,0.00,0.00,0
2015-08-28-21,0.00,0.00,0.00,0
2015-08-29-0,0.00,0.00,0.00,0
2015-08-29-3,0.00,0.00,0.00,0
2015-08-29-6,8.81,0.00,106.40,0
2015-08-29-9,91.77,89.65,249.07,0
2015-08-29-12,5.08,0.00,43.16,0
2015-08-29-15,0.00,0.00,0.00,0
2015-08-29-18,0.00,0.00,0.00,0
2015-08-29-21,0.00,0.00,0.00,0
2015-08-30-0,0.00,0.00,0.00,0
2015-08-30-3,0.00,0.00,0.00,0
2015-08-30-6,6.25,0.00,132.55,0
2015-08-30-9,13.92,14.45,135.05,1
2015-08-30-12,4.00,0.00,32.15,0
2015-08-30-15,0.00,0.00,0.00,0
2015-08-30-18,0.00,0.00,0.00,0
2015-08-30-21,0.00,0.00,0.00,0
2015-09-01-0,0.00,0.00,0.00,0
2015-09-01-3,0.00,0.00,0.00,0
2015-09-01-6,12.72,13.81,34.14,0
2015-09-01-9,16.64,17.79,80.69,0
2015-09-01-12,0.73,0.00,101.12,0
2015-09-01-15,0.00,0.00,0.00,0
2015-09-01-18,0.00,0.00,0.00,0
2015-09-01-21,0.00,0.00,0.00,0
2015-09-02-0,0.00,0.00,0.00,0
2015-09-02-3,0.00,0.00,0.00,0
2015-09-02-6,10.63,7.75,52.80,0
2015-09-02-9,11.35,10.35,67.38,0
2015-09-02-12,7.30,0.00,237.05,0
2015-09-02-15,0.00,0.00,0.00,0
2015-09-02-18,0.00,0.00,0.00,0
2015-09-02-21,0.00,0.00,0.00,0
2015-09-03-0,0.00,0.00,0.00,0
2015-09-03-3,0.00,0.00,0.00,0
2015-09-03-6,21.45,20.85,77.23,0
2015-09-03-9,26.03,24.79,123.07,0
2015-09-03-12,3.88,0.00,38.74,0
2015-09-03-15,0.00,0.00,0.00,0
2015-09-03-18,0.00,0.00,0.00,0
2015-09-03-21,0.00,0.00,0.00,0
2015-09-04-0,0.00,0.00,0.00,0
2015-09-04-3,0.00,0.00,0.00,0
2015-09-04-6,79.14,72.27,248.96,0
2015-09-04-9,69.02,49.66,249.07,0
2015-09-04-12,35.58,0.00,243.26,0
2015-09-04-15,0.00,0.00,0.00,0
2015-09-04-18,0.00,0.00,0.00,0
2015-09-04-21,0.00,0.00,0.00,0
2015-09-05-0,0.00,0.00,0.00,0
2015-09-05-3,0.00,0.00,0.00,0
2015-09-05-6,42.87,36.20,238.26,0
2015-09-05-9,49.53,40.00,225.57,0
2015-09-05-12,29.99,0.00,249.07,0
2015-09-05-15,0.00,0.00,0.00,0
2015-09-05-18,0.00,0.00,0.00,0
2015-09-05-21,0.00,0.00,0.00,0
2015-09-06-0,0.00,0.00,0.00,0
2015-09-06-3,0.00,0.00,0.00,0
2015-09-06-6,36.06,30.71,227.69,0
2015-09-06-9,65.71,52.08,243.49,0
2015-09-06-12,19.41,0.00,248.50,0
2015-09-06-15,0.00,0.00,0.00,0
2015-09-06-18,0.00,0.00,0.00,0
2015-09-06-21,0.00,0.00,0.00,0
2015-09-07-0,0.00,0.00,0.00,0
2015-09-07-3,0.00,0.00,0.00,0
2015-09-07-6,73.69,61.84,248.84,0
2015-09-07-9,46.09,35.16,238.26,0
2015-09-07-12,14.13,0.00,239.72,0
2015-09-07-15,0.00,0.00,0.00,0
2015-09-07-18,0.00,0.00,0.00,0
2015-09-07-21,0.00,0.00,0.00,0
2015-09-08-0,0.00,0.00,0.00,0
2015-09-08-3,0.46,0.00,41.18,0
2015-09-08-6,13.56,12.14,61.27,0
2015-09-08-9,8.36,6.54,31.09,0
2015-09-08-12,6.28,0.00,32.09,0
2015-09-08-15,0.00,0.00,0.00,0
2015-09-08-18,0.00,0.00,0.00,0
2015-09-08-21,0.00,0.00,0.00,0
2015-09-09-0,0.00,0.00,0.00,0
2015-09-09-3,0.44,0.00,56.02,0
2015-09-09-6,80.54,71.77,240.17,0
2015-09-09-9,54.42,45.42,249.07,0
2015-09-09-12,21.06,0.00,239.45,0
2015-09-09-15,0.00,0.00,0.00,0
2015-09-09-18,0.00,0.00,0.00,0
2015-09-09-21,0.00,0.00,0.00,0
2015-09-10-0,0.00,0.00,0.00,0
2015-09-10-3,1.16,0.00,61.09,0
2015-09-10-6,17.07,11.84,243.83,0
2015-09-10-9,29.08,20.55,222.17,0
2015-09-10-12,9.50,2.09,75.80,0
2015-09-10-15,0.00,0.00,0.00,0
2015-09-10-18,0.00,0.00,0.00,0
2015-09-10-21,0.00,0.00,0.00,0
2015-09-11-0,0.00,0.00,0.00,0
2015-09-11-3,1.18,0.00,51.02,0
2015-09-11-6,42.96,26.70,249.07,0
2015-09-11-9,96.36,84.74,249.07,0
2015-09-11-12,39.48,0.00,225.93,0
2015-09-11-15,0.00,0.00,0.00,0
2015-09-11-18,0.00,0.00,0.00,0
2015-09-11-21,0.00,0.00,0.00,0
2015-09-12-0,0.00,0.00,0.00,0
2015-09-12-3,2.19,0.00,54.25,0
2015-09-12-6,51.48,35.83,229.29,0
2015-09-12-9,67.18,55.63,229.29,0
2015-09-12-12,14.52,13.83,78.80,0
2015-09-12-15,0.00,0.00,0.00,0
2015-09-12-18,0.00,0.00,0.00,0
2015-09-12-21,0.00,0.00,0.00,0
2015-09-13-0,0.00,0.00,0.00,0
2015-09-13-3,2.16,0.00,30.98,0
2015-09-13-6,21.97,7.43,196.91,0
2015-09-13-9,42.18,40.89,182.33,0
2015-09-13-12,19.71,14.82,103.14,0
2015-09-13-15,0.00,0.00,0.00,0
2015-09-13-18,0.00,0.00,0.00,0
2015-09-13-21,0.00,0.00,0.00,0
2015-09-14-0,0.00,0.00,0.00,0
2015-09-14-3,3.00,0.00,42.15,0
2015-09-14-6,1.87,0.90,12.41,0
2015-09-14-9,11.09,9.52,52.44,0
2015-09-14-12,7.02,3.84,48.99,0
2015-09-14-15,0.00,0.00,0.00,0
2015-09-14-18,0.00,0.00,0.00,0
2015-09-14-21,0.00,0.00,0.00,0
2015-09-15-0,0.00,0.00,0.00,0
2015-09-15-3,2.15,0.00,31.24,0
2015-09-15-6,25.31,7.12,206.35,0
2015-09-15-9,34.69,25.56,195.94,0
2015-09-15-12,58.09,63.40,181.22,0
2015-09-15-15,0.00,0.00,0.00,0
2015-09-15-18,0.00,0.00,0.00,0
2015-09-15-21,0.00,0.00,0.00,0
2015-09-16-0,0.00,0.00,0.00,0
2015-09-16-3,2.76,0.00,37.95,0
2015-09-16-6,12.32,10.08,137.24,0
2015-09-16-9,10.66,8.85,36.49,0
2015-09-16-12,12.33,9.56,64.17,0
2015-09-16-15,0.00,0.00,0.00,0
2015-09-16-18,0.00,0.00,0.00,0
2015-09-16-21,0.00,0.00,0.00,0
2015-09-17-0,0.00,0.00,0.00,0
2015-09-17-3,4.94,0.00,45.35,0
2015-09-17-6,52.50,41.36,237.36,0
2015-09-17-9,47.43,41.08,215.06,0
2015-09-17-12,15.91,14.13,81.46,0
2015-09-17-15,0.00,0.00,0.00,0
2015-09-17-18,0.00,0.00,0.00,0
2015-09-17-21,0.00,0.00,0.00,0
2015-09-18-0,0.00,0.00,0.00,0
2015-09-18-3,3.59,0.00,36.83,0
2015-09-18-6,37.25,32.44,215.75,0
2015-09-18-9,68.40,55.73,241.84,0
2015-09-18-12,45.27,30.42,202.07,0
2015-09-18-15,0.00,0.00,0.00,0
2015-09-18-18,0.00,0.00,0.00,0
2015-09-18-21,0.00,0.00,0.00,0
2015-09-19-0,0.00,0.00,0.00,0
2015-09-19-3,3.14,0.00,28.63,0
2015-09-19-6,51.58,40.63,239.45,0
2015-09-19-9,57.78,46.35,224.62,0
2015-09-19-12,28.14,23.74,98.64,0
2015-09-19-15,0.00,0.00,0.00,0
