segment,mean,median,max,sunlight_contamination
2013-02-27-20,0.00,0.00,0.00,0
2013-02-27-21,0.00,0.00,0.00,0
2013-02-27-22,0.00,0.00,0.00,0
2013-02-27-23,0.00,0.00,0.00,0
2013-02-28-0,0.00,0.00,0.00,0
2013-02-28-1,0.00,0.00,0.00,0
2013-02-28-2,0.00,0.00,0.00,0
2013-02-28-3,0.00,0.00,0.00,0
2013-02-28-4,15.40,12.54,103.26,0
2013-02-28-5,5.20,3.59,39.72,0
2013-02-28-6,4.57,2.39,36.46,0
2013-02-28-7,6.57,4.16,33.21,0
2013-02-28-8,29.26,17.51,220.53,0
2013-02-28-9,41.71,43.71,211.01,0
2013-02-28-10,46.77,33.69,234.55,0
2013-02-28-11,41.31,29.14,247.36,0
2013-02-28-12,27.20,25.17,168.03,0
2013-02-28-13,43.32,24.88,248.39,0
2013-02-28-14,50.19,38.42,247.93,0
2013-02-28-15,36.31,27.39,110.63,0
2013-02-28-16,0.00,0.00,0.00,0
2013-02-28-17,0.00,0.00,0.00,0
2013-02-28-18,0.00,0.00,0.00,0
2013-02-28-19,0.00,0.00,0.00,0
2013-02-28-20,0.00,0.00,0.00,0
2013-02-28-21,0.00,0.00,0.00,0
2013-02-28-22,0.00,0.00,0.00,0
2013-02-28-23,0.00,0.00,0.00,0
2013-03-01-0,0.00,0.00,0.00,0
2013-03-01-1,0.00,0.00,0.00,0
2013-03-01-2,0.00,0.00,0.00,0
2013-03-01-3,0.00,0.00,0.00,0
2013-03-01-4,14.53,14.79,75.22,0
2013-03-01-5,12.92,8.62,107.20,0
2013-03-01-6,22.07,12.47,133.67,0
2013-03-01-7,40.05,39.55,155.95,0
2013-03-01-8,108.66,97.02,249.07,0
2013-03-01-9,142.88,138.07,249.07,0
2013-03-01-10,172.79,187.10,248.84,0
2013-03-01-11,97.94,92.27,244.96,0
2013-03-01-12,33.09,34.62,63.89,0
2013-03-01-13,23.26,24.20,51.72,0
2013-03-01-14,18.74,22.45,34.86,1
2013-03-01-15,5.41,0.00,80.65,1
2013-03-01-16,0.00,0.00,0.00,0
2013-03-01-17,0.00,0.00,0.00,0
2013-03-01-18,0.00,0.00,0.00,0
2013-03-01-19,0.00,0.00,0.00,0
2013-03-01-20,0.00,0.00,0.00,0
2013-03-01-21,0.00,0.00,0.00,0
2013-03-01-22,0.00,0.00,0.00,0
2013-03-01-23,0.00,0.00,0.00,0
2013-03-02-0,0.00,0.00,0.00,0
2013-03-02-1,0.00,0.00,0.00,0
2013-03-02-2,0.00,0.00,0.00,0
2013-03-02-3,0.00,0.00,0.00,0
2013-03-02-4,11.85,9.11,37.66,0
2013-03-02-5,3.57,3.29,13.44,0
2013-03-02-6,3.30,2.68,15.19,0
2013-03-02-7,9.47,7.12,62.19,0
2013-03-02-8,25.53,23.54,113.82,0
2013-03-02-9,10.71,8.86,60.59,0
2013-03-02-10,3.52,2.97,20.64,0
2013-03-02-11,4.43,4.15,18.86,0
2013-03-02-12,7.06,6.53,19.08,0
2013-03-02-13,22.07,21.39,81.44,0
2013-03-02-14,26.95,24.29,207.51,0
2013-03-02-15,45.29,38.44,196.06,0
2013-03-02-16,0.00,0.00,0.00,0
2013-03-02-17,0.00,0.00,0.00,0
2013-03-02-18,0.00,0.00,0.00,0
2013-03-02-19,0.00,0.00,0.00,0
2013-03-02-20,0.00,0.00,0.00,0
2013-03-02-21,0.00,0.00,0.00,0
2013-03-02-22,0.00,0.00,0.00,0
2013-03-02-23,0.00,0.00,0.00,0
2013-03-03-0,0.00,0.00,0.00,0
2013-03-03-1,0.00,0.00,0.00,0
2013-03-03-2,0.00,0.00,0.00,0
2013-03-03-3,0.00,0.00,0.00,0
2013-03-03-4,24.91,21.92,178.77,0
2013-03-03-5,8.13,4.19,174.12,0
2013-03-03-6,4.85,2.69,38.90,0
2013-03-03-7,11.42,8.88,69.49,0
2013-03-03-8,16.67,12.13,174.37,0
2013-03-03-9,24.39,16.23,208.06,0
2013-03-03-10,49.48,45.55,232.57,0
2013-03-03-11,20.32,17.07,185.35,0
2013-03-03-12,12.21,8.61,101.67,0
2013-03-03-13,12.83,8.32,99.99,0
2013-03-03-14,19.59,14.83,119.88,0
2013-03-03-15,24.93,21.65,138.75,0
2013-03-03-16,0.00,0.00,0.00,0
2013-03-03-17,0.00,0.00,0.00,0
2013-03-03-18,0.00,0.00,0.00,0
2013-03-03-19,0.00,0.00,0.00,0
2013-03-03-20,0.00,0.00,0.00,0
2013-03-03-21,0.00,0.00,0.00,0
2013-03-03-22,0.00,0.00,0.00,0
2013-03-03-23,0.00,0.00,0.00,0
2013-03-04-0,0.00,0.00,0.00,0
2013-03-04-1,0.00,0.00,0.00,0
2013-03-04-2,0.00,0.00,0.00,0
2013-03-04-3,0.00,0.00,0.00,0
2013-03-04-4,16.62,14.95,90.65,0
2013-03-04-5,6.75,5.35,28.66,0
2013-03-04-6,5.70,3.58,34.51,0
2013-03-04-7,4.17,2.69,25.00,0
2013-03-04-8,4.50,2.09,22.94,0
2013-03-04-9,5.64,2.38,53.63,0
2013-03-04-10,19.11,9.58,202.67,0
2013-03-04-11,43.53,31.23,239.45,0
2013-03-04-12,29.10,25.04,85.86,0
2013-03-04-13,9.66,7.10,53.07,0
2013-03-04-14,6.37,4.16,40.53,0
2013-03-04-15,22.09,16.86,144.03,0
2013-03-04-16,0.00,0.00,0.00,0
2013-03-04-17,0.00,0.00,0.00,0
2013-03-04-18,0.00,0.00,0.00,0
2013-03-04-19,0.00,0.00,0.00,0
2013-03-04-20,0.00,0.00,0.00,0
2013-03-04-21,0.00,0.00,0.00,0
2013-03-04-22,0.00,0.00,0.00,0
2013-03-04-23,0.00,0.00,0.00,0
2013-03-05-0,0.00,0.00,0.00,0
2013-03-05-1,0.00,0.00,0.00,0
2013-03-05-2,0.00,0.00,0.00,0
2013-03-05-3,0.00,0.00,0.00,0
2013-03-05-4,16.81,13.39,124.24,0
2013-03-05-5,5.01,4.19,23.09,0
2013-03-05-6,4.04,2.99,32.50,0
2013-03-05-7,5.91,2.39,165.05,0
2013-03-05-8,5.27,2.09,62.35,0
2013-03-05-9,4.07,1.49,65.00,0
2013-03-05-10,3.27,1.49,24.96,0
2013-03-05-11,3.76,2.09,28.74,0
2013-03-05-12,3.03,1.49,21.89,0
2013-03-05-13,2.46,0.90,21.77,0
2013-03-05-14,4.35,2.39,31.21,0
2013-03-05-15,18.43,14.75,118.57,0
2013-03-05-16,0.00,0.00,0.00,0
2013-03-05-17,0.00,0.00,0.00,0
2013-03-05-18,0.00,0.00,0.00,0
2013-03-05-19,0.00,0.00,0.00,0
2013-03-05-20,0.00,0.00,0.00,0
2013-03-05-21,0.00,0.00,0.00,0
2013-03-05-22,0.00,0.00,0.00,0
2013-03-05-23,0.00,0.00,0.00,0
2013-03-06-0,0.00,0.00,0.00,0
2013-03-06-1,0.00,0.00,0.00,0
2013-03-06-2,0.00,0.00,0.00,0
2013-03-06-3,0.00,0.00,0.00,0
2013-03-06-4,10.23,7.67,40.49,0
2013-03-06-5,5.41,4.19,25.20,0
2013-03-06-6,2.92,2.09,19.70,0
2013-03-06-7,2.13,1.49,21.18,0
2013-03-06-8,2.16,1.20,21.18,0
2013-03-06-9,2.12,1.20,21.30,0
2013-03-06-10,2.14,0.90,21.30,0
2013-03-06-11,2.49,1.20,19.40,0
2013-03-06-12,2.40,1.20,18.21,0
2013-03-06-13,2.48,1.20,17.61,0
2013-03-06-14,3.44,1.49,26.70,0
2013-03-06-15,16.29,12.46,127.41,0
2013-03-06-16,0.00,0.00,0.00,0
2013-03-06-17,0.00,0.00,0.00,0
2013-03-06-18,0.00,0.00,0.00,0
2013-03-06-19,0.00,0.00,0.00,0
2013-03-06-20,0.00,0.00,0.00,0
2013-03-06-21,0.00,0.00,0.00,0
2013-03-06-22,0.00,0.00,0.00,0
2013-03-06-23,0.00,0.00,0.00,0
2013-03-07-0,0.00,0.00,0.00,0
2013-03-07-1,0.00,0.00,0.00,0
2013-03-07-2,0.00,0.00,0.00,0
2013-03-07-3,0.00,0.00,0.00,0
2013-03-07-4,9.15,0.00,51.64,0
2013-03-07-5,6.29,5.08,25.53,0
2013-03-07-6,4.08,3.29,17.62,0
2013-03-07-7,4.12,2.69,31.45,0
2013-03-07-8,5.76,2.69,93.44,0
2013-03-07-9,7.08,2.98,114.36,0
2013-03-07-10,36.04,16.05,246.31,0
2013-03-07-11,83.80,87.44,220.67,0
2013-03-07-12,27.62,21.23,110.32,0
2013-03-07-13,13.48,8.62,74.74,0
2013-03-07-14,11.67,7.20,66.38,0
2013-03-07-15,9.31,2.17,33.98,0
2013-03-07-16,0.00,0.00,0.00,0
2013-03-07-17,0.00,0.00,0.00,0
2013-03-07-18,0.00,0.00,0.00,0
2013-03-07-19,0.00,0.00,0.00,0
2013-03-07-20,0.00,0.00,0.00,0
2013-03-07-21,0.00,0.00,0.00,0
2013-03-07-22,0.00,0.00,0.00,0
2013-03-07-23,0.00,0.00,0.00,0
2013-03-08-0,0.00,0.00,0.00,0
2013-03-08-1,0.00,0.00,0.00,0
2013-03-08-2,0.00,0.00,0.00,0
2013-03-08-3,0.00,0.00,0.00,0
2013-03-08-4,8.21,0.00,30.08,0
2013-03-08-5,5.91,5.68,21.75,0
2013-03-08-6,4.50,4.48,21.41,0
2013-03-08-7,4.18,4.19,21.30,0
2013-03-08-8,4.02,3.29,21.77,0
2013-03-08-9,4.85,4.48,21.29,0
2013-03-08-10,8.11,8.06,22.95,0
2013-03-08-11,13.33,12.79,36.08,0
2013-03-08-12,6.88,3.89,46.83,0
2013-03-08-13,4.67,2.09,32.30,0
2013-03-08-14,5.96,4.48,27.72,0
2013-03-08-15,14.72,12.44,46.60,0
2013-03-08-16,0.00,0.00,0.00,0
2013-03-08-17,0.00,0.00,0.00,0
2013-03-08-18,0.00,0.00,0.00,0
2013-03-08-19,0.00,0.00,0.00,0
2013-03-08-20,0.00,0.00,0.00,0
2013-03-08-21,0.00,0.00,0.00,0
2013-03-08-22,0.00,0.00,0.00,0
2013-03-08-23,0.00,0.00,0.00,0
2013-03-09-0,0.00,0.00,0.00,0
2013-03-09-1,0.00,0.00,0.00,0
2013-03-09-2,0.00,0.00,0.00,0
2013-03-09-3,0.00,0.00,0.00,0
2013-03-09-4,7.01,0.00,29.75,0
2013-03-09-5,7.67,6.28,29.33,0
2013-03-09-6,3.03,2.99,21.18,0
2013-03-09-7,4.70,3.88,24.05,0
2013-03-09-8,8.06,4.46,60.91,0
2013-03-09-9,32.78,13.11,222.42,0
2013-03-09-10,41.10,31.38,220.61,0
2013-03-09-11,26.81,26.44,122.90,0
2013-03-09-12,55.27,48.05,231.41,0
2013-03-09-13,39.66,38.71,93.09,0
2013-03-09-14,32.96,29.11,109.89,0
2013-03-09-15,26.02,0.00,163.46,0
2013-03-09-16,0.00,0.00,0.00,0
2013-03-09-17,0.00,0.00,0.00,0
2013-03-09-18,0.00,0.00,0.00,0
2013-03-09-19,0.00,0.00,0.00,0
2013-03-09-20,0.00,0.00,0.00,0
2013-03-09-21,0.00,0.00,0.00,0
2013-03-09-22,0.00,0.00,0.00,0
2013-03-09-23,0.00,0.00,0.00,0
2013-03-10-0,0.00,0.00,0.00,0
2013-03-10-1,0.00,0.00,0.00,0
2013-03-10-2,0.00,0.00,0.00,0
2013-03-10-3,0.00,0.00,0.00,0
2013-03-10-4,8.05,0.00,30.03,0
2013-03-10-5,6.68,5.38,27.11,0
2013-03-10-6,2.28,2.39,5.38,0
2013-03-10-7,2.13,2.09,5.07,0
2013-03-10-8,1.70,1.79,5.97,0
2013-03-10-9,1.89,1.79,5.66,0
2013-03-10-10,3.04,2.69,13.99,0
2013-03-10-11,1.69,1.49,6.26,0
2013-03-10-12,1.81,1.49,5.96,0
2013-03-10-13,2.51,2.69,6.56,0
2013-03-10-14,5.55,3.29,48.20,0
2013-03-10-15,15.13,0.00,118.39,0
2013-03-10-16,0.00,0.00,0.00,0
2013-03-10-17,0.00,0.00,0.00,0
2013-03-10-18,0.00,0.00,0.00,0
2013-03-10-19,0.00,0.00,0.00,0
2013-03-10-20,0.00,0.00,0.00,0
2013-03-10-21,0.00,0.00,0.00,0
2013-03-10-22,0.00,0.00,0.00,0
2013-03-10-23,0.00,0.00,0.00,0
2013-03-11-0,0.00,0.00,0.00,0
2013-03-11-1,0.00,0.00,0.00,0
2013-03-11-2,0.00,0.00,0.00,0
2013-03-11-3,0.00,0.00,0.00,0
2013-03-11-4,9.49,0.00,74.97,0
2013-03-11-5,9.71,6.39,77.86,0
2013-03-11-6,4.81,2.99,31.16,0
2013-03-11-7,10.93,5.36,135.35,0
2013-03-11-8,13.27,9.83,118.52,0
2013-03-11-9,8.37,5.66,55.49,0
2013-03-11-10,7.41,4.17,41.93,0
2013-03-11-11,10.67,5.95,42.33,0
2013-03-11-12,8.60,5.36,34.12,0
2013-03-11-13,7.57,5.66,35.41,0
2013-03-11-14,10.57,8.90,120.84,0
2013-03-11-15,10.65,0.00,114.19,0
2013-03-11-16,0.00,0.00,0.00,0
2013-03-11-17,0.00,0.00,0.00,0
2013-03-11-18,0.00,0.00,0.00,0
2013-03-11-19,0.00,0.00,0.00,0
2013-03-11-20,0.00,0.00,0.00,0
2013-03-11-21,0.00,0.00,0.00,0
2013-03-11-22,0.00,0.00,0.00,0
2013-03-11-23,0.00,0.00,0.00,0
2013-03-12-0,0.00,0.00,0.00,0
2013-03-12-1,0.00,0.00,0.00,0
2013-03-12-2,0.00,0.00,0.00,0
2013-03-12-3,0.00,0.00,0.00,0
2013-03-12-4,7.25,0.00,75.90,0
2013-03-12-5,10.25,6.58,78.44,0
2013-03-12-6,3.92,2.99,32.91,0
2013-03-12-7,5.48,2.09,213.32,0
2013-03-12-8,4.82,2.09,85.90,0
2013-03-12-9,8.24,1.79,174.55,0
2013-03-12-10,9.34,2.69,163.40,0
2013-03-12-11,12.29,4.74,134.57,0
2013-03-12-12,36.86,23.73,169.87,0
2013-03-12-13,20.61,13.01,143.77,0
2013-03-12-14,25.03,14.46,183.93,0
2013-03-12-15,8.27,0.00,183.19,0
2013-03-12-16,0.00,0.00,0.00,0
2013-03-12-17,0.00,0.00,0.00,0
2013-03-12-18,0.00,0.00,0.00,0
2013-03-12-19,0.00,0.00,0.00,0
2013-03-12-20,0.00,0.00,0.00,0
2013-03-12-21,0.00,0.00,0.00,0
2013-03-12-22,0.00,0.00,0.00,0
2013-03-12-23,0.00,0.00,0.00,0
2013-03-13-0,0.00,0.00,0.00,0
2013-03-13-1,0.00,0.00,0.00,0
2013-03-13-2,0.00,0.00,0.00,0
2013-03-13-3,0.00,0.00,0.00,0
2013-03-13-4,5.26,0.00,69.79,0
2013-03-13-5,12.30,8.06,73.84,0
2013-03-13-6,5.87,3.28,70.21,0
2013-03-13-7,7.89,2.98,127.21,0
2013-03-13-8,20.35,8.32,226.00,0
2013-03-13-9,20.22,11.01,223.40,0
2013-03-13-10,15.10,7.36,107.77,0
2013-03-13-11,11.45,4.75,73.92,0
2013-03-13-12,5.29,2.09,111.51,0
2013-03-13-13,3.27,1.20,30.88,0
2013-03-13-14,10.99,5.00,132.00,0
2013-03-13-15,8.78,0.00,133.17,0
2013-03-13-16,0.00,0.00,0.00,0
2013-03-13-17,0.00,0.00,0.00,0
2013-03-13-18,0.00,0.00,0.00,0
2013-03-13-19,0.00,0.00,0.00,0
2013-03-13-20,0.00,0.00,0.00,0
2013-03-13-21,0.00,0.00,0.00,0
2013-03-13-22,0.00,0.00,0.00,0
2013-03-13-23,0.00,0.00,0.00,0
2013-03-14-0,0.00,0.00,0.00,0
2013-03-14-1,0.00,0.00,0.00,0
2013-03-14-2,0.00,0.00,0.00,0
2013-03-14-3,0.00,0.00,0.00,0
2013-03-14-4,3.36,0.00,65.84,0
2013-03-14-5,13.09,8.97,68.69,0
2013-03-14-6,4.25,3.59,28.82,0
2013-03-14-7,2.89,2.09,22.94,0
2013-03-14-8,2.84,1.49,25.57,0
2013-03-14-9,6.26,1.79,180.70,0
2013-03-14-10,23.67,15.92,168.59,0
2013-03-14-11,13.15,5.64,179.01,0
2013-03-14-12,12.73,5.98,120.64,0
2013-03-14-13,34.57,25.26,132.53,0
2013-03-14-14,32.58,22.94,178.63,0
2013-03-14-15,9.27,0.00,172.85,0
2013-03-14-16,0.00,0.00,0.00,0
2013-03-14-17,0.00,0.00,0.00,0
2013-03-14-18,0.00,0.00,0.00,0
2013-03-14-19,0.00,0.00,0.00,0
2013-03-14-20,0.00,0.00,0.00,0
2013-03-14-21,0.00,0.00,0.00,0
2013-03-14-22,0.00,0.00,0.00,0
2013-03-14-23,0.00,0.00,0.00,0
2013-03-15-0,0.00,0.00,0.00,0
2013-03-15-1,0.00,0.00,0.00,0
2013-03-15-2,0.00,0.00,0.00,0
2013-03-15-3,0.00,0.00,0.00,0
2013-03-15-4,2.20,0.00,59.70,0
2013-03-15-5,17.93,16.31,156.42,0
2013-03-15-6,26.89,19.85,137.02,0
2013-03-15-7,53.45,52.99,218.42,0
2013-03-15-8,58.67,42.76,243.71,0
2013-03-15-9,30.37,16.53,207.76,0
2013-03-15-10,14.33,8.64,164.01,0
2013-03-15-11,66.82,73.21,236.53,0
2013-03-15-12,28.62,24.77,96.20,0
2013-03-15-13,11.57,9.55,35.02,0
2013-03-15-14,12.69,12.25,35.74,0
2013-03-15-15,1.31,0.00,35.30,0
2013-03-15-16,0.00,0.00,0.00,0
2013-03-15-17,0.00,0.00,0.00,0
2013-03-15-18,0.00,0.00,0.00,0
2013-03-15-19,0.00,0.00,0.00,0
2013-03-15-20,0.00,0.00,0.00,0
2013-03-15-21,0.00,0.00,0.00,0
2013-03-15-22,0.00,0.00,0.00,0
2013-03-15-23,0.00,0.00,0.00,0
2013-03-16-0,0.00,0.00,0.00,0
2013-03-16-1,0.00,0.00,0.00,0
2013-03-16-2,0.00,0.00,0.00,0
2013-03-16-3,0.00,0.00,0.00,0
2013-03-16-4,0.98,0.00,93.14,0
2013-03-16-5,37.56,26.10,231.17,0
2013-03-16-6,27.96,21.72,223.67,0
2013-03-16-7,48.57,35.34,242.00,0
2013-03-16-8,62.47,54.10,239.45,0
2013-03-16-9,66.99,69.62,198.68,0
2013-03-16-10,38.12,31.57,113.53,0
2013-03-16-11,29.77,24.94,142.17,0
2013-03-16-12,28.74,26.83,177.33,0
2013-03-16-13,16.60,13.76,55.15,0
2013-03-16-14,22.86,24.70,106.85,0
2013-03-16-15,1.01,0.00,39.21,0
2013-03-16-16,0.00,0.00,0.00,0
2013-03-16-17,0.00,0.00,0.00,0
2013-03-16-18,0.00,0.00,0.00,0
2013-03-16-19,0.00,0.00,0.00,0
2013-03-16-20,0.00,0.00,0.00,0
2013-03-16-21,0.00,0.00,0.00,0
2013-03-16-22,0.00,0.00,0.00,0
2013-03-16-23,0.00,0.00,0.00,0
2013-03-17-0,0.00,0.00,0.00,0
2013-03-17-1,0.00,0.00,0.00,0
2013-03-17-2,0.00,0.00,0.00,0
2013-03-17-3,0.00,0.00,0.00,0
2013-03-17-4,0.00,0.00,0.00,0
2013-03-17-5,14.38,13.45,50.31,0
2013-03-17-6,48.56,21.50,236.69,0
2013-03-17-7,124.46,121.13,249.07,0
2013-03-17-8,90.52,84.03,248.96,0
2013-03-17-9,143.18,167.28,249.07,0
2013-03-17-10,116.95,118.63,249.07,0
2013-03-17-11,111.57,85.87,249.07,0
2013-03-17-12,166.55,187.72,249.07,0
2013-03-17-13,106.78,72.50,249.07,0
2013-03-17-14,56.95,6.62,244.40,0
2013-03-17-15,0.00,0.00,0.00,0
2013-03-17-16,0.00,0.00,0.00,0
2013-03-17-17,0.00,0.00,0.00,0
2013-03-17-18,0.00,0.00,0.00,0
2013-03-17-19,0.00,0.00,0.00,0
2013-03-17-20,0.00,0.00,0.00,0
2013-03-17-21,0.00,0.00,0.00,0
2013-03-17-22,0.00,0.00,0.00,0
2013-03-17-23,0.00,0.00,0.00,0
2013-03-18-0,0.00,0.00,0.00,0
2013-03-18-1,0.00,0.00,0.00,0
2013-03-18-2,0.00,0.00,0.00,0
2013-03-18-3,0.00,0.00,0.00,0
2013-03-18-4,0.00,0.00,0.00,0
2013-03-18-5,14.59,15.49,30.03,0
2013-03-18-6,10.32,9.84,24.64,0
2013-03-18-7,9.66,8.90,24.82,0
2013-03-18-8,10.23,9.80,27.34,0
2013-03-18-9,8.61,8.03,24.71,0
2013-03-18-10,7.79,7.13,22.34,0
2013-03-18-11,6.05,5.65,22.64,0
2013-03-18-12,5.99,4.47,31.74,0
2013-03-18-13,5.46,2.99,28.03,0
2013-03-18-14,13.75,13.73,66.19,0
2013-03-18-15,0.00,0.00,0.00,0
2013-03-18-16,0.00,0.00,0.00,0
2013-03-18-17,0.00,0.00,0.00,0
2013-03-18-18,0.00,0.00,0.00,0
2013-03-18-19,0.00,0.00,0.00,0
2013-03-18-20,0.00,0.00,0.00,0
2013-03-18-21,0.00,0.00,0.00,0
2013-03-18-22,0.00,0.00,0.00,0
2013-03-18-23,0.00,0.00,0.00,0
2013-03-19-0,0.00,0.00,0.00,0
2013-03-19-1,0.00,0.00,0.00,0
2013-03-19-2,0.00,0.00,0.00,0
2013-03-19-3,0.00,0.00,0.00,0
2013-03-19-4,0.00,0.00,0.00,0
2013-03-19-5,15.54,14.83,56.76,0
2013-03-19-6,5.96,5.38,22.32,0
2013-03-19-7,4.00,3.29,18.52,0
2013-03-19-8,3.13,2.09,28.49,0
2013-03-19-9,2.57,1.49,28.23,0
2013-03-19-10,2.24,1.20,20.27,0
2013-03-19-11,2.41,0.90,18.72,0
2013-03-19-12,1.88,0.60,19.96,0
2013-03-19-13,2.43,0.90,23.23,0
2013-03-19-14,18.26,15.00,127.30,0
2013-03-19-15,0.00,0.00,0.00,0
2013-03-19-16,0.00,0.00,0.00,0
2013-03-19-17,0.00,0.00,0.00,0
2013-03-19-18,0.00,0.00,0.00,0
2013-03-19-19,0.00,0.00,0.00,0
2013-03-19-20,0.00,0.00,0.00,0
2013-03-19-21,0.00,0.00,0.00,0
2013-03-19-22,0.00,0.00,0.00,0
2013-03-19-23,0.00,0.00,0.00,0
2013-03-20-0,0.00,0.00,0.00,0
2013-03-20-1,0.00,0.00,0.00,0
2013-03-20-2,0.00,0.00,0.00,0
2013-03-20-3,0.00,0.00,0.00,0
2013-03-20-4,0.00,0.00,0.00,0
2013-03-20-5,35.40,21.81,247.70,0
2013-03-20-6,20.25,16.29,235.33,0
2013-03-20-7,12.56,8.94,134.93,0
2013-03-20-8,9.31,5.38,128.85,0
2013-03-20-9,15.92,12.16,180.08,0
2013-03-20-10,15.38,13.06,194.26,0
2013-03-20-11,11.67,10.71,41.70,0
2013-03-20-12,20.14,13.89,82.90,0
2013-03-20-13,49.21,44.65,214.50,0
2013-03-20-14,65.70,65.08,212.74,0
2013-03-20-15,0.00,0.00,0.00,0
2013-03-20-16,0.00,0.00,0.00,0
2013-03-20-17,0.00,0.00,0.00,0
2013-03-20-18,0.00,0.00,0.00,0
2013-03-20-19,0.00,0.00,0.00,0
2013-03-20-20,0.00,0.00,0.00,0
2013-03-20-21,0.00,0.00,0.00,0
2013-03-20-22,0.00,0.00,0.00,0
2013-03-20-23,0.00,0.00,0.00,0
2013-03-21-0,0.00,0.00,0.00,0
2013-03-21-1,0.00,0.00,0.00,0
2013-03-21-2,0.00,0.00,0.00,0
2013-03-21-3,0.00,0.00,0.00,0
2013-03-21-4,0.00,0.00,0.00,0
2013-03-21-5,12.91,3.21,36.16,0
2013-03-21-6,70.60,32.97,249.07,0
2013-03-21-7,53.74,55.80,130.31,0
2013-03-21-8,33.82,38.02,61.21,0
2013-03-21-9,25.55,28.12,60.27,0
2013-03-21-10,21.46,21.64,83.83,0
2013-03-21-11,23.17,19.59,97.75,0
2013-03-21-12,21.61,19.77,98.22,0
2013-03-21-13,8.19,8.29,23.72,0
2013-03-21-14,12.92,13.14,35.94,0
2013-03-21-15,0.00,0.00,0.00,0
2013-03-21-16,0.00,0.00,0.00,0
2013-03-21-17,0.00,0.00,0.00,0
2013-03-21-18,0.00,0.00,0.00,0
2013-03-21-19,0.00,0.00,0.00,0
2013-03-21-20,0.00,0.00,0.00,0
2013-03-21-21,0.00,0.00,0.00,0
2013-03-21-22,0.00,0.00,0.00,0
2013-03-21-23,0.00,0.00,0.00,0
2013-03-22-0,0.00,0.00,0.00,0
2013-03-22-1,0.00,0.00,0.00,0
2013-03-22-2,0.00,0.00,0.00,0
2013-03-22-3,0.00,0.00,0.00,0
2013-03-22-4,0.00,0.00,0.00,0
2013-03-22-5,2.89,0.00,27.44,0
2013-03-22-6,14.37,19.90,25.42,1
2013-03-22-7,15.73,19.34,212.52,1
2013-03-22-8,15.33,18.10,24.92,0
2013-03-22-9,16.53,18.40,32.30,0
2013-03-22-10,16.28,17.49,26.34,0
2013-03-22-11,10.99,11.74,21.47,0
2013-03-22-12,5.79,5.67,20.60,0
2013-03-22-13,2.96,2.99,20.30,0
2013-03-22-14,17.66,12.60,56.04,0
2013-03-22-15,0.00,0.00,0.00,0
2013-03-22-16,0.00,0.00,0.00,0
2013-03-22-17,0.00,0.00,0.00,0
2013-03-22-18,0.00,0.00,0.00,0
2013-03-22-19,0.00,0.00,0.00,0
2013-03-22-20,0.00,0.00,0.00,0
2013-03-22-21,0.00,0.00,0.00,0
2013-03-22-22,0.00,0.00,0.00,0
2013-03-22-23,0.00,0.00,0.00,0
2013-03-23-0,0.00,0.00,0.00,0
2013-03-23-1,0.00,0.00,0.00,0
2013-03-23-2,0.00,0.00,0.00,0
2013-03-23-3,0.00,0.00,0.00,0
2013-03-23-4,0.00,0.00,0.00,0
2013-03-23-5,2.17,0.00,27.33,0
2013-03-23-6,15.00,19.54,27.10,1
2013-03-23-7,11.03,9.43,26.68,1
2013-03-23-8,14.51,17.65,35.58,1
2013-03-23-9,73.50,76.15,126.13,0
2013-03-23-10,63.10,59.94,138.46,0
2013-03-23-11,20.26,20.74,54.46,0
2013-03-23-12,20.24,20.44,55.51,0
2013-03-23-13,58.47,56.32,127.99,0
2013-03-23-14,41.13,40.51,118.83,0
2013-03-23-15,0.00,0.00,0.00,0
2013-03-23-16,0.00,0.00,0.00,0
2013-03-23-17,0.00,0.00,0.00,0
2013-03-23-18,0.00,0.00,0.00,0
2013-03-23-19,0.00,0.00,0.00,0
2013-03-23-20,0.00,0.00,0.00,0
2013-03-23-21,0.00,0.00,0.00,0
2013-03-23-22,0.00,0.00,0.00,0
2013-03-23-23,0.00,0.00,0.00,0
2013-03-24-0,0.00,0.00,0.00,0
2013-03-24-1,0.00,0.00,0.00,0
2013-03-24-2,0.00,0.00,0.00,0
2013-03-24-3,0.00,0.00,0.00,0
2013-03-24-4,0.00,0.00,0.00,0
2013-03-24-5,9.74,0.00,33.72,0
2013-03-24-6,17.29,17.16,64.03,0
2013-03-24-7,22.94,20.45,197.23,0
2013-03-24-8,42.64,25.47,249.07,0
2013-03-24-9,72.38,63.72,248.84,1
2013-03-24-10,86.60,82.46,233.77,0
2013-03-24-11,52.22,52.93,126.08,0
2013-03-24-12,28.39,25.30,92.62,0
2013-03-24-13,14.19,11.11,58.13,0
2013-03-24-14,17.98,2.91,220.95,0
2013-03-24-15,0.00,0.00,0.00,0
2013-03-24-16,0.00,0.00,0.00,0
2013-03-24-17,0.00,0.00,0.00,0
2013-03-24-18,0.00,0.00,0.00,0
2013-03-24-19,0.00,0.00,0.00,0
2013-03-24-20,0.00,0.00,0.00,0
2013-03-24-21,0.00,0.00,0.00,0
2013-03-24-22,0.00,0.00,0.00,0
2013-03-24-23,0.00,0.00,0.00,0
2013-03-25-0,0.00,0.00,0.00,0
2013-03-25-1,0.00,0.00,0.00,0
2013-03-25-2,0.00,0.00,0.00,0
